Key_1_2,wtd_entropy_Density,wtd_gmean_atomic_radius,gmean_FusionHeat,wtd_gmean_FusionHeat,wtd_mean_Density,Key_2_9
1525,0.814598190091683,84.528422716633,3.47947484936327,1.04098598567486,2961.50228571429,10220
7150,0.914802177066343,84.3701669575628,4.40379049753476,1.03525111582814,3021.01657142857,1872
18030,0.760305152674073,84.214573243296,3.47947484936327,1.03743942474191,2999.15942857143,14939
18186,0.788888532221461,84.371352045645,3.47947484936327,1.03921119227177,2980.33085714286,8386
13381,0.859810869291435,84.8434418389765,3.47947484936327,1.04454467078021,2923.84514285714,10756
6944,0.932368710314355,85.4770064830415,3.47947484936327,1.05169857943926,2848.53085714286,17707
19007,1.03487693245473,87.0816940804888,3.47947484936327,1.06979844283692,2660.24514285714,10212
442,0.745714935123301,84.0411284062601,3.47947484936327,1.03743942474191,2986.588,11840
2924,0.769628332487839,84.1108347003322,3.47947484936327,1.03921119227177,2961.47371428571,16686
412,0.791445302359929,84.1805988109463,3.47947484936327,1.04098598567486,2936.35942857143,17190
5430,0.830562563362013,84.3203006736596,3.47947484936327,1.04454467078021,2886.13085714286,1284
14680,1.17217384651161,85.4452754722102,3.20020690378453,0.969316226167975,3119.87371428571,4998
3638,0.855641472909215,84.2923341994797,4.40379049753476,1.03634469269069,3010.088,13987
8486,0.914802177066343,84.3701669575628,4.40379049753476,1.03525111582814,3021.01657142857,1617
14393,1.02115899435946,84.604096706509,4.40379049753476,1.03197730418905,3053.80228571429,20430
9306,1.0710937320198,84.9954218594123,4.40379049753476,1.02654394171134,3108.44514285714,9323
6664,0.849876140395924,88.773920134718,4.68830001966416,1.34028272871089,2877.07715384615,519
13855,0.788888532221461,84.371352045645,3.47947484936327,1.03921119227177,2980.33085714286,2677
1727,0.769628332487839,84.1108347003322,3.47947484936327,1.03921119227177,2961.47371428571,3854
17423,0.718623049021766,83.9714798808151,3.47947484936327,1.03567067792642,3011.70228571429,2199
16238,0.745714935123301,84.0411284062601,3.47947484936327,1.03743942474191,2986.588,9316
11178,0.801733277650169,84.2155025624409,3.47947484936327,1.04187451869341,2923.80228571429,17582
15443,0.811663100919864,84.2504207860572,3.47947484936327,1.04276381011884,2911.24514285714,20490
4643,0.830562563362013,84.3203006736596,3.47947484936327,1.04454467078021,2886.13085714286,4046
3676,0.848319375790224,84.3902385217879,3.47947484936327,1.04632857284431,2861.01657142857,6282
17499,0.865049698047192,84.4602343785162,3.47947484936327,1.04811552150533,2835.90228571429,12023
20414,0.780760578032694,84.1457095255752,3.47947484936327,1.04009821041639,2948.91657142857,18792
19330,0.74261800786997,83.8926458753647,3.53676067115796,1.04066679760442,2938.33085714286,3618
19969,0.530481157460993,198.352312330435,3.65848472055263,6.8138388446605,6327.57145,16791
8557,0.805832785148021,136.98315808856,3.65848472055263,3.63062499484626,5372.35725,20496
10646,0.694571338402824,181.219651013795,3.65848472055263,5.53160240099741,5765.71433333333,16530
10394,0.984446689240369,136.087885476593,4.56323238965329,3.59798737651471,5348.87725,7781
20714,0.823409942433626,117.942944397716,4.03556899860879,2.99281634882312,4285.40966666667,4575
406,0.823409942433626,117.942944397716,4.03556899860879,2.99281634882312,4285.40966666667,14817
16630,0.92276334674169,118.506245730901,4.63865243992239,3.32301218622212,5083.143,18641
18098,0.924978982886896,118.928800812623,4.446372922798,3.11288925290032,4834.97633333333,421
2864,0.915082742309747,119.188173805294,4.446372922798,3.07463345562901,4738.143,5731
2404,0.898694868103388,119.448112467077,4.446372922798,3.03684780229985,4641.30966666667,14057
667,0.87431191920665,119.708618031648,4.446372922798,2.99952651508722,4544.47633333333,5421
25,0.862574220799872,89.1103875506215,3.47947484936327,1.2772994057357,3081.231,19288
10431,0.810984912286634,153.255987081769,4.03556899860879,6.22966261251767,5481.91842857143,12769
19603,0.913130154014196,84.8392162014041,4.03556899860879,1.09555888968828,2498.44058823529,13854
12221,0.945780670232494,85.9119783204056,4.03556899860879,1.11191545713198,2467.86691666667,4923
12418,1.01423556180464,88.5740717009294,4.03556899860879,1.15266246536124,2393.61657142857,10047
19995,0.892631399684526,117.492320189674,3.58503294864781,2.80970376826246,4623.80966666667,3404
5335,0.850376692544547,82.8861111340075,3.83529965526993,1.04019671550398,2633.5774,2285
7360,0.910646956544571,82.943294039386,3.90551728529137,1.0462533034298,2846.1374,13038
11864,0.920750140897601,82.7994769210393,4.00875310176596,1.05502482920499,2898.1374,4483
13269,0.924177080115589,82.7411362418573,4.45954750545227,1.09162319723719,2917.6574,12186
1071,0.927766185083192,82.7411362418573,4.63865243992239,1.1054652325719,2939.3374,18204
17863,0.93093252255112,82.6230158715422,4.446372922798,1.09059018484048,2959.6574,715
7482,0.936866104667827,82.4725806185569,4.75646422349896,1.11437319405702,3001.3374,21105
20143,0.891899043142674,162.697076903296,3.58503294864781,7.07130625049536,6304.67536363636,956
771,0.888223691404715,155.809792454347,3.75001751098846,5.97382163763594,5893.48985714286,13021
20625,0.908396045773813,166.381474419379,3.90551728529137,7.52564249001441,6466.67536363636,19980
3401,0.810984912286634,153.255987081769,4.03556899860879,6.22966261251767,5481.91842857143,1581
589,0.805023888407095,82.61052220892,4.03556899860879,1.0498153850353,2552.5774,8751
19730,1.01231440255629,140.234748008223,4.03556899860879,3.96473380586016,4187.75725,19224
18578,0.943959594468386,130.206919524324,4.03556899860879,3.51455954329492,4229.60828571429,9395
3380,1.09269049606168,85.1438269044902,3.20020690378453,1.00622765731446,3021.85942857143,12834
1042,0.769628332487839,84.1108347003322,3.47947484936327,1.03921119227177,2961.47371428571,14379
5197,0.990560164397259,136.097847430593,4.07858113705182,3.59437913384329,5351.15725,9516
1901,0.848319375790224,84.3902385217879,3.47947484936327,1.04632857284431,2861.01657142857,16244
16384,0.823409942433626,117.942944397716,4.03556899860879,2.99281634882312,4285.40966666667,19862
7659,0.884819810605259,82.6230158715422,3.65848472055263,1.02460412562465,2739.6574,12934
11741,0.742995236627088,86.8841694324096,4.75646422349896,1.43580206550786,3911.64514285714,19236
2969,0.727925285972158,74.140904461547,4.03556899860879,0.839526532898401,2223.586,2926
9692,0.788888532221461,84.371352045645,3.47947484936327,1.03921119227177,2980.33085714286,4585
18027,0.769628332487839,84.1108347003322,3.47947484936327,1.03921119227177,2961.47371428571,12374
5150,0.842421951117807,84.2971795499032,4.87056431624483,1.04363577148478,2904.55228571429,6312
11424,0.809194983715928,84.200435277031,5.06754869628895,1.04181039855148,2932.288,20828
16068,0.811784659234447,84.1968657632729,4.9609144013866,1.04165215116315,2933.83085714286,6435
16527,0.828380661644871,84.2057775348207,4.54282228484194,1.04100860386739,2932.10228571429,5544
7328,0.87000824803151,84.2245779811464,4.5833896382016,1.04137312866961,2928.60228571429,12580
9909,0.877550042269494,84.2089524709051,4.73275435969157,1.0425665014066,2935.93085714286,13081
13867,0.877607547878062,84.1969630433881,4.78979196033283,1.04301265252637,2935.988,8252
13501,0.811666663716189,84.1780846524238,4.04080998930699,1.04012691433401,2933.75942857143,9993
11324,0.913074611286563,84.4653557626687,3.99007243134202,1.04233972723207,2943.41657142857,11661
17874,0.91754779008568,84.2466181985598,4.01293967366487,1.04276528781316,2948.70228571429,8844
16164,0.921598598215351,84.4205796835037,4.16001356187585,1.04544970728628,2953.60228571429,7874
10615,0.927889535214328,84.3949773332439,4.29745127504441,1.04787974663714,2961.43085714286,10414
6405,0.941333680813929,89.7608917520869,5.16059335658217,1.3377230422614,2939.931,12134
7121,1.02610366717237,89.8366566292965,5.16059335658217,1.33852678740926,2927.40023076923,15028
19170,0.848473127784844,89.7003258589371,5.16059335658217,1.3370803936469,2949.95561538462,6896
17460,0.875592253749399,89.7154634998981,5.16059335658217,1.33724102685115,2947.44946153846,16171
19954,0.921194465533521,89.7457464460418,5.16059335658217,1.33756235115608,2942.43715384615,7647
