Key_1_2,D224,D213,D350,D128,D337,D819,D189,D45,D223,D471,Key_2_8
1766,0.971409853,0.0,0.0,0.0,0.0,0.0,0.309464436,0.0,0.0,0.0,1000
2167,0.0,0.0,0.0,0.0333,0.0,0.0,0.309464436,0.0,0.0,0.0,2294
452,0.0,0.0,0.0,0.133333333,0.0,0.0,0.309464436,0.4522745,0.0,0.0,3139
2004,0.0,0.0,0.0,0.0667,0.0,0.0,0.309464436,0.0769,0.0,0.0,404
341,0.0,0.0,0.0,0.133333333,0.0,0.0,0.309464436,0.20933291,0.0,0.0,1767
2042,0.0,0.0,0.0,0.0,0.0,0.0,0.309464436,0.0,0.0,0.0,522
2968,0.0,0.0,0.0,0.0667,0.0,0.0,0.309464436,0.20765191,0.791853209,0.0,3410
1977,0.0,0.0,0.0,0.1,0.0,0.0,0.309464436,0.0295,0.0,0.0,210
4,0.0,0.0,0.0,0.133333333,0.0,0.0,0.309464436,0.19321409,0.0,0.0417,2675
2717,0.0,0.0,0.0,0.0667,0.0,0.0,0.309464436,0.19399668,0.0,0.0,1588
658,0.0,0.0,0.0,0.2,0.0,0.0,0.700226113,0.0,0.0,0.0,2511
1149,0.0,0.0,0.0,0.166666667,0.0,0.0,0.309464436,0.25718954,0.0,0.0,643
39,0.0,0.0,0.0,0.1,0.0,0.0,0.309464436,0.23161988,0.0,0.0,1361
2242,0.0,0.0,0.0,0.1,0.0,0.0,0.309464436,0.39029828,0.0,0.0,1244
2442,0.0,0.0,0.0,0.0333,0.0,0.0,0.309464436,0.16423965,0.0,0.0,2717
123,0.0,0.0,0.0,0.0,0.0,0.0,0.309464436,0.0151,0.812695439,0.0417,39
2487,0.0,0.0,0.0,0.1,0.0,0.0,0.309464436,0.0,0.0,0.0,2316
1009,0.0,0.0,0.0,0.0,0.0,0.0,0.309464436,0.078,0.0,0.0,2687
581,0.0,0.0,0.0,0.1,0.0,0.0,0.309464436,0.21420786,0.0,0.0,1469
3325,0.0,0.0,0.0,0.0667,0.0,0.0,0.309464436,0.0482,0.0,0.0,1640
75,0.0,0.0,0.0,0.0333,0.0,0.0,0.309464436,0.0843,0.0,0.0,1792
1573,0.0,0.0,0.0,0.1,0.0,0.0,0.309464436,0.38430512,0.0,0.0417,3121
3111,0.0,0.0,0.0,0.0,0.0,0.0,0.309464436,0.11021952,0.0,0.0,2322
3050,0.0,0.0,0.0,0.0,0.0,0.0,0.309464436,0.11325344,0.0,0.0833,820
2412,0.0,0.0,0.0,0.0,0.0,0.0,0.309464436,0.0176,0.0,0.0,2115
2770,0.0,0.0,0.0,0.166666667,0.0,0.0,0.309464436,0.0,0.830135137,0.0,1895
2537,0.0,0.0,0.0,0.166666667,0.0,0.0,0.309464436,0.60057962,0.0,0.0,599
501,0.0,0.0,0.0667,0.1,0.0,0.0,0.309464436,0.29041028,0.0,0.0,2631
645,0.0,0.0,0.0,0.166666667,0.0,0.0,0.309464436,0.44418103,0.0,0.0,2415
3243,0.802541929,0.0,0.0,0.0,0.0,0.0,0.309464436,0.0,0.0,0.0,1538
2270,0.0,0.0,0.0,0.2,0.0,0.0,0.309464436,0.37224793,0.0,0.0,1708
970,0.0,0.0,0.0,0.0333,0.0,0.0,0.309464436,0.17011668,0.0,0.0,2997
1729,0.0,0.0,0.0,0.0333,0.0,0.0,0.309464436,0.18481848,0.0,0.0417,884
2525,0.0,0.0,0.0,0.2,0.0,0.0,0.309464436,0.22268398,0.0,0.0,2380
962,0.0,0.0,0.0,0.133333333,0.0,0.0,0.309464436,0.15616037,0.0,0.0,171
1959,0.0,0.0,0.0,0.0667,0.0,0.0,0.309464436,0.0,0.0,0.0,745
111,0.0,0.0,0.0,0.1,0.0909,0.0,0.309464436,0.1239186,0.0,0.208333333,3257
563,0.0,0.0,0.0,0.0333,0.0,0.0,0.309464436,0.0374,0.0,0.0,1516
3031,0.0,0.0,0.0,0.133333333,0.0,0.0,0.309464436,0.25798482,0.0,0.0,2393
2472,0.0,0.0,0.0,0.0667,0.0,0.0,0.309464436,0.12472717,0.0,0.0417,1570
2428,0.0,0.0,0.0,0.4,0.0,0.0,0.309464436,0.68480831,0.0,0.0,102
921,0.856079665,0.0,0.0,0.0667,0.0,0.0,0.309464436,0.0,0.0,0.0,723
185,0.0,0.0,0.0,0.1,0.0,0.0,0.309464436,0.27108142,0.0,0.0,2367
19,0.0,0.0,0.0,0.133333333,0.0,0.0,0.309464436,0.52292162,0.0,0.0,3141
916,0.0,0.0,0.0,0.0,0.0,0.0,0.309464436,0.0881,0.0,0.125,2878
2191,0.0,0.0,0.0,0.1,0.0,0.0,0.309464436,0.35143608,0.0,0.0417,1026
1792,0.0,0.0,0.0,0.0333,0.0909,0.0,0.309464436,0.0785,0.0,0.0,906
1403,0.0,0.0,0.0,0.0333,0.0,0.0,0.309464436,0.0,0.0,0.0,1927
140,0.0,0.0,0.0,0.133333333,0.0909,0.0,0.309464436,0.27515808,0.766864574,0.0417,3409
2682,0.0,0.0,0.0,0.0,0.0909,0.0,0.309464436,0.13130973,0.0,0.0417,1188
1349,0.0,0.0,0.0,0.1,0.0,0.0,0.309464436,0.0,0.725937763,0.0,2399
