Key_1_2,D769,D864,D567,D478,D946,D199,D925,D245,D142,D58,Key_2_7
1766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2082
2167,0.0,0.0,0.0,0.0,0.0,0.393118594,0.0,0.0,0.0625,0.0,2784
452,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,0.125,0.0,738
2004,0.0,0.0,0.0,0.0,0.0,0.433443143,0.0385,0.0,0.125,0.125118228,1670
341,0.0,0.0,0.0,0.0,0.0,0.439909712,0.0769,0.0,0.0,0.0,1494
2042,0.0,0.0,0.0,0.0,0.0,0.460773548,0.0,0.0,0.0625,0.125639951,411
2968,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,0.25,0.0336,2736
1977,0.0,0.0,0.0,0.0,0.0,0.440702782,0.0,0.0,0.0625,0.0667,148
4,0.0,0.0,0.0,0.0,0.0,0.492923377,0.0769,0.0,0.0,0.0,2483
2717,0.0,0.0,0.0,0.0,0.0,0.479197169,0.0,0.0,0.25,0.266876587,1039
658,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.772036862,0.1875,0.465301045,3194
1149,0.0357,0.0,0.0,0.0,0.0,0.59352123,0.115384615,0.0,0.25,0.0113,3324
39,0.0357,0.714285714,0.0,0.0,0.0,0.564970717,0.115384615,0.0,0.125,0.0667,1887
2242,0.0,0.0,0.0,0.0,0.0,0.0,0.269230769,0.0,0.0625,0.0336,415
2442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,2765
123,0.0,0.0,0.0,0.0,0.0,0.702598829,0.0,0.0,0.125,0.0,201
2487,0.0,0.0,0.0,0.0,0.0,0.365178136,0.0,0.0,0.25,0.350492135,2132
1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,2802
581,0.0,0.0,0.0,0.0,0.0,0.0,0.0385,0.0,0.1875,0.125118228,1534
3325,0.0,0.0,0.0,0.0435,0.0,0.0,0.0385,0.0,0.3125,0.350492135,2092
75,0.0,0.0,0.0,0.0,0.0,0.476451928,0.0385,0.0,0.0,0.0,2376
1573,0.0,0.0,0.0,0.0,0.0,0.0,0.269230769,0.0,0.0625,0.0336,2069
3111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,188
3050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.117841606,2750
2412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1619
2770,0.0,0.0,0.0,0.0,0.0,0.660078087,0.0769,0.0,0.125,0.0,1358
2537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,1435
501,0.0,0.0,0.0,0.0,0.0,0.845839434,0.0769,0.0,0.0625,0.0,729
645,0.0,0.0,0.0,0.0,0.0,0.0,0.0385,0.0,0.125,0.0,297
3243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496
2270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,1736
970,0.0,0.0,0.0,0.0,0.0,0.502440215,0.230769231,0.0,0.125,0.0225,812
1729,0.0,0.0,0.0,0.0,0.0,0.0,0.0385,0.0,0.125,0.0686,838
2525,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,0.125,0.0,2005
962,0.0,0.0,0.0,0.0,0.0,0.415690581,0.0769,0.0,0.125,0.0,1806
1959,0.0,0.0,0.0,0.0,0.0,0.353831137,0.0,0.0,0.0625,0.0,2412
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0385,0.0,0.25,0.232650515,897
563,0.0,0.0,0.0,0.0,0.0,0.337237677,0.0,0.0,0.0625,0.0,3265
3031,0.0,0.0,0.0,0.0,0.0,0.391837482,0.0385,0.0,0.0625,0.0,3347
2472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,679
2428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,643
921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2934
185,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,1839
