Key_2_7,D588,D472,D17,D33,D456,D527,D168,D928,D476,D512,Key_3_24
2082,0.0,0.0,0.710584077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3041
2784,0.0,0.0,0.66827321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3242
738,0.0,0.0,0.519680477,0.0,0.0,0.0,0.0,0.0,0.0,0.142857143,3169
1670,0.0,0.0769,0.562967142,0.100295102,0.0,0.0,0.0714,0.0,0.0,0.0714,2961
1494,0.0,0.307692308,0.628414327,0.039,0.0,0.0,0.0,0.0,0.037,0.142857143,2207
411,0.0,0.0,0.51801995,0.0,0.0,0.0,0.0,0.0,0.0,0.142857143,1592
2736,0.0,0.0,0.611082691,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,1996
148,0.0,0.0,0.672861072,0.100295102,0.0,0.0,0.0,0.0,0.0,0.0,3083
2483,0.0,0.0,0.598133272,0.0,0.0,0.0,0.0714,0.0476,0.0,0.142857143,1700
1039,0.0,0.0,0.685305824,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,285
3194,0.0,0.0,0.477543355,0.365205716,0.0,0.0,0.0,0.0,0.0,0.0,3369
3324,0.0417,0.0,0.766356066,0.0,0.0,0.0,0.142857143,0.0,0.0,0.0714,1709
1887,0.0,0.0,0.693605559,0.0571,0.0345,0.0,0.0,0.0,0.0,0.0714,1861
415,0.0,0.0,0.506299496,0.0,0.0,0.0,0.0,0.0159,0.0741,0.142857143,2582
2765,0.0,0.0769,0.535170375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305
201,0.0,0.0769,0.71144528,0.100295102,0.0,0.0,0.0,0.0,0.037,0.0,340
2132,0.0,0.0,0.589454778,0.0,0.0,0.0,0.0,0.0,0.0,0.142857143,267
2802,0.0,0.0,0.660023177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783
1534,0.0,0.0,0.581727071,0.0,0.0,0.0,0.0714,0.0,0.0,0.0714,2064
2092,0.0,0.0,0.581550368,0.0248,0.0,0.0,0.0,0.0317,0.0,0.214285714,1331
2376,0.0,0.153846154,0.608073063,0.100295102,0.0,0.0,0.0,0.0,0.0,0.0714,2535
2069,0.0,0.0,0.51724015,0.139274741,0.0,0.0,0.0,0.0,0.0741,0.142857143,1613
188,0.0,0.0,0.477398093,0.150442646,0.0,0.0,0.0,0.0,0.0,0.0,1238
2750,0.0,0.0,0.596221531,0.100295102,0.0,0.0,0.0,0.0,0.0741,0.142857143,1167
1619,0.0,0.0,0.546788897,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,3114
1358,0.0,0.0,0.711206556,0.0,0.0,0.0,0.0,0.0,0.0741,0.0,269
1435,0.0,0.384615385,0.51422455,0.0,0.0,0.0,0.0,0.0,0.0,0.142857143,2394
729,0.0,0.153846154,0.587875768,0.0,0.0,0.0,0.0714,0.0159,0.0741,0.142857143,832
297,0.0,0.0,0.61487077,0.0984,0.0,0.0,0.0,0.0,0.0,0.0714,720
496,0.0,0.0,0.313545142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198
1736,0.0,0.0,0.611901311,0.200590197,0.0,0.0,0.0,0.0,0.148148148,0.142857143,2717
812,0.0,0.0,0.729000478,0.0496,0.0,0.0,0.0,0.0,0.0,0.142857143,302
838,0.0,0.0,0.476836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,943
2005,0.0,0.307692308,0.623251334,0.4011804,0.0,0.0,0.0,0.0,0.0,0.142857143,2347
1806,0.0,0.0769,0.60692619,0.100295102,0.0,0.0,0.0,0.0,0.0,0.142857143,1291
2412,0.0,0.0,0.640631151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157
897,0.0,0.0,0.608545916,0.039,0.0,0.0,0.0,0.0,0.0,0.0714,3240
3265,0.0,0.0,0.546309124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610
3347,0.0,0.0,0.537864472,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,715
679,0.0,0.0769,0.61934978,0.200590197,0.0,0.0,0.0,0.0,0.0,0.0,2255
643,0.0,0.615384615,0.6393501,0.0501,0.0,0.0,0.0,0.0317,0.0,0.428571429,3215
2934,0.0,0.0,0.428988548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3268
1839,0.0,0.0,0.664880487,0.0,0.0,0.0,0.0,0.0,0.037,0.0714,1031
3193,0.0,0.0,0.49555883,0.0,0.0,0.0,0.0,0.0,0.0,0.142857143,182
1503,0.0,0.230769231,0.528772618,0.0501,0.0,0.0,0.0714,0.0317,0.0,0.142857143,3055
3297,0.0,0.0,0.566569962,0.0,0.0,0.0,0.0714,0.0317,0.037,0.142857143,2621
810,0.0,0.0,0.553514849,0.100295102,0.0,0.0,0.0714,0.0,0.0,0.0714,1130
478,0.0,0.0,0.70725283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2653
2328,0.0,0.0,0.618421216,0.0505,0.0,0.0,0.0,0.0317,0.0,0.285714286,2645
1635,0.0,0.153846154,0.637648513,0.211438,0.0,0.0,0.285714286,0.0,0.0,0.0,2859
360,0.0,0.0,0.430562849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2034
1558,0.0,0.769230769,0.720908369,0.722873207,0.0,0.0,0.0,0.253968254,0.444444444,0.857142857,1244
35,0.0,0.0,0.307292847,0.0,0.0,0.0,0.0714,0.0,0.0,0.142857143,499
2453,0.0,0.0,0.58232833,0.0285,0.0,0.0,0.142857143,0.0,0.0,0.0,520
1607,0.0,0.0,0.730988855,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,330
436,0.0,0.0,0.500428113,0.100295102,0.0,0.0,0.0714,0.0,0.0,0.0,407
1792,0.0,0.0,0.590071916,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,2681
3015,0.0,0.230769231,0.574835931,0.0951,0.0,0.0,0.0,0.0,0.0,0.357142857,339
3333,0.0,0.0,0.387354686,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,963
2928,0.0,0.0,0.69761186,0.0571,0.0,0.0,0.0,0.0159,0.0,0.0,2997
1596,0.0,0.0,0.500469891,0.0263,0.0,0.0,0.0,0.0,0.0,0.142857143,428
3281,0.0,0.0,0.552347619,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,824
1168,0.0,0.153846154,0.695741093,0.039,0.0,0.0,0.0,0.0,0.0,0.0714,2479
2122,0.0,0.0,0.695972696,0.039,0.0,0.0,0.0,0.0159,0.0,0.142857143,84
2916,0.0,0.0,0.541383706,0.0,0.0,0.0,0.142857143,0.0,0.0,0.142857143,2529
2826,0.0,0.153846154,0.616687354,0.0,0.0,0.0,0.0,0.0,0.0,0.142857143,437
673,0.0,0.0,0.899703969,0.0,0.0,0.0,0.0714,0.0159,0.0,0.0,2642
2687,0.0,0.0,0.540428238,0.0,0.0,0.0,0.142857143,0.0,0.0,0.0714,945
1183,0.0,0.153846154,0.588196152,0.0891,0.0,0.0,0.0,0.0,0.0,0.142857143,3125
3264,0.0,0.0,0.567615993,0.100295102,0.0,0.0,0.0,0.0,0.0,0.0714,2913
1118,0.0,0.0,0.675004359,0.100295102,0.0,0.0,0.0,0.0,0.0,0.0,17
2230,0.0,0.0,0.475960009,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,537
2497,0.0,0.0,0.441243618,0.0248,0.0,0.0,0.0,0.0,0.0,0.142857143,613
913,0.0,0.0,0.496543184,0.114152358,0.0,0.0,0.0714,0.0,0.0,0.0,2670
3307,0.0,0.0,0.681724482,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,3407
3239,0.0,0.0769,0.699496036,0.0,0.0,0.0,0.0,0.0159,0.0,0.0714,1435
1978,0.0,0.0,0.629625201,0.0285,0.0,0.0,0.0714,0.0,0.0,0.0,1706
650,0.0,0.0,0.684229845,0.0984,0.0,0.0,0.285714286,0.0,0.0,0.142857143,624
1882,0.0,0.0,0.623530514,0.100295102,0.0,0.0,0.0,0.0,0.0,0.142857143,1959
3043,0.0,0.153846154,0.505906409,0.249064932,0.0,0.0,0.0,0.0,0.0,0.0,518
420,0.0,0.0,0.442912156,0.0492,0.0,0.0,0.0,0.0,0.0,0.0714,757
2405,0.0,0.153846154,0.796522094,0.0,0.0,0.0,0.214285714,0.111111111,0.0741,0.214285714,1918
697,0.0,0.0,0.540229368,0.100295102,0.0,0.0,0.0,0.0,0.0,0.0714,275
969,0.0,0.0,0.580914538,0.200590197,0.0,0.0,0.0,0.0,0.0,0.0,101
3211,0.0,0.0,0.483541392,0.0,0.0,0.0,0.0,0.0,0.0741,0.142857143,1142
326,0.0,0.0,0.496580914,0.0,0.0,0.0,0.0,0.0,0.0,0.142857143,2772
1129,0.0,0.0,0.598278476,0.0505,0.0,0.0,0.0,0.0,0.0,0.285714286,3001
2094,0.0,0.230769231,0.619966918,0.0,0.0,0.0,0.0,0.0317,0.0741,0.285714286,2422
2194,0.0,0.0,0.579745901,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,2476
3033,0.0,0.0,0.50403033,0.039,0.0,0.0,0.0,0.0,0.0,0.142857143,1658
830,0.0,0.0,0.728244769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1855
286,0.0,0.0769,0.487364185,0.0,0.0,0.0,0.0,0.0,0.0,0.142857143,1274
94,0.0,0.0,0.583627757,0.100295102,0.0,0.0,0.0714,0.0,0.0,0.0,3280
300,0.0,0.0,0.696944244,0.0571,0.0,0.0,0.0714,0.0,0.0,0.0,1517
869,0.0,0.0769,0.494530573,0.0,0.0,0.0,0.0,0.0,0.0,0.142857143,2527
241,0.0,0.0,0.459539078,0.0381,0.0,0.0,0.0,0.0,0.0,0.0714,668
2526,0.0,0.153846154,0.576225087,0.377580035,0.0,0.0,0.0,0.0,0.0,0.0714,852
1928,0.0,0.0,0.549112705,0.100295102,0.0,0.0,0.0,0.0,0.0,0.0,207
2041,0.0,0.0,0.696678214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948
1772,0.0,0.0769,0.66108523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2451
1552,0.0,0.0,0.715497665,0.114152358,0.0,0.0,0.0714,0.0,0.0,0.0,2928
1603,0.0,0.0,0.67334521,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,1150
1591,0.0,0.0,0.567680339,0.0248,0.0,0.0,0.0714,0.0317,0.0,0.0714,3162
2053,0.0,0.0769,0.621323369,0.0492,0.0,0.0,0.0,0.0317,0.0,0.142857143,555
3077,0.0417,0.0,0.668633219,0.0651,0.0,0.0556,0.0,0.0,0.0,0.0714,147
946,0.0,0.0,0.599481713,0.0,0.0,0.0,0.0,0.0317,0.0,0.0714,2736
1791,0.0417,0.461538462,0.618135459,0.138340959,0.0,0.0,0.0714,0.0159,0.037,0.214285714,1485
1020,0.0833,0.461538462,0.673211577,0.167742525,0.0,0.0,0.0,0.0794,0.0,0.214285714,1590
1580,0.0,0.153846154,0.597045492,0.075,0.0,0.0,0.0714,0.0,0.0741,0.142857143,1088
160,0.0,0.0,0.581795265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594
1511,0.0,0.0,0.614189112,0.0,0.0,0.0,0.0,0.0,0.0,0.142857143,2979
2235,0.0,0.0,0.421329524,0.0524,0.0,0.0,0.0,0.0,0.0,0.0,2148
877,0.0,0.153846154,0.45030693,0.0,0.0,0.0,0.0,0.0,0.0,0.142857143,1705
203,0.0,0.0,0.527916211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2875
1626,0.0,0.0,0.641686858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833
1738,0.0,0.0,0.518033704,0.100295102,0.0,0.0,0.0,0.0,0.0,0.0,2331
452,0.0,0.153846154,0.466969457,0.0,0.0,0.0,0.0714,0.0,0.0,0.142857143,1451
543,0.0,0.0,0.592963331,0.0397,0.0,0.0,0.0,0.0,0.0,0.0714,1236
3371,0.0,0.0,0.697016343,0.13248306,0.0,0.0,0.0,0.111111111,0.0,0.0714,2581
3008,0.0,0.0,0.470298092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869
1055,0.0,0.0,0.718632886,0.0571,0.0,0.0,0.0,0.0,0.0,0.0,1408
764,0.0,0.0,0.649323428,0.0285,0.0,0.0,0.142857143,0.0,0.0,0.0714,1604
1568,0.0,0.0769,0.537652538,0.15278061,0.0,0.0,0.0,0.0,0.0,0.0,2489
718,0.0833,0.307692308,0.597692263,0.0915,0.103448276,0.0556,0.0714,0.0476,0.037,0.214285714,3146
758,0.0,0.0,0.584461625,0.0501,0.0,0.0,0.0,0.0159,0.0,0.0714,138
1644,0.0,0.0,0.398883105,0.0191,0.0,0.0,0.0,0.0,0.0,0.0,1051
3,0.0,0.0,0.555443387,0.0,0.0,0.0,0.0,0.0317,0.0,0.214285714,116
2193,0.0,0.153846154,0.834593938,0.0856,0.0,0.0,0.5,0.111111111,0.111111111,0.214285714,826
1280,0.0,0.153846154,0.488631396,0.039,0.0,0.0,0.0,0.0,0.0,0.0,994
2974,0.0,0.0,0.670267272,0.0571,0.0,0.0,0.0,0.0,0.0,0.0,1865
1740,0.0,0.230769231,0.511835792,0.253075723,0.0,0.0,0.0,0.0,0.0,0.0714,1299
3280,0.0,0.153846154,0.389534869,0.0496,0.0,0.0,0.0,0.0,0.0,0.142857143,683
2867,0.0,0.0,0.45681512,0.0,0.0,0.0,0.0714,0.0,0.0,0.0714,3431
3069,0.0,0.0769,0.685070517,0.100295102,0.0,0.0,0.0,0.0,0.037,0.0714,3078
2379,0.0,0.0,0.614509497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1455
710,0.0,0.307692308,0.590059052,0.039,0.0,0.0,0.0714,0.0159,0.0741,0.142857143,3097
3142,0.0,0.0,0.529872601,0.0,0.0,0.0,0.0,0.0,0.0,0.142857143,2671
75,0.0,0.0,0.48604219,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,815
762,0.0,0.0,0.559513891,0.0,0.0,0.0,0.0,0.0,0.0,0.142857143,1006
2725,0.0,0.0,0.592079043,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,1247
1729,0.0,0.307692308,0.649418584,0.0882,0.0,0.0,0.0714,0.0,0.0,0.214285714,45
2437,0.0,0.0769,0.454194329,0.0,0.0,0.0,0.0,0.0,0.0,0.214285714,1429
2382,0.0,0.0,0.54499445,0.200590197,0.0,0.0,0.0,0.0,0.0,0.0714,336
583,0.0,0.153846154,0.602481895,0.0501,0.0,0.0,0.0,0.0,0.0,0.0714,442
1441,0.0,0.0,0.62055985,0.0,0.0,0.0,0.0,0.0317,0.0,0.0714,170
1998,0.0,0.0,0.489959909,0.300885299,0.0,0.0,0.0,0.0,0.0,0.0,2620
3143,0.0,0.0,0.607578387,0.087,0.0,0.0,0.214285714,0.0159,0.0,0.142857143,2080
804,0.0,0.230769231,0.67028206,0.0183,0.0,0.0,0.0714,0.0159,0.185185185,0.285714286,1970
1412,0.0,0.307692308,0.614076929,0.200590197,0.0,0.0,0.142857143,0.0317,0.0,0.142857143,626
3022,0.0,0.0,0.666927927,0.0501,0.0,0.0,0.0,0.0,0.0,0.0,299
984,0.0,0.0,0.441835517,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,2584
822,0.0,0.0769,0.465125049,0.13248306,0.0,0.0,0.0714,0.0,0.0,0.285714286,3059
3174,0.0,0.0,0.703325433,0.0,0.0,0.0,0.0714,0.0635,0.0,0.142857143,3018
434,0.0,0.153846154,0.599675701,0.200590197,0.0,0.0,0.0,0.0,0.0,0.142857143,427
1613,0.0,0.0,0.359204083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2027
2923,0.0,0.0,0.585876049,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,3093
1427,0.0,0.0,0.750669768,0.0571,0.0,0.0,0.0714,0.0,0.0,0.142857143,1914
1873,0.0,0.0,0.688296329,0.150442646,0.0,0.0,0.0714,0.0,0.0,0.0,1222
1990,0.0,0.307692308,0.516565901,0.179053733,0.0,0.0,0.0,0.0,0.0,0.285714286,3186
480,0.0,0.0,0.427189249,0.0702,0.0,0.0,0.0,0.0,0.0,0.142857143,1717
2579,0.0,0.0,0.691299669,0.0571,0.0,0.0,0.0,0.0,0.0,0.0,113
1658,0.0,0.0,0.600592923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2587
2179,0.0,0.0,0.333810287,0.0248,0.0,0.0,0.0,0.0,0.0,0.0714,2143
1668,0.0,0.0,0.527345531,0.0,0.0,0.0,0.0,0.0317,0.0741,0.142857143,2499
659,0.0,0.0,0.626782427,0.150442646,0.0,0.0,0.0,0.0,0.0,0.0,1463
1702,0.0,0.0,0.205814138,0.0248,0.0,0.0,0.0,0.0,0.0,0.142857143,2458
1306,0.0,0.0769,0.601107526,0.150442646,0.0,0.0,0.0,0.0,0.0,0.0,1267
1724,0.0,0.0,0.637454295,0.0,0.0,0.0,0.0,0.0,0.296296296,0.357142857,2569
1296,0.0,0.0,0.673528689,0.0,0.0,0.0,0.0714,0.0,0.0,0.0714,1289
3113,0.0,0.0,0.505907155,0.0984,0.0,0.0,0.0,0.0,0.0,0.0714,1375
2070,0.0,0.153846154,0.719697552,0.377580035,0.0,0.0,0.0,0.0,0.0,0.0714,3185
537,0.0,0.0,0.570724338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333
757,0.0,0.0,0.516393104,0.0501,0.0,0.0,0.0,0.0,0.0,0.0,119
974,0.0,0.0,0.666936369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2563
2345,0.0,0.0,0.703395896,0.0501,0.0,0.0,0.0,0.0,0.0,0.0,1701
3117,0.0,0.0,0.495445469,0.100295102,0.0,0.0,0.0,0.0,0.0,0.0,1064
1310,0.0,0.0,0.712468569,0.114152358,0.0,0.0,0.0714,0.0,0.0,0.0,2139
691,0.0,0.0,0.626939719,0.0,0.0,0.0,0.214285714,0.0,0.0,0.0714,1633
3203,0.0,0.0769,0.580314082,0.0501,0.0,0.0,0.0,0.0,0.0,0.0,2685
329,0.0,0.0,0.658757948,0.039,0.0,0.0,0.0,0.0,0.0,0.142857143,659
1837,0.0,0.0,0.571752509,0.039,0.0,0.0,0.0,0.0,0.0,0.142857143,3144
2178,0.0,0.0,0.514197789,0.0,0.0,0.0,0.0,0.0,0.0,0.214285714,2652
3418,0.0,0.0,0.614121406,0.0571,0.0,0.0,0.0,0.0,0.0,0.0,2761
2097,0.0,0.0,0.683617215,0.114152358,0.0,0.0,0.142857143,0.0,0.0,0.0,2663
1452,0.0,0.0,0.609985091,0.200590197,0.0,0.0,0.142857143,0.0,0.0,0.0,3257
1288,0.0,0.0,0.624796519,0.300885299,0.0,0.0,0.0,0.0,0.0,0.0,2106
