Key_2_7,D121,D65,D126,D212,D593,D261,D46,D50,D44,D448,Key_3_22
2082,0.0,0.0173,0.315789474,0.0,0.0,0.0,0.24455178,0.80000001,0.0,0.0,2619
2784,0.0,0.0173,0.289473684,0.0,0.0,0.0,0.26107743,0.80000001,0.0,0.0,65
738,0.0,0.0173,0.157894737,0.0,0.0,0.0,0.51008165,1.0,0.0537,0.0,1223
1670,0.0,0.0284,0.131578947,0.0,0.0,0.0,0.73263711,0.75,0.0173,0.0,3199
1494,0.0,0.0173,0.184210526,0.712037949,0.0,0.0,0.67726952,0.80000001,0.0,0.0,2437
411,0.0,0.0173,0.236842105,0.0,0.0,0.0,0.38575694,1.0,0.0,0.0,1644
2736,0.0,0.0,0.236842105,0.0,0.0,0.0,0.55435824,1.0,0.23470817,0.0,2869
148,0.0,0.0758,0.184210526,0.0,0.0,0.0,0.39016172,0.75,0.046,0.0,2660
2483,0.0,0.0,0.263157895,0.0,0.0,0.0,0.47899422,0.83333331,0.0,0.0,3226
1039,0.0,0.0691,0.236842105,0.0,0.0,0.0,0.43300018,0.80000001,0.0,0.0,467
3194,0.0,0.0,0.0526,0.0,0.0,0.0,0.49784473,0.75,0.0,0.0,1728
3324,0.0,0.144868322,0.131578947,0.0,0.0,0.0,0.5878948,0.80000001,0.142097417,0.0,327
1887,0.0,0.156573676,0.184210526,0.0,0.0,0.0,0.43415406,1.0,0.107459408,0.0,79
415,0.0,0.0296,0.184210526,0.657602779,0.0,0.0,0.66319978,1.0,0.235655074,0.0,3281
2765,0.0,0.0284,0.184210526,0.0,0.0,0.0,0.48378065,0.66666669,0.0537,0.0,585
201,0.0,0.0562,0.473684211,0.939032609,0.0,0.0,0.51472396,1.0,0.000947,0.0,1167
2132,0.0,0.0173,0.263157895,0.0,0.0,0.0,0.3344233,0.83333331,0.0,0.0,1078
2802,0.0,0.0173,0.236842105,0.591217793,0.0,0.0,0.35618916,0.80000001,0.0772,0.0,2725
1534,0.0,0.119885058,0.210526316,0.0,0.0,0.0,0.51877695,1.0,0.124778412,0.0,2868
2092,0.0,0.0173,0.289473684,0.0,0.0,0.0,0.37197727,0.85714287,0.0,0.0,1299
2376,0.0,0.0,0.210526316,0.0,0.0,0.0,0.59839618,1.0,0.0,0.0,449
2069,0.0,0.0,0.157894737,0.0,0.0,0.0,0.63293988,1.0,0.23470817,0.0,1833
