Key_2_9,D459,D132,D30,D9,D13,D152,D211,D124,D21,D802,Key_3_30
1864,0.0,0.0,0.10834515,0.757134028,0.0,0.272727273,0.0,0.0,0.00719,0.0,3010
1706,0.0,0.0,0.0796,0.730734087,0.0,0.227272727,0.0,0.0,0.00505,0.0,1665
59,0.0,0.0,0.25603145,0.687762121,0.0,0.0909,0.0,0.0,0.0074,0.0,1824
1252,0.0,0.0,0.28454736,0.70508763,0.0,0.0758,0.859622722,0.0,0.00427,0.05,1660
1910,0.0,0.0,0.20404282,0.722136761,0.0,0.121212121,0.0,0.0,0.00604,0.025,2944
147,0.111111111,0.0,0.19816872,0.713000997,0.0,0.151515152,0.0,0.0,0.00645,0.025,3389
2813,0.0,0.0,0.22394712,0.735825744,0.0,0.181818182,0.0,0.0,0.016,0.05,821
2455,0.0,0.0,0.34076783,0.808510708,0.0,0.166666667,0.931703832,0.0,0.00561,0.0,1051
3150,0.111111111,0.0,0.19279999,0.713965622,0.0,0.242424242,0.0,0.0,0.01,0.075,942
1843,0.0,0.0,0.27169693,0.800240986,0.0,0.212121212,0.0,0.0,0.00561,0.0,2056
2657,0.0,0.0,0.40108854,0.687510168,0.0,0.0,0.0,0.0,0.0347,0.0,2280
240,0.0,0.0833,0.1884207,0.902560961,0.0,0.0455,0.0,0.0,0.0108,0.175,2241
1074,0.444444444,0.0,0.20315248,0.78738198,0.0,0.181818182,0.0,0.0,0.00861,0.075,1422
1557,0.0,0.0,0.21303681,0.686442595,0.0,0.0606,0.0,0.0,0.00946,0.075,2204
1015,0.0,0.0,0.43287489,0.692423877,0.0,0.166666667,0.0,0.0,0.00314,0.025,2784
2153,0.0,0.0,0.17347814,0.786586689,0.0323,0.393939394,0.0,0.0,0.0177,0.0,2618
359,0.0,0.0,0.27550399,0.714775998,0.0,0.151515152,0.0,0.0,0.00875,0.0,958
1769,0.0,0.0,0.26897609,0.81257277,0.0,0.166666667,0.0,0.0,0.00861,0.0,65
