Key_1_1,D80,D698,D768,D938,D519,D216,D167,D247,D71,D424,Key_2_5
2240,0.126514909,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.0,0.0,3251
709,0.0549,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.0,0.0,614
1956,0.000778,0.0,0.0,0.0769,0.0,0.0498,0.153846154,0.0,0.0,0.0,2045
427,0.00157,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.045,0.0,1560
1786,0.0199,0.0,0.0,0.0,0.0,0.0498,0.0769,0.0,0.136949875,0.0,2831
1056,0.000891,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.16974216,0.0,66
191,0.0178,0.0,0.0,0.0,0.0,0.509432243,0.0769,0.0,0.0,0.0,1049
2471,0.0326,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.0,0.0,766
2775,0.0139,0.0417,0.0,0.0,0.0,0.273854005,0.153846154,0.0,0.14904401,0.0,932
3324,0.0962,0.0,0.0,0.0,0.0,0.0498,0.0769,0.0,0.0,0.0,530
208,0.0,0.0,0.0,0.0,0.0,0.48138613,0.0,0.0,0.344785195,0.0,2952
1131,0.0666,0.0,0.0,0.0,0.0,0.0498,0.0769,0.0,0.0883,0.0,1948
1750,0.0779,0.0,0.0,0.0769,0.0455,0.0498,0.0769,0.0,0.0745,0.0,306
2429,0.00317,0.0,0.0667,0.0769,0.0,0.0498,0.153846154,0.0,0.0745,0.0,403
1827,0.000863,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.0312,0.0,317
1930,0.101078639,0.0,0.0,0.0,0.0,0.596464048,0.0,0.0,0.0312,0.0,2999
1342,0.0105,0.0,0.0,0.0,0.0,0.518499954,0.0,0.0,0.103498023,0.0,2874
2330,0.0148,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.0,0.0,2640
1781,0.00845,0.0,0.0333,0.0,0.0,0.0498,0.0769,0.0,0.0883,0.0,2661
3253,0.00996,0.0,0.0,0.0,0.0,0.511642213,0.0769,0.0,0.178020028,0.0,1321
49,0.0155,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.0624,0.0,1106
2726,0.00213,0.0417,0.0,0.0,0.0,0.0498,0.0769,0.0,0.0312,0.0,489
84,0.0,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.0,0.0,3400
1441,0.0126,0.0833,0.0,0.0,0.0,0.0498,0.0,0.0,0.103498023,0.0,534
515,0.0,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.0138,0.0,461
365,0.0524,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.194916127,0.0,31
2608,0.0,0.0,0.0,0.0,0.0,0.0498,0.153846154,0.0,0.0,0.0,1135
1196,0.0198,0.0,0.133333333,0.0769,0.0,0.0498,0.153846154,0.0,0.171980068,0.0,496
1824,0.0168,0.0,0.0333,0.0,0.0,0.0498,0.0769,0.0,0.0745,0.0,2835
2932,0.0,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.0,0.0,597
1616,0.00933,0.0,0.0,0.0,0.0,0.0498,0.153846154,0.0,0.0,0.0,2970
2182,0.0221,0.0,0.0,0.0,0.0,0.0498,0.153846154,0.0,0.14904401,0.0,462
2036,0.0,0.0417,0.0,0.0,0.0,0.0498,0.0,0.217049975,0.0598,0.0,134
774,0.0242,0.0,0.0,0.0,0.0,0.0498,0.153846154,0.0,0.14904401,0.0,925
1941,0.0228,0.0,0.0,0.0,0.0,0.0498,0.153846154,0.0,0.14904401,0.0,1412
1735,0.0241,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.0,0.0,3364
236,0.0329,0.0417,0.0,0.0,0.0,0.509933473,0.0769,0.0,0.136949875,0.0,911
347,0.00129,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.0312,0.0,1006
1911,0.0,0.0,0.0,0.0,0.0,0.197507518,0.0769,0.0,0.0745,0.0,2437
634,0.0162,0.0417,0.0,0.0,0.0,0.0498,0.0,0.0,0.0,0.0,1403
2761,0.0183,0.0,0.533333333,0.307692308,0.727272727,0.0498,0.461538462,0.0,0.0,0.0,2244
1555,0.0,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.0,0.0,646
1970,0.0535,0.0,0.0,0.0,0.0,0.0498,0.0769,0.0,0.0,0.0,2522
1964,0.0,0.0,0.0,0.0,0.0,0.0498,0.153846154,0.0,0.0,0.0,2902
2633,0.00446,0.0,0.0,0.0,0.0,0.0498,0.153846154,0.0,0.0,0.0,1281
192,0.0145,0.0417,0.0,0.0,0.0,0.0498,0.153846154,0.0,0.0883,0.0,2197
2420,0.00483,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.045,0.0,2565
2655,0.117594551,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.0,0.0,3183
3023,0.0579,0.0,0.133333333,0.153846154,0.0,0.0498,0.230769231,0.0,0.180257942,0.0,2111
1127,0.0275,0.0417,0.0,0.0,0.0,0.0498,0.0,0.0,0.0862,0.0,2006
1670,0.0,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.0,0.0,2330
3232,0.0861,0.0833,0.0,0.615384615,0.0909,0.0498,0.615384615,0.0,0.206996046,0.421052632,3106
2300,0.0,0.0,0.0,0.0,0.0,0.0498,0.153846154,0.0,0.203027203,0.0,2430
2524,0.0116,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.0275,0.0,739
2156,0.145128322,0.0,0.0,0.0,0.0,0.0498,0.0769,0.0,0.0,0.0,90
2569,0.0,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.0138,0.0,2570
2329,0.00664,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.16974216,0.0,1592
85,0.00335,0.0833,0.0,0.0769,0.0,0.127654242,0.307692308,0.0,0.322561211,0.0,803
1254,0.0,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.0138,0.0,3058
534,0.101358575,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.0,0.0,1468
2896,0.0,0.0,0.0,0.0,0.0,0.0498,0.153846154,0.0,0.0,0.0,871
167,0.00129,0.0,0.0,0.0,0.0,0.0498,0.0769,0.0,0.0,0.0,1727
3091,0.150933653,0.0,0.0,0.0,0.0,0.596896929,0.0,0.0,0.0517,0.0,2726
804,0.10086457,0.0,0.0,0.0,0.0,0.0498,0.0769,0.0,0.152982125,0.0,16
785,0.00338,0.0417,0.0,0.0,0.0,0.18960175,0.153846154,0.0,0.181465192,0.0,451
1126,0.0394,0.0,0.0,0.0,0.0,0.0498,0.153846154,0.0,0.180257942,0.0,2038
817,0.407708275,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.0397,0.0,2004
2422,0.00249,0.0,0.0,0.0,0.0,0.0498,0.0769,0.0,0.114254879,0.0,2275
1814,0.0252,0.125,0.0,0.0,0.0,0.316299098,0.0,0.0,0.103498023,0.0,1449
2839,0.00154,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.0312,0.0,393
1620,0.0455,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.0,0.0,2482
1326,0.0,0.0,0.0,0.0,0.0,0.0498,0.0769,0.0,0.0745,0.0,2000
3276,0.0,0.0,0.0,0.0,0.0,0.0498,0.153846154,0.0,0.0745,0.0,2854
