Key_2_5,D464,D236,D496,D705,D562,D667,D179,D873,D40,D171,Key_3_16
3251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561
614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3134
2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3233
1560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250
2831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1541
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1353
1049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222228,0.0,1790
766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457
932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347
530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055
2952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2395
1948,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,0.0,516
306,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,0.0,381
403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765
317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924
2999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111112,0.0,1286
2874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0708,0.0,1649
2640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124
2661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1281
1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0708,0.0,1760
1106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2472
489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1909
3400,0.0,0.490006232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284
534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0708,0.0,614
461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697
31,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3282
1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784
496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178,0.0,1624
2835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3241
597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3174
2970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2237
462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3219
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0409,0.0,2421
925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2360
1412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2929
3364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3334
911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950
1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105
2437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771
1403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253
2244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3056
646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1434
2522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030
2902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199
1281,0.0,0.281830038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302
2197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1816
2565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400
3183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2875
2111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222228,0.0,1366
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222228,0.0,307
3106,1.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.141543378,0.0,434
2430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332
739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3017
