Key_2_12,D5,D106,D103,D175,D196,D622,D88,D61,D173,D78,Key_3_39
3214,0.120346659,0.260274319,0.366431524,0.120171065,0.624475772,0.0,0.280246915,0.13763448,0.0,0.148648649,1246
3311,0.123335108,0.198866354,0.379236445,0.103358009,0.602698196,0.0,0.165797085,0.0709,0.0753,0.0676,106
1287,0.242092534,0.410845309,0.114150621,0.103358009,0.672628973,0.105263158,0.0502,0.00587,0.0,0.00676,2334
1807,0.198844857,0.219275803,0.32175863,0.103358009,0.670102572,0.0,0.05,0.0852,0.120890712,0.0203,2771
2432,0.160477484,0.222548166,0.295307386,0.103358009,0.65944116,0.0,0.105808307,0.215834702,0.185543278,0.0405,1521
2077,0.193957375,0.233107193,0.243549716,0.129564284,0.564145319,0.0,0.0543,0.0,0.0,0.00676,2325
2830,0.181351687,0.234716678,0.196202143,0.14708116,0.713202971,0.0,0.082,0.183125398,0.0,0.0203,1302
1903,0.167262739,0.160609672,0.4244965,0.12314552,0.589308271,0.0,0.0993,0.14766951,0.152359748,0.0405,2095
2779,0.168458547,0.249383828,0.241651033,0.103358009,0.593956849,0.0526,0.0748,0.14766951,0.0893,0.0135,3357
3258,0.132811598,0.242433875,0.227028569,0.175786284,0.606740438,0.105263158,0.195318305,0.00587,0.0,0.0946,386
3399,0.451310914,0.187939445,0.504835715,0.103358009,0.0,0.0,0.0462,0.320720519,0.264588659,0.0,2364
1021,0.183041844,0.180151264,0.256896556,0.138951749,0.0,0.0,0.1078271,0.210099962,0.139619582,0.0405,3423
835,0.144541995,0.285816221,0.127065697,0.115276925,0.757364459,0.105263158,0.191914233,0.0955,0.0,0.0676,2814
2535,0.22070668,0.161065822,0.146894417,0.113395597,0.72598656,0.0,0.0519,0.0816,0.0615,0.00676,1864
937,0.202085223,0.380630499,0.234106953,0.103358009,0.623162043,0.0526,0.0543,0.0112,0.0,0.0203,258
8,0.0958,0.150010524,0.376377356,0.214674747,0.634227679,0.0,0.216869094,0.165922424,0.0753,0.0676,2166
578,0.137086777,0.184730967,0.393141924,0.103358009,0.599868627,0.0,0.0771,0.0885,0.208927737,0.0135,875
338,0.197161111,0.17314329,0.377749857,0.103358009,0.582436461,0.0526,0.0693,0.218571731,0.220259201,0.0135,2688
160,0.188100983,0.235415408,0.196707179,0.103358009,0.64135213,0.105263158,0.0593,0.0335,0.0506,0.0135,94
2277,0.131333865,0.191775051,0.286397691,0.103358009,0.667070891,0.0526,0.078,0.0176,0.136829664,0.0135,2902
1802,0.162522532,0.171851072,0.316439269,0.119227524,0.645091203,0.0,0.0938,0.114173425,0.0708,0.0405,1178
3406,0.172263203,0.436623926,0.1418111,0.103358009,0.714819868,0.0,0.0501,0.0783,0.0,0.0135,1980
539,0.227239037,0.339664388,0.302199885,0.103358009,0.556111364,0.0,0.0535,0.00587,0.0,0.00676,3114
1599,0.119429832,0.241624349,0.251991257,0.12741255,0.681976656,0.0,0.0806,0.0235,0.0,0.0135,559
3165,0.185588159,0.172925091,0.383184289,0.12008093,0.558637765,0.0526,0.0535,0.0709,0.0726,0.0135,983
3263,0.154740925,0.237364999,0.270016203,0.103358009,0.625132636,0.0,0.0797,0.404062462,0.0685,0.0203,2888
3365,0.301637163,0.451657415,0.0718,0.103358009,0.739427012,0.210526316,0.0436,0.0229,0.0,0.00676,627
1443,0.203528075,0.193191645,0.155329073,0.106639307,0.748724168,0.105263158,0.0805,0.0826,0.0566,0.0203,2039
2100,0.175057706,0.463135222,0.134379633,0.103358009,0.758223435,0.105263158,0.108822171,0.0669,0.0,0.0405,2338
1412,0.136327935,0.150455254,0.593992668,0.120138463,0.0,0.0,0.0535,0.19553777,0.0,0.0,1753
3257,0.220728674,0.442023958,0.130491784,0.103358009,0.723662271,0.210526316,0.0615,0.0235,0.0,0.0135,62
2508,0.240405696,0.158071531,0.277863699,0.132699831,0.0,0.0,0.0577,0.212706659,0.215160386,0.0203,1834
3194,0.243600519,0.352280716,0.218810287,0.103358009,0.576726795,0.0,0.0535,0.0,0.0,0.00676,780
2230,0.19269071,0.435989082,0.196198209,0.103358009,0.713809307,0.210526316,0.103398131,0.0235,0.0,0.0405,1215
44,0.177871162,0.210283979,0.224002774,0.103358009,0.646404932,0.210526316,0.0954,0.0768,0.0628,0.0405,1955
1232,0.157896386,0.178989904,0.428567776,0.103358009,0.602799252,0.0,0.0935,0.141804444,0.14752893,0.0405,3295
520,0.121039794,0.179167672,0.298913458,0.130053314,0.647516548,0.0526,0.131000956,0.0,0.135403782,0.0405,3059
1715,0.191739313,0.170615641,0.365048696,0.103358009,0.597847506,0.0,0.0523,0.0709,0.0718,0.0203,570
3400,0.278825121,0.198240769,0.24445652,0.103358009,0.592744177,0.0526,0.0462,0.14766951,0.108119623,0.00676,1713
2180,0.147399931,0.376223317,0.248866618,0.103358009,0.615936537,0.0,0.0972,0.0405,0.0,0.0405,2696
406,0.259765635,0.610790311,0.0582,0.103358009,1.0,0.631578947,0.103982209,0.0469,0.0,0.0135,2081
2930,0.284574713,0.114824055,0.683752025,0.123201135,0.0,0.0,0.0535,0.266439985,0.0719,0.0,2209
2979,0.138651768,0.421015466,0.176819448,0.103358009,0.689303219,0.105263158,0.196699122,0.017,0.0,0.0811,1205
80,0.250531463,0.459754531,0.0788,0.103358009,0.752715881,0.210526316,0.0462,0.0117,0.0,0.00676,3145
1144,0.184238682,0.247419422,0.161382631,0.126039429,0.578444748,0.0,0.0584,0.0,0.0,0.00676,2665
1326,0.167761569,0.244317421,0.169010801,0.103358009,0.643221666,0.0,0.0695,0.0855,0.0515,0.0135,187
1896,0.177092943,0.161424754,0.320759867,0.116523473,0.669546764,0.0,0.0531,0.149667483,0.0676,0.0203,2207
1156,0.106395844,0.187184854,0.397401052,0.149110156,0.605073013,0.0,0.2514427,0.0709,0.0771,0.121621622,1676
280,0.202216651,0.230796509,0.178515526,0.144189168,0.789298166,0.105263158,0.10803882,0.246350961,0.0,0.0203,59
52,0.138331137,0.264997225,0.247134149,0.106562596,0.744277702,0.105263158,0.153922463,0.0446,0.10912633,0.0676,3345
1291,0.391710177,0.214573883,0.296952321,0.109558147,0.0,0.0,0.0535,0.318165691,0.0,0.0,630
3072,0.0284,0.278639428,0.147430926,0.103358009,0.809509373,0.105263158,0.269998412,0.19930603,0.117592287,0.0541,2625
1975,0.387426626,0.257521991,0.0609,0.103358009,0.0,0.0,0.0535,0.0309,0.0256,0.0,3058
1808,0.109432387,0.227847277,0.302714266,0.13223765,0.593097873,0.0,0.0755,0.0112,0.0,0.027,75
2714,0.123911549,0.191810543,0.241628904,0.191444845,0.665656106,0.105263158,0.292436122,0.00587,0.0,0.155405405,2110
182,0.234412479,0.206482014,0.31867579,0.103358009,0.613359608,0.0,0.0535,0.017,0.056,0.00676,3303
146,0.183809467,0.362986649,0.255165071,0.103358009,0.594260017,0.0,0.0528,0.0,0.0,0.0135,3219
2178,0.299818472,0.222326881,0.135908513,0.117129488,0.0,0.0,0.0413,0.0709,0.0454,0.00676,3192
