Key_2_10,D583,D144,D912,D59,D806,D35,D49,D751,D473,D62,Key_3_32
2445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3322
2339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626
354,0.0541,0.0,0.0,0.0,0.0769,0.0588,0.120306308,0.0714,0.0,0.0932,2893
2785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417,0.0,1741
747,0.0,0.0,0.0,0.0,0.0769,0.163130031,0.108549043,0.0714,0.0417,0.0718,1702
1842,0.0,0.0,0.0,0.0,0.307692308,0.0,0.0,0.0,0.0,0.0,1948
536,0.0,0.0,0.0,0.0,0.0769,0.0,0.0812,0.0714,0.0417,0.0499,1503
903,0.0,0.0,0.0,0.157501143,0.0,0.0,0.0,0.0,0.0,0.0,3403
3124,0.0,0.0,0.0,0.0,0.153846154,0.0738,0.104859826,0.0,0.0,0.177428269,2122
3421,0.0,0.0,0.0,0.0,0.0769,0.0,0.0254,0.0,0.0,0.0213,2400
2765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857143,0.0,0.0,1588
637,0.0541,0.0303,0.0,0.0,0.0769,0.117647059,0.134048329,0.0,0.0,0.138051795,2176
124,0.108108108,0.0,0.0,0.277077565,0.0769,0.117647059,0.112578218,0.0,0.0,0.0718,3429
2509,0.0,0.0,0.0,0.0,0.153846154,0.121975593,0.130259822,0.142857143,0.0417,0.121776433,1619
803,0.0,0.0,0.0,0.0,0.0,0.0588,0.0391,0.0,0.0,0.0,1130
1174,0.0,0.0,0.0213,0.0,0.0,0.0,0.0,0.0,0.0417,0.0,1891
3215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417,0.0,1055
1999,0.0,0.0,0.0,0.0,0.0,0.0588,0.0391,0.0,0.0,0.0,667
1165,0.0,0.0,0.0,0.0,0.0769,0.117647059,0.0783,0.0,0.0,0.0718,3269
709,0.0,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,0.0417,0.0718,3378
2237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0417,0.0,2776
