Key_2_11,D741,D56,D11,D2,D311,D162,D70,D194,D449,D43,Key_3_36
1150,0.0,0.0,0.0409,0.437475431,0.0,0.0417,0.702974583,0.0,0.0,0.0,1030
3063,0.0,0.0,0.0,0.384300706,0.0,0.0417,0.666930572,0.0,0.0,0.0,2380
702,0.0,0.227943989,0.228110605,0.671014807,0.2,0.0833,0.5694092,0.823313376,0.125,0.233306334,3395
479,0.0217,0.0,0.076,0.630179114,0.0,0.0833,0.5694092,0.0,0.0,0.0327,2120
2511,0.0652,0.0,0.0507,0.614132745,0.0,0.0833,0.656893288,0.0,0.0,0.0952,1270
2558,0.0,0.0551,0.290322588,0.569671938,0.0,0.0417,0.517375509,0.0,0.0,0.0,2708
1649,0.0,0.376862168,0.319354849,0.741078851,0.0,0.0833,0.646366212,0.0,0.0,0.0123,2312
480,0.0435,0.0,0.056,0.453863513,0.0,0.25,0.635299093,0.0,0.0,0.0,713
1330,0.0435,0.0,0.202764976,0.582473908,0.0,0.125,0.656893288,0.0,0.0,0.133279319,3380
487,0.0435,0.152126484,0.0484,0.560479996,0.0,0.291666667,0.666930572,0.0,0.0,0.16666667,540
359,0.087,0.0,0.290322588,0.675912747,0.0,0.0,0.517375509,0.0,0.0,0.0,1063
832,0.0,0.0,0.0,0.541131703,0.0,0.0,0.666930572,0.79510524,0.125,0.0666,955
601,0.0,0.0,0.0,0.634524115,0.0,0.208333333,0.711117512,0.814610209,0.125,0.0666,2410
3273,0.0652,0.207199573,0.283870982,0.693239915,0.0,0.0833,0.584295238,0.0,0.0,0.0789,3332
611,0.0,0.0,0.0,0.583543677,0.0,0.0417,0.536149276,0.797296463,0.0,0.0279,267
304,0.217391304,0.277587103,0.274713833,0.55103048,0.0,0.166666667,0.740925167,0.0,0.0,0.0286,990
2875,0.0435,0.0,0.168081487,0.521209524,0.0,0.166666667,0.635299093,0.0,0.0,0.0,2086
1445,0.0435,0.0,0.112054332,0.507393747,0.0,0.166666667,0.635299093,0.80035183,0.0,0.0,3164
3201,0.0,0.0,0.168081487,0.558634221,0.0,0.208333333,0.635299093,0.827911857,0.0,0.0666,2365
356,0.0652,0.0,0.212903226,0.586335298,0.0,0.166666667,0.646366212,0.0,0.0,0.0666,3266
505,0.0652,0.0,0.0591,0.566193139,0.0,0.0417,0.623633424,0.0,0.0,0.0606,1835
3272,0.0652,0.152126484,0.141935491,0.821491206,0.0,0.166666667,0.584295238,0.0,0.0,0.045,757
342,0.0,0.0,0.133064516,0.549319882,0.0,0.0417,0.448665187,0.0,0.0,0.051,2972
3399,0.0435,0.235146178,0.370266483,0.614470706,0.0,0.166666667,0.676521598,0.750416641,0.0,0.00134,1017
393,0.0,0.0625,0.0968,0.482438334,0.0,0.0417,0.517375509,0.0,0.0,0.0,1735
1288,0.152173913,0.284696756,0.187855789,0.585591923,0.0,0.291666667,0.760855832,0.0,0.0,0.0,697
105,0.0,0.304252973,0.163771719,0.744065402,0.0,0.125,0.55341952,0.82673909,0.0,0.333333345,3279
343,0.130434783,0.365265732,0.202764976,0.753254139,0.0,0.125,0.656893288,0.0,0.0,0.233306334,482
1775,0.0,0.0,0.0,0.590052756,0.0,0.208333333,0.656893288,0.83602864,0.0,0.0666,939
314,0.0,0.0556,0.0,0.594765302,0.0,0.0,0.149555062,0.0,0.0,0.0,228
2779,0.130434783,0.304252973,0.15207374,0.716043286,0.0,0.25,0.656893288,0.0,0.0,0.333333345,2531
2595,0.0,0.0,0.112054332,0.510344579,0.0,0.0,0.635299093,0.793284365,0.0,0.133279319,1718
844,0.0,0.0,0.106451613,0.638457723,0.0,0.0417,0.49681115,0.811554842,0.0,0.0548,515
1377,0.173913043,0.0,0.0,0.655531616,0.0,0.333333333,0.666930572,0.0,0.0,0.133279319,2908
2567,0.0435,0.0,0.0,0.569005394,0.0,0.25,0.646366212,0.0,0.0,0.133279319,3208
2046,0.0,0.0,0.0,0.38954343,0.0,0.0833,0.623633424,0.0,0.0,0.0,773
755,0.0652,0.110146179,0.177419358,0.589435649,0.0,0.0417,0.685704338,0.0,0.0,0.0946,1176
710,0.0,0.0,0.0,0.482438334,0.0,0.0417,0.536149276,0.0,0.0,0.0279,2808
826,0.0,0.0,0.177419358,0.602487925,0.0,0.0833,0.536149276,0.830473428,0.0,0.121486889,3147
1825,0.0435,0.0,0.0,0.615922166,0.0,0.25,0.623633424,0.811184495,0.0,0.00134,2456
2345,0.217391304,0.912758889,0.266129032,0.747042339,0.0,0.333333333,0.747775312,0.0,0.0,1.0,2382
2388,0.0,0.056,0.266129032,0.560939183,0.0,0.0,0.299110125,0.0,0.0,0.0,2128
2222,0.0435,0.152126484,0.0463,0.587506204,0.0,0.25,0.676521598,0.811400531,0.0,0.16666667,1854
1907,0.0,0.304252973,0.177419358,0.744718502,0.0,0.0833,0.536149276,0.0,0.0,0.333333345,3350
370,0.0652,0.0551,0.425806462,0.743418124,0.1,0.0417,0.584295238,0.886797111,0.3125,0.0,2193
938,0.0217,0.152126484,0.212903226,0.736351182,0.0,0.166666667,0.646366212,0.0,0.0,0.233306334,2872
1685,0.0217,0.0625,0.15207374,0.684631199,0.0,0.0833,0.5694092,0.0,0.0,0.0327,836
251,0.0,0.0,0.0,0.385633527,0.0,0.125,0.694512174,0.0,0.0,0.0,1454
