Key_1_2,D743,D423,D447,D817,D765,D248,D547,D550,D551,D665,Key_2_9
1766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1864
2167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1706
452,0.0,0.0,0.133333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252
341,0.0,0.0,0.0333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1910
2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147
2968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2813
1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2455
4,0.0,0.0,0.0,0.0,0.0263,0.0,0.0,0.0,0.0,0.0,3150
2717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1843
658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2657
1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240
39,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1074
2242,0.0,0.0,0.0667,0.0,0.0263,0.0,0.0,0.0,0.0,0.0,1557
2442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015
123,0.0,0.157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0541,2153
2487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359
1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1769
581,0.0,0.0,0.0333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2841
3325,0.0,0.0,0.0,0.0,0.0,0.410748065,0.0,0.0,0.0,0.0,1924
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567
1573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258
3111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333
3050,0.0455,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0541,1938
2412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793
2770,0.0,0.0,0.0333,0.0,0.0,0.0,0.0,0.0,0.0,0.0541,999
2537,0.0,0.0,0.0,0.0,0.157894737,0.0,0.0,0.0,0.0,0.0,2984
501,0.0,0.0,0.2,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,429
645,0.0,0.0,0.0333,0.0,0.0526,0.0,0.0,0.0,0.0,0.0,1773
3243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321
2270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1578
970,0.0,0.0,0.0,0.0,0.0526,0.853854973,0.0,0.0,0.0,0.0,2652
1729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061
2525,0.0,0.0,0.0,0.0,0.0263,0.0,0.0,0.0,0.0,0.0,1380
962,0.0,0.0,0.0,0.0,0.0263,0.0,0.0,0.0,0.0,0.0,2693
1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142
111,0.0,0.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0541,113
563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327
3031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2333
2472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263
2428,0.0,0.0,0.533333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,389
921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192
916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1857
2191,0.0,0.0,0.0,0.0,0.0263,0.0,0.0,0.0,0.0,0.0,715
1792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
1403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2095
140,0.0,0.0,0.133333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584
2682,0.0,0.0,0.0,0.0,0.0789,0.0,0.0,0.0,0.0,0.0,499
1349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616
3161,0.272727273,0.105263158,0.4,0.0,0.0,0.0,0.125,0.5,0.0,0.27027027,501
1191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3346
3020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3053
930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3360
1062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2133
2763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3245
0,0.0,0.0,0.0667,0.0,0.0263,0.0,0.0,0.0,0.0,0.0,1158
480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152
2607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1391
2183,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,2014
2748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2764
625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745
3159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464
1421,0.0,0.0,0.0,0.0,0.0263,0.0,0.0,0.0,0.0,0.0,2988
777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195
1790,0.0,0.0,0.0,0.0,0.0263,0.0,0.0,0.0,0.0,0.0,1767
2794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285
3054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108108108,3185
3304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3372
2508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1865
