Key_2_4,D893,D12,D420,D812,D219,D505,D150,D666,D557,D883,Key_3_15
830,0.0625,0.0,0.0,0.0,0.0,0.0,0.117647059,0.0,0.0,0.0,2134
1487,0.0,0.0,0.0,0.0,0.0,0.0,0.235294118,0.0,0.0,0.0,2129
1229,0.0,0.1875,0.0,0.0,0.0,0.0635,0.0,0.0,0.0,0.0,824
2409,0.0,0.0,0.0,0.0,0.6351625,0.0635,0.0588,0.0,0.0,0.0,2474
2029,0.0,0.0625,0.05,0.0,0.0,0.0952,0.117647059,0.0,0.0,0.0,1252
3179,0.0,0.125,0.0,0.0,0.0,0.0159,0.0588,0.0,0.0,0.0,1215
3338,0.125,0.0625,0.0,0.0,0.0,0.0794,0.0588,0.0,0.0,0.0,3020
3364,0.0,0.0,0.0,0.0,0.0,0.0,0.294117647,0.0,0.0,0.0,774
234,0.0,0.125,0.0,0.0,0.6110375,0.0794,0.235294118,0.0,0.0,0.0,701
447,0.0,0.0625,0.0,0.0,0.0,0.0317,0.0,0.0,0.0,0.0,299
566,0.0,0.125,0.0,0.0,0.0,0.0,0.117647059,0.0,0.0,0.0,3262
1377,0.0,0.125,0.0,0.166666667,0.6536,0.126984127,0.294117647,0.0,0.0909,0.0,1454
1858,0.0,0.125,0.0,0.0,0.0,0.142857143,0.0588,0.0,0.0,0.0,3251
896,0.0,0.1875,0.0,0.0833,0.0,0.0952,0.0588,0.0,0.0,0.0,1677
1978,0.0,0.0,0.0,0.0,0.0,0.0794,0.235294118,0.0,0.0,0.0,1313
421,0.0625,0.0,0.25,0.0,0.0,0.0952,0.176470588,0.0556,0.0,0.0,1150
1998,0.0,0.0625,0.0,0.0,0.0,0.0952,0.235294118,0.0,0.0,0.0,2590
442,0.0,0.0,0.0,0.0,0.0,0.0159,0.352941176,0.0,0.0,0.0,1483
1606,0.0,0.0625,0.0,0.0,0.6173125,0.126984127,0.235294118,0.0,0.0,0.0,1999
1105,0.0,0.125,0.0,0.0833,0.0,0.111111111,0.294117647,0.0,0.0,0.0,1586
2920,0.0,0.0,0.0,0.0,0.0,0.0794,0.176470588,0.0,0.0,0.0,1152
1297,0.0,0.0625,0.0,0.166666667,0.0,0.111111111,0.0588,0.0,0.0,0.0,1060
1839,0.0,0.0,0.0,0.0,0.0,0.0,0.117647059,0.0,0.0,0.0,1787
2844,0.0,0.0625,0.1,0.0,0.0,0.126984127,0.0,0.0,0.0,0.0,1292
169,0.0,0.0,0.0,0.0,0.66025,0.0317,0.117647059,0.0,0.0,0.0,2239
3096,0.6875,0.0625,0.3,0.0,0.0,0.0317,0.470588235,0.0,0.0,0.0,1843
1327,0.0,0.125,0.0,0.0,0.0,0.0952,0.0,0.0,0.0,0.0,481
353,0.0,0.125,0.0,0.0,0.6055625,0.0952,0.117647059,0.0,0.0909,0.0,3156
3162,0.0,0.0625,0.0,0.0,0.0,0.222222222,0.529411765,0.0,0.0,0.0,3420
2455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1916
2874,0.0,0.125,0.0,0.333333333,0.0,0.0635,0.0,0.0,0.0,0.0,2943
1874,0.0,0.25,0.0,0.0,0.0,0.0794,0.411764706,0.0,0.0,0.0,13
1455,0.0,0.0625,0.0,0.0,0.0,0.0317,0.235294118,0.0,0.0,0.0,1748
883,0.0,0.125,0.0,0.0,0.0,0.0635,0.0588,0.0,0.0,0.0,1900
84,0.0,0.125,0.0,0.0,0.0,0.0635,0.117647059,0.0,0.0,0.0,555
1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132
1362,0.0,0.0625,0.15,0.0,0.0,0.142857143,0.176470588,0.0,0.0,0.0,2990
1903,0.0,0.0,0.0,0.0,0.0,0.0476,0.0588,0.0,0.0,0.0,1277
2251,0.0,0.0625,0.0,0.0,0.0,0.0476,0.235294118,0.0,0.0,0.0,1816
