Key_1_1,D553,D749,D335,D90,D193,D662,D813,D816,D54,D810,Key_2_4
2240,0.0,0.0,0.0,0.419572869,0.043,0.0909,0.0,0.0,0.0,0.0,830
709,0.0,0.0,0.0,0.372826327,0.043,0.0909,0.0,0.0,0.0,0.0,1487
1956,0.0,0.0,0.0,0.323912379,0.043,0.0,0.0667,0.0,0.0551,0.0,1229
427,0.0,0.0,0.0,0.345747429,0.043,0.0,0.0,0.0,0.0694,0.0323,2409
1786,0.0,0.0,0.0,0.339970704,0.043,0.0455,0.0,0.0,0.218282361,0.0,2029
1056,0.0,0.0,0.0,0.344889007,0.043,0.0,0.0,0.0,0.0,0.0,3179
191,0.0,0.0,0.0,0.330498838,0.043,0.0,0.0,0.0,0.0263,0.0,3338
2471,0.0,0.0,0.0,0.37656424,0.043,0.0,0.0,0.0,0.0,0.0,3364
2775,0.0,0.0714,0.0,0.303444765,0.043,0.0455,0.0,0.0,0.0483,0.0645,234
3324,0.0,0.0,0.0,0.402852934,0.043,0.0,0.0,0.0,0.0263,0.0,447
208,0.0,0.0,0.0,0.372799439,0.043,0.0,0.0,0.0,0.0232,0.0,566
1131,0.0,0.0,0.0,0.401649438,0.043,0.0,0.0333,0.0,0.0288,0.0,1377
1750,0.0,0.0,0.0,0.349221482,0.043,0.0,0.0333,0.0,0.0211,0.0,1858
2429,0.0,0.0714,0.0,0.315908626,0.043,0.0,0.1,0.0,0.0459,0.129032258,896
1827,0.0,0.0,0.0,0.349388793,0.043,0.0,0.0,0.0,0.0624,0.0,1978
1930,0.0,0.0,0.0,0.343758336,0.043,0.136363636,0.0,0.0,0.140916598,0.0,421
1342,0.0,0.0,0.0,0.318056434,0.043,0.136363636,0.0,0.0,0.0,0.0,1998
2330,0.0,0.0,0.0,0.332005254,0.043,0.0,0.0,0.0,0.0766,0.0,442
1781,0.0,0.0,0.0,0.311357677,0.043,0.0,0.0,0.0,0.0211,0.0,1606
3253,0.0,0.0,0.0,0.309140552,0.043,0.0909,0.0,0.0,0.0,0.0,1105
