Key_1_3,D246,D520,D218,D441,D475,D104,D566,D756,D470,D340,Key_2_11
2451,0.0,0.0,0.0,0.0,0.0,0.425414932,0.0,0.0,0.0,0.0,1150
876,0.0,0.0,0.0,0.0,0.0,0.427833018,0.0,0.0,0.0,0.0,3063
2595,0.0,0.0,0.677216666,0.08,0.0833,0.823320163,0.0,0.0,0.0,0.0,702
2735,0.0,0.0,0.0,0.0,0.0,0.510220155,0.0,0.0,0.0833,0.0,479
3170,0.0,0.0,0.747199808,0.0,0.0,0.609559819,0.0,0.0,0.125,0.0833,2511
729,0.0,0.0,0.0,0.04,0.0,0.36373692,0.0,0.0,0.0,0.0,2558
1441,0.0,0.0,0.70850019,0.04,0.0833,0.487049738,0.0,0.0,0.0417,0.0,1649
291,0.0,0.0,0.0,0.0,0.0,0.487839203,0.0,0.0,0.0,0.0,480
1462,0.0,0.0,0.733227167,0.04,0.0,0.451263917,0.0,0.0,0.0417,0.0,1330
3139,0.0,0.0,0.732520872,0.04,0.0,0.453955754,0.0,0.0,0.0,0.0,487
2338,0.0,0.0,0.0,0.0,0.0,0.187939445,0.0,0.0,0.0,0.0,359
2885,0.0,0.0,0.779716016,0.12,0.0,0.809290635,0.0,0.0,0.0,0.0,832
1261,0.0,0.0,0.794101773,0.12,0.0,0.831875589,0.0,0.0,0.0,0.0,601
1573,0.0,0.0,0.682007476,0.04,0.0417,0.541243566,0.0,0.0,0.0833,0.0,3273
1899,0.0,0.0,0.0,0.0,0.0,0.797297114,0.0,0.0,0.0,0.0,611
1019,0.0,0.0,0.0,0.0,0.0,0.603859185,0.0,0.0,0.0,0.0,304
1760,0.0,0.0,0.0,0.0,0.0,0.416438232,0.0,0.0,0.0,0.0,2875
1248,0.0,0.0,0.0,0.0,0.0,0.800352204,0.0,0.0,0.0,0.0,1445
3288,0.0,0.0,0.808027772,0.0,0.0,0.839252989,0.0,0.0,0.0,0.0,3201
567,0.0,0.0,0.701363948,0.0,0.0417,0.442297092,0.0,0.0,0.0,0.0,356
2321,0.0,0.0,0.0,0.0,0.0,0.519012298,0.0,0.0,0.0833,0.0,505
3082,0.0,0.0,0.68602536,0.04,0.0,0.513345613,0.0,0.0,0.0833,0.0,3272
1415,0.0,0.0,0.0,0.0,0.0,0.512859526,0.0,0.0,0.0,0.0,342
2227,0.0,0.0,0.0,0.0,0.0,0.750417726,0.0,0.0,0.0,0.166666667,3399
1457,0.0,0.0,0.0,0.0,0.0,0.362742835,0.0,0.0,0.0,0.0,393
1357,0.0,0.0,0.0,0.0,0.0,0.469425023,0.0,0.0,0.0,0.166666667,1288
2787,0.0,0.0,0.680628202,0.08,0.0,0.826757333,0.0,0.0,0.0,0.0,105
123,0.0,0.0,0.717781968,0.08,0.125,0.59355138,0.0,0.0,0.0,0.166666667,343
987,0.0,0.0,0.814264487,0.0,0.0,0.858139058,0.0,0.0,0.0,0.0,1775
3254,0.0,0.0,0.0,0.0,0.0,0.150455254,0.0,0.0,0.0,0.0,314
1427,0.0,0.0,0.733893483,0.08,0.0,0.525715658,0.0,0.0,0.0,0.0,2779
1107,0.0,0.0,0.73489962,0.0,0.0,0.793304726,0.0,0.0,0.0,0.0,2595
831,0.0,0.0,0.0,0.0,0.0,0.811550705,0.0,0.0,0.0417,0.0,844
3379,0.0,0.0,0.837978665,0.0,0.0,0.538311617,0.0,0.0,0.0,0.0,1377
585,0.0,0.0,0.820188034,0.0,0.0,0.528383731,0.0,0.0,0.0,0.0,2567
3004,0.0,0.0,0.0,0.0,0.0,0.395590226,0.0,0.0,0.0,0.0,2046
1618,0.0,0.0,0.812465435,0.0,0.0,0.576664282,0.0,0.0,0.0417,0.0,755
1901,0.0,0.0,0.0,0.0,0.0,0.38850849,0.0,0.0,0.0,0.0,710
733,0.0,0.0,0.717775305,0.0,0.0,0.830474426,0.0,0.0,0.0417,0.0,826
2744,0.0,0.0,0.0,0.0,0.0,0.811202266,0.0,0.0,0.0,0.0,1825
2558,0.0,0.0,0.722439515,0.24,0.666666667,0.80117531,0.0,0.0,0.0,0.0,2345
1719,0.0,0.0,0.0,0.0,0.0,0.156670677,0.0,0.0,0.0,0.0,2388
3169,0.0,0.0,0.741123009,0.04,0.0,0.811416143,0.0,0.0,0.0,0.0,2222
1996,0.0,0.0,0.671726224,0.08,0.0,0.459754531,0.0,0.0,0.0,0.0,1907
2331,0.0,0.0,0.672659066,0.28,0.0,0.886793763,0.0,0.0,0.0417,0.0,370
450,0.0,0.0,0.70269658,0.04,0.0,0.638675611,0.0,0.0,0.0417,0.0,938
1497,0.0,0.0,0.0,0.0,0.0,0.501409187,0.0,0.0,0.0417,0.0,1685
1469,0.0,0.0,0.0,0.0,0.0,0.432016755,0.0,0.0,0.0,0.0,251
2655,0.0,0.0,0.732054451,0.08,0.0833,0.566055566,0.0,0.0,0.0833,0.0,2243
1627,0.0,0.0,0.0,0.08,0.0,0.503013426,0.0,0.0,0.0417,0.0,1200
2635,0.0,0.0,0.0,0.0,0.0,0.318610837,0.0,0.0,0.0,0.0,3336
