air/pm25_nonfrm_daily_summary.o3_AQI,air/pm25_nonfrm_daily_summary.f0_,air/pm25_nonfrm_daily_summary.f1_,air/pm25_nonfrm_daily_summary.f2_,air/pm25_nonfrm_daily_summary.f3_,air/pm25_nonfrm_daily_summary.f4_,air/pm25_nonfrm_daily_summary.f5_,air/pm25_nonfrm_daily_summary.f6_,Day
41.81578947368423,16.255844155844155,15.96103896103896,12.350649350649348,98.7792207792208,Alabama,Jefferson,Not in a city,2001-09-24
46.995670995671006,18.45107296137338,18.22532188841201,12.384120171673825,99.1158798283262,Alabama,Jefferson,Not in a city,2005-02-25
42.793650793650805,16.766798418972346,16.450592885375496,12.30632411067194,99.01976284584984,Alabama,Jefferson,Not in a city,2005-09-20
26.499999999999982,9.9179856115108,16.5593525179856,12.422661870503603,99.68345323741008,Alabama,Jefferson,Not in a city,2021-04-18
26.54901960784313,6.971944313725491,0.0,1.0,100.0,California,Del Norte,Redwood National Park,1992-04-11
32.31162790697672,12.0163763066202,17.68060394889665,12.439024390243896,99.69570267131245,Georgia,Dougherty,Albany,2009-04-11
40.27167630057805,15.689632829373656,9.239740820734353,6.809935205183587,99.99136069114476,Idaho,Power,Not in a city,2003-11-02
22.380000000000003,5.8241328,0.0,1.0,100.0,Arizona,Mohave,Not in a city,1991-11-09
26.255813953488374,7.677027027027024,4.047297297297297,3.817567567567568,99.4391891891892,Alabama,Lawrence,Moulton,2000-06-14
35.66599597585515,12.762420382165596,12.101910828025485,9.178343949044583,98.92866242038224,Alabama,Jefferson,Not in a city,2006-07-13
27.15209125475284,11.63395196506548,15.052401746724886,10.56659388646289,99.06550218340608,Alabama,Etowah,Gadsden,2016-01-04
34.35483870967741,8.892339032258066,0.0,1.0,100.0,Arizona,Coconino,Grand Canyon,1990-08-01
16.84375,4.06875,0.0,1.0,100.0,Alabama,Lawrence,Moulton,1994-11-02
25.380000000000003,6.33237,0.0,1.0,100.0,Arizona,Coconino,Grand Canyon,1992-09-12
33.108864696734074,14.016132075471678,13.940566037735843,9.854716981132071,99.20377358490556,Alabama,Jefferson,Birmingham,2008-11-17
22.731707317073177,9.875630252100851,17.458583433373352,12.374549819927966,98.7430972388955,Oregon,Baker,Baker City,2015-04-14
41.493917274939214,14.967671893848,17.562123039806995,12.370325693606755,99.06875753920376,Alabama,Jefferson,Birmingham,2008-05-05
29.950877192982443,12.025043478260873,17.65391304347825,12.32521739130435,98.87130434782598,Alabama,Jefferson,Not in a city,2020-01-30
33.855172413793106,12.547409909909906,16.626126126126124,12.454954954954957,98.856981981982,Oregon,Baker,Baker City,2012-10-25
39.51732673267325,16.37249388753055,18.134474327628357,12.5330073349633,99.55501222493896,Oregon,Baker,Baker City,2014-01-04
61.5,17.0,0.0,1.0,100.0,Utah,Salt Lake,Salt Lake City,1998-01-06
27.84194528875379,14.390497737556563,9.814479638009049,6.86199095022624,99.92533936651576,Alabama,Jefferson,Birmingham,2003-12-26
45.19949494949497,17.875561097256835,18.09351620947633,12.335411471321692,98.73441396508728,Alabama,Jefferson,Birmingham,2008-06-30
30.402173913043463,12.894652406417109,15.67379679144385,12.42780748663102,98.94117647058826,California,Placer,Colfax,2022-03-03
25.95833333333334,9.307266435986158,16.07266435986158,12.455017301038067,99.64878892733564,Puerto Rico,Mayagnez,Mayaguez,2019-09-08
17.430769230769226,4.372307692307692,0.0,1.0,100.0,Alabama,Lawrence,Moulton,1995-12-09
37.668224299065415,14.074739281575892,17.52607184241021,12.462340672074156,99.46118192352274,Oregon,Baker,Baker City,2010-08-08
30.5253164556962,12.293690851735011,17.716088328075703,12.476340694006318,99.7539432176656,Alabama,Mobile,Chickasaw,2022-01-09
41.99270072992701,13.414184397163131,7.648226950354619,6.107801418439716,99.94184397163116,California,Solano,Vallejo,2004-05-09
25.84042553191491,10.446371681415933,17.19646017699115,12.477876106194689,99.8265486725663,Alabama,Jefferson,Not in a city,2020-04-05
42.16027088036115,16.586302895322916,16.57349665924276,12.55233853006682,99.58017817371936,Georgia,Dougherty,Albany,2011-12-03
21.6,5.329429666666666,0.0,1.0,100.0,Utah,Garfield,Not in a city,1989-03-25
21.962328767123303,7.585308848080134,17.637729549248746,12.367278797996642,98.26377295492482,Puerto Rico,Catano,Catano,2019-05-13
17.709677419354836,8.426086956521738,3.5507246376811588,3.1594202898550727,99.27536231884054,Florida,Escambia,Ferry Pass,1999-11-27
42.11111111111112,17.42307692307692,18.634615384615387,12.057692307692312,100.0,California,Stanislaus,Modesto,2000-10-14
64.75,52.22500000000001,17.75,12.5,100.0,Florida,Escambia,Ferry Pass,1999-02-07
16.743589743589737,4.049237948717948,0.0,1.0,100.0,Utah,Grand,Not in a city,1991-03-23
46.78571428571429,18.23981481481481,16.14814814814815,11.75925925925926,98.70370370370368,Georgia,Bibb,Macon,2002-09-24
45.13533834586463,17.681172069825465,17.83541147132169,12.40523690773069,99.37281795511215,Alabama,Jefferson,Birmingham,2008-07-06
34.0,16.39,16.65,12.325,96.9,Washington,King,North Bend (Northbend),2000-05-22
32.741418764302075,13.110395480225996,18.49039548022598,12.401129943502822,99.00338983050844,Oregon,Baker,Baker City,2010-12-15
31.821678321678327,11.393184130213644,15.31332655137335,10.524923702950144,99.72227873855552,Oregon,Baker,Baker City,2015-06-20
28.83073929961092,10.425740318906602,13.83826879271071,10.260820045558074,98.866742596811,Alabama,Etowah,Gadsden,2017-07-06
42.91280653950957,17.23727891156465,17.700680272108848,12.446258503401385,99.71564625850333,Kansas,Wyandotte,Kansas City,2007-05-28
31.889999999999983,12.889175257731951,16.128865979381445,12.082474226804122,99.74226804123708,California,Kern,Bakersfield,2003-03-29
47.45535714285714,16.167300380228134,5.015209125475286,4.277566539923954,99.4448669201521,Alabama,Lawrence,Moulton,2001-07-18
26.020100502512538,9.609055118110236,14.45177165354332,10.43602362204726,99.79921259842524,Oregon,Baker,Baker City,2015-04-12
24.146341463414625,9.745941278065631,17.578583765112253,12.359240069084624,99.00863557858376,Alabama,Jefferson,Not in a city,2020-02-05
19.62857142857144,4.759999999999998,0.0,1.0,100.0,Utah,Salt Lake,Salt Lake City,1998-01-03
35.60416666666669,13.322413793103436,17.28965517241381,12.415517241379325,99.32241379310352,Alabama,Jefferson,Not in a city,2006-05-06
31.518218623481765,10.8995983935743,17.014056224899594,12.409638554216867,99.24698795180718,Alabama,Jefferson,Not in a city,2005-06-10
21.11111111111111,5.150778148148149,0.0,1.0,100.0,Utah,Garfield,Not in a city,1989-02-11
31.710407239819,12.362004405286337,16.87444933920705,12.40748898678414,98.36233480176212,Oregon,Baker,Baker City,2012-05-29
50.150000000000006,16.9625,5.208333333333334,4.833333333333333,100.0,Florida,Escambia,Ferry Pass,1999-02-11
34.97037037037037,13.692372881355931,17.565375302663455,12.407990314769991,98.69854721549642,Oregon,Baker,Baker City,2015-11-10
22.445147679324894,9.359503105590056,13.768944099378889,10.313043478260877,99.40496894409944,Alabama,Etowah,Gadsden,2018-02-16
34.384615384615394,11.16541950113378,10.121315192743747,7.283446712018137,99.5646258503402,Alabama,Jefferson,Not in a city,2005-06-15
25.059459459459458,9.788021534320334,16.923283983849252,12.411843876177642,99.442799461642,Alabama,Etowah,Gadsden,2016-08-14
25.319010416666664,8.86401985111662,12.64846980976015,9.165425971877598,99.07692307692308,Kansas,Wyandotte,Kansas City,2013-06-03
43.19025522041766,23.943463302752296,19.87041284403669,12.483944954128456,99.46330275229356,Kansas,Wyandotte,Kansas City,2013-07-04
53.22508038585208,19.114705882352943,10.98692810457517,8.296296296296303,99.50544662309376,Alabama,Jefferson,Not in a city,2006-09-08
34.954233409610964,12.849268841394824,17.43194600674915,12.49381327334084,99.17660292463437,Georgia,Dougherty,Albany,2011-10-07
23.819875776397524,9.62388289676426,17.174114021571633,12.386748844375957,99.16949152542372,Alabama,Etowah,Gadsden,2018-04-19
27.47466007416565,9.671394422310756,12.37450199203187,9.116334661354566,99.76414342629464,Oregon,Baker,Baker City,2010-03-27
121.45,55.53181818181818,3.772727272727273,3.090909090909091,100.0,New Mexico,Dona Ana,Not in a city,1998-12-31
22.08,5.324000000000001,0.0,1.0,100.0,Alabama,Lawrence,Moulton,1993-05-05
22.821812596006147,9.029497716894978,13.694063926940636,10.065753424657531,98.9269406392694,Oregon,Baker,Baker City,2010-10-26
36.09433962264151,13.790566037735845,18.10377358490566,12.38679245283018,99.54716981132074,Alabama,Mobile,Chickasaw,2022-02-15
30.235159817351587,12.12052154195012,16.831065759637195,12.471655328798192,99.56009070294796,Oregon,Baker,Baker City,2010-01-24
28.67213114754099,7.365573770491802,0.0,1.0,100.0,Alaska,Denali ,Not in a city,1995-05-24
28.41366906474822,10.908074534161498,15.21842650103517,10.520703933747445,99.00621118012428,Oregon,Baker,Baker City,2015-10-06
27.64184397163121,11.05978835978837,17.356261022927686,12.425044091710754,99.44268077601404,Alabama,Jefferson,Not in a city,2020-01-17
34.814814814814795,13.782504604051567,16.67034990791895,12.386740331491712,99.27808471454875,Alabama,Jefferson,Not in a city,2021-09-14
33.26618705035972,13.539642857142844,18.66964285714286,12.4267857142857,99.35892857142862,Alabama,Jefferson,Not in a city,2021-01-08
35.62135922330097,15.26584158415842,17.643564356435643,11.970297029702976,98.7475247524753,Florida,Hillsborough,Tampa,2003-06-19
36.34146341463416,14.020442930153305,16.686541737649065,12.345826235093687,98.30834752981268,Alabama,Jefferson,Not in a city,2018-12-11
41.97239263803685,14.93542354235424,10.4059405940594,7.444444444444443,99.75797579757976,Alabama,Jefferson,Not in a city,2005-07-03
37.98742138364777,15.269781931464172,17.16510903426791,12.367601246105917,99.006230529595,Alabama,Mobile,Chickasaw,2022-01-14
25.352094240837697,9.22147707979627,12.806451612903222,9.019524617996588,99.73684210526324,Oregon,Baker,Baker City,2014-03-30
38.86327077747987,14.634350132625997,18.157824933686985,12.38328912466842,99.01724137931028,Indiana,Floyd,New Albany,2007-10-08
20.42553191489361,7.994366197183103,13.583098591549312,10.088732394366192,99.1450704225352,Alabama,Jefferson,Not in a city,2020-06-23
39.4882198952879,13.405666666666662,13.15166666666667,9.21166666666666,99.4033333333332,Alaska,Fairbanks North Star ,College,2009-09-04
44.14705882352941,19.636764705882356,16.499999999999993,12.338235294117649,99.33823529411764,Louisiana,East Baton Rouge,Not in a city,2001-05-23
40.247311827956985,17.558091286307064,11.644190871369288,8.389004149377582,99.6721991701244,Alabama,Jefferson,Not in a city,2006-12-31
30.264851485148508,12.195985401459843,16.661800486618016,12.371046228710458,98.65936739659364,Alabama,Jefferson,Birmingham,2008-01-30
15.618181818181824,4.021818181818182,0.0,1.0,100.0,Alaska,Denali ,Not in a city,1993-12-04
29.76249999999999,11.51614906832299,17.534161490683232,12.177018633540374,98.36645962732914,Florida,Hillsborough,Plant City,2004-09-17
27.2682119205298,9.687006578947363,17.69901315789473,12.38322368421053,99.2138157894737,Puerto Rico,Catano,Catano,2019-05-23
29.235191637630685,12.08744725738395,15.220464135021103,9.956751054852315,99.52109704641344,Kansas,Wyandotte,Kansas City,2007-02-26
43.36764705882352,23.346336996336976,14.606227106227108,12.467032967032964,99.6941391941392,Alabama,Jefferson,Not in a city,2021-07-05
32.608333333333285,11.334297520661154,16.63223140495869,12.367768595041312,99.07024793388436,Alabama,Jefferson,Not in a city,2005-05-02
42.19858156028368,17.158429561200922,18.12355658198616,12.43418013856814,98.62933025404156,Georgia,Dougherty,Albany,2011-08-30
18.129032258064523,4.435483870967743,0.0,1.0,100.0,Alabama,Lawrence,Moulton,1997-12-13
26.96106194690268,11.18676923076924,15.642051282051284,10.575384615384625,99.60307692307686,Oregon,Baker,Baker City,2014-11-28
50.5,28.475,17.0,12.499999999999998,100.0,Florida,Escambia,Ferry Pass,1999-05-23
40.43859649122805,17.626143790849664,17.808278867102384,12.337690631808288,99.02396514161218,Alabama,Jefferson,Not in a city,2005-02-10
31.75438596491227,11.53412698412699,13.70017636684304,10.032627865961205,99.611111111111,Georgia,Dougherty,Albany,2011-10-09
20.444444444444443,5.047556388888888,0.0,1.0,100.0,Utah,Garfield,Not in a city,1989-11-22
46.12500000000001,18.133333333333333,17.458333333333332,12.479166666666668,99.91666666666669,Washington,Pierce,Tacoma,2000-12-01
58.49999999999999,34.32666666666667,15.866666666666667,10.2,93.66666666666664,Idaho,Power,Not in a city,1999-10-12
53.0,17.725,17.0,12.5,100.0,New Mexico,Dona Ana,Not in a city,1998-11-26
26.075418994413397,10.180972222222232,18.33888888888888,12.427777777777786,99.43611111111112,Alabama,Etowah,Gadsden,2017-03-12
41.981900452488695,17.857705286839142,18.20472440944881,12.483689538807669,99.66704161979744,Georgia,Floyd,Not in a city,2011-06-04
19.74074074074075,4.885185185185187,0.0,1.0,100.0,Alabama,Lawrence,Moulton,1994-02-02
33.46845425867505,10.976267529665591,11.159654800431491,8.120819848975183,99.38834951456305,Alabama,Jefferson,Not in a city,2006-09-14
42.4082397003745,17.665434380776365,18.809611829944533,12.397412199630311,98.96487985212566,Alabama,Jefferson,Not in a city,2021-12-03
39.33333333333333,15.051999999999996,5.6000000000000005,4.68,100.0,Florida,Escambia,Ferry Pass,1999-07-05
31.10948905109488,12.36589805825241,16.66504854368933,12.407766990291266,99.50242718446604,Oregon,Baker,Baker City,2014-11-27
46.33333333333333,26.763636363636365,15.454545454545451,10.363636363636363,95.45454545454544,Florida,Escambia,Ferry Pass,1999-07-20
28.65746549560853,11.452804487179476,12.390224358974343,9.116185897435887,99.19070512820517,Georgia,Dougherty,Albany,2011-02-08
49.31489361702124,19.030083565459584,11.777158774373255,8.76415970287836,99.26090993500462,Kansas,Wyandotte,Kansas City,2007-05-30
36.44489795918367,14.069799999999995,17.300000000000022,12.318000000000003,98.29600000000002,Alabama,Jefferson,Not in a city,2005-07-08
26.653543307086608,11.074342105263154,5.388157894736842,4.638157894736843,99.40131578947368,Alabama,Lawrence,Moulton,2000-10-30
32.21768707482994,12.108222222222231,17.87555555555557,12.481111111111112,98.97555555555552,Oregon,Baker,Baker City,2012-10-17
36.75862068965519,14.119340159271909,17.715585893060293,12.408418657565395,99.1399317406143,Oregon,Baker,Baker City,2010-10-13
42.74092009685226,17.15335731414867,17.416067146282987,12.38489208633096,99.06834532374089,Georgia,Dougherty,Albany,2009-01-15
47.72334293948128,20.476613657623933,11.037418147801697,8.841908325537878,99.06361085126288,Kansas,Wyandotte,Kansas City,2007-07-05
25.387205387205366,9.57541254125413,16.98019801980198,12.414191419141906,98.70957095709576,Puerto Rico,Catano,Catano,2019-05-02
32.498823529411794,13.418234610917542,18.30081300813009,12.5191637630662,99.47502903600464,Kansas,Wyandotte,Kansas City,2013-06-29
38.93333333333333,16.81639344262295,17.901639344262293,12.475409836065577,99.13114754098363,Louisiana,East Baton Rouge,Not in a city,2001-03-09
45.72292191435773,16.697270471464012,17.272952853598014,12.359801488833751,98.7158808933002,Alabama,Jefferson,Birmingham,2008-08-15
32.28614457831327,13.30207100591716,18.091715976331365,12.37130177514793,98.62278106508867,Alabama,Etowah,Gadsden,2017-10-17
47.962264150943405,15.456164383561642,8.835616438356167,6.931506849315069,98.46575342465754,California,Imperial,Calexico,2000-05-18
28.553061224489777,11.271291866028712,15.10765550239234,10.370813397129185,99.38995215311014,Alabama,Etowah,Gadsden,2017-10-13
37.03747072599534,13.300689655172429,16.87241379310345,12.457471264367808,98.95632183908045,Kansas,Wyandotte,Kansas City,2013-07-17
35.52380952380957,13.383490566037745,17.2122641509434,12.349056603773604,98.93396226415092,Alaska,Fairbanks North Star ,College,2009-08-27
31.09866017052374,11.286257763975176,12.668478260869575,9.20341614906832,99.44099378881974,Oregon,Baker,Baker City,2012-03-22
40.64000000000001,17.345999999999997,17.139999999999997,12.5,100.0,Washington,Thurston,Lacey,2000-10-01
46.4705882352941,21.32277227722772,17.504950495049506,12.257425742574258,99.46534653465348,Maryland,Baltimore (City),Baltimore,2002-04-27
24.825000000000014,10.543562610229271,17.08818342151677,12.40564373897707,99.01763668430334,Alabama,Jefferson,Not in a city,2020-03-06
28.83475783475784,12.448022598870065,16.81214689265536,12.461864406779643,99.43926553672328,Missouri,Buchanan,St. Joseph,2007-01-07
18.44117647058823,4.4720588235294105,0.0,1.0,100.0,Utah,Salt Lake,Salt Lake City,1998-03-18
21.526881720430104,8.216250000000002,18.13750000000002,12.469642857142864,99.70535714285732,Alabama,Jefferson,Not in a city,2020-03-15
44.19373219373215,15.225138632162674,12.45378927911275,8.817005545286527,98.9251386321627,Kansas,Wyandotte,Kansas City,2007-07-17
36.43650793650794,15.585346534653462,18.176237623762376,12.439603960396044,99.6594059405941,Alabama,Jefferson,Not in a city,2005-11-26
39.44321766561514,12.819090909090916,10.0125,7.397727272727274,99.87045454545456,Alabama,Jefferson,Not in a city,2005-10-01
23.030769230769227,5.683076923076924,0.0,1.0,100.0,Utah,Salt Lake,Salt Lake City,1998-09-30
43.4,18.944444444444443,14.0,10.88888888888889,98.66666666666669,Florida,Escambia,Ferry Pass,1999-07-08
28.965822784810143,11.178878960194965,13.15840779853777,9.17059301380991,99.71567831031678,Oregon,Baker,Baker City,2010-01-02
26.623678646934486,9.756803995006244,14.739076154806508,10.357053682896382,99.74781523096136,Alabama,Etowah,Gadsden,2018-09-02
44.28082191780823,17.78310810810811,16.929054054054042,12.391891891891884,98.91554054054046,Alabama,Jefferson,Not in a city,2006-11-02
25.8774373259053,9.85213793103449,18.01793103448273,12.393103448275866,99.10482758620697,Alabama,Jefferson,Not in a city,2017-04-27
27.35106382978725,10.689891696750896,14.010830324909744,10.060469314079436,98.83935018050543,Oregon,Baker,Baker City,2010-03-30
23.80110497237568,9.452846401718574,15.37593984962407,10.437164339419944,99.38882921589686,Alabama,Etowah,Gadsden,2016-03-25
28.43103448275863,10.027022375215148,18.27022375215147,12.430292598967297,99.63511187607573,Alabama,Jefferson,Not in a city,2020-07-18
24.33192389006344,8.998362720403028,13.677581863979842,10.105793450881611,99.20906801007553,Alabama,Jefferson,Not in a city,2018-06-25
91.49397590361448,72.7176217765042,13.342406876790836,10.090257879656146,99.03151862464183,Alabama,Jefferson,Not in a city,2020-09-15
43.5,21.575,18.416666666666664,12.083333333333334,98.33333333333334,Florida,Escambia,Ferry Pass,1999-05-25
38.77188328912469,14.75419947506561,17.867454068241464,12.376640419947496,98.98818897637788,Indiana,Floyd,New Albany,2007-10-05
52.88077858880779,33.435151515151475,20.46060606060606,12.423030303030286,99.5478787878788,Oregon,Baker,Baker City,2015-07-04
37.895013123359576,13.917015706806293,18.133507853403135,12.437172774869111,99.6164921465967,Alabama,Etowah,Gadsden,2016-10-29
45.11363636363637,20.08620689655173,18.59770114942528,12.310344827586208,99.77011494252876,California,Tulare,Visalia,2001-12-07
43.268792710706165,16.425503355704667,17.09060402684563,12.46532438478748,99.00894854586144,Oregon,Baker,Baker City,2012-11-30
41.0,15.618649045521291,17.321585903083676,12.415565345080765,99.44346549192365,Alabama,Etowah,Gadsden,2017-12-04
63.94736842105262,19.866666666666667,4.238095238095238,3.1904761904761907,100.0,New Mexico,Dona Ana,Not in a city,1998-11-01
21.48387096774194,5.27597064516129,0.0,1.0,100.0,Alaska,Denali ,Not in a city,1988-08-06
56.32075471698116,21.98490566037735,16.301886792452827,11.924528301886792,97.61320754716982,Maryland,Baltimore (City),Baltimore,2002-08-02
18.1875,4.373437500000001,0.0,1.0,100.0,Alabama,Lawrence,Moulton,1995-05-03
26.75098039215687,9.9717067583047,14.13402061855668,10.506300114547535,99.76632302405488,Alabama,Jefferson,Not in a city,2017-07-09
42.53100775193798,16.04026845637584,4.771812080536914,4.04026845637584,99.80872483221476,Alaska,Denali ,Not in a city,2001-11-09
31.40430622009569,11.41018957345971,16.796208530805696,12.54857819905214,99.75236966824636,Oregon,Baker,Baker City,2012-09-01
28.8493827160494,12.293865030674844,17.55337423312885,12.449079754601229,99.49938650306746,Alabama,Jefferson,Birmingham,2008-12-28
30.142500000000027,12.161056511056506,17.812039312039325,12.348894348894332,98.56388206388212,Oregon,Baker,Baker City,2015-10-14
30.198675496688733,11.386790393013088,18.040393013100445,12.499999999999988,99.48144104803492,Oregon,Baker,Baker City,2012-02-20
25.572254335260126,9.84277620396601,16.974504249291794,12.354107648725208,98.45750708215296,Alabama,Etowah,Gadsden,2017-05-23
28.55536626916524,10.690909090909075,14.463536463536451,10.460539460539463,99.7862137862138,Oregon,Baker,Baker City,2015-05-24
29.62422360248447,12.660123647604324,17.548686244204028,12.463678516228748,99.6321483771252,Alabama,Etowah,Gadsden,2018-01-27
46.268174474959615,17.364833906070974,9.980526918671242,7.502863688430693,99.2222222222222,Alabama,Jefferson,Not in a city,2005-12-06
36.62874251497006,13.91570996978852,17.691842900302127,12.229607250755285,99.32326283987916,California,Kern,Bakersfield,2004-06-18
38.64356435643564,15.179601990049756,16.731343283582092,11.970149253731345,98.03482587064678,California,Butte,Not in a city,2003-07-09
37.573415765069605,13.098672985781995,13.435071090047408,9.840758293838883,99.77819905213263,Oregon,Baker,Baker City,2014-07-13
42.97156398104266,15.194626168224302,18.02686915887852,12.39018691588787,98.88084112149528,Alaska,Fairbanks North Star ,College,2009-08-07
49.57575757575759,18.494029850746266,16.2089552238806,12.328358208955224,98.56716417910448,Louisiana,East Baton Rouge,Not in a city,2001-06-20
40.24396782841823,16.05564304461942,17.711286089238847,12.32152230971127,98.27034120734912,Indiana,Floyd,New Albany,2007-09-19
34.25896414342631,12.521115537848614,17.063745019920315,12.44820717131475,99.7868525896414,Alabama,Jefferson,Not in a city,2005-05-29
23.66914498141263,8.87007299270073,17.930656934306587,12.36861313868613,98.59489051094891,Alabama,Jefferson,Not in a city,2021-05-05
29.97087378640777,11.091757575757578,17.73575757575759,12.435151515151492,99.67636363636365,Oregon,Baker,Baker City,2014-04-06
36.92452830188681,10.052830188679245,0.0,1.0,100.0,Alabama,Lawrence,Moulton,1994-07-13
28.77500000000001,10.790720390720375,17.60561660561661,12.363858363858377,98.33577533577524,Oregon,Baker,Baker City,2014-10-07
31.95492957746482,11.409537166900416,17.44039270687237,12.440392706872368,99.5582047685834,Alabama,Etowah,Gadsden,2016-07-31
47.63703703703702,19.66256097560978,17.335365853658534,12.34268292682926,98.77682926829274,Alabama,Jefferson,Birmingham,2008-11-24
23.518115942028988,10.57220216606498,16.3754512635379,12.411552346570394,99.485559566787,Alabama,Jefferson,Not in a city,2021-03-28
