Day,o3_AQI,f0_,f1_,f2_,f3_,f4_,f5_,f6_
1990-01-01,27.06497175141241,18.506289752650186,9.243109540636045,15.396466431095423,95.48975265017673,Alabama,Colbert,Not in a city
1990-01-02,36.3300835654596,24.789686411149802,12.417421602787462,14.978397212543538,92.44390243902447,Alabama,Colbert,Not in a city
1990-01-03,41.92382271468143,29.40110803324097,11.169667590027693,15.029085872576177,92.82409972299176,Alabama,Colbert,Not in a city
1990-01-04,39.68137931034481,27.688137931034426,9.165517241379305,15.022068965517239,92.77655172413796,Alabama,Colbert,Not in a city
1990-01-05,36.53232462173309,24.560385144429187,11.51306740027512,15.195323246217372,93.98418156808816,Alabama,Colbert,Not in a city
1990-01-06,39.52137931034483,27.24837819185646,10.383712905452036,15.44858523119397,95.79848171152511,Alabama,Colbert,Not in a city
1990-01-07,36.34482758620695,24.607655172413807,11.230344827586206,15.478620689655195,96.00137931034476,Alabama,Colbert,Not in a city
1990-01-08,44.15027322404369,30.158333333333314,11.196038251366124,15.10245901639346,93.32308743169396,Alabama,Colbert,Not in a city
1990-01-09,43.22727272727267,30.15110344827585,9.904137931034496,15.102068965517226,93.24965517241367,Alabama,Colbert,Not in a city
1990-01-10,37.19727891156466,24.779101429543896,11.533015656909473,15.089857045609254,93.2334921715454,Alabama,Colbert,Not in a city
1990-01-11,38.05834464043421,26.234124830393462,9.27476255088195,15.090909090909062,93.242198100407,Alabama,Colbert,Not in a city
1990-01-12,25.646896551724158,16.893586206896533,9.228965517241365,15.217931034482739,94.1172413793104,Alabama,Colbert,Not in a city
1990-01-13,34.14779005524863,23.805321354526583,11.382170006910844,15.380096751900522,95.35176226675894,Alabama,Colbert,Not in a city
1990-01-14,34.71944444444442,23.84922206506365,10.466760961810472,15.190947666195187,94.1619519094766,Alabama,Colbert,Not in a city
1990-01-15,35.913286713286695,24.878321678321655,10.45244755244756,15.360139860139858,95.19230769230771,Alabama,Colbert,Not in a city
1990-01-16,36.759668508287284,24.516367403314902,10.205110497237587,14.916436464088424,91.98273480662992,Alabama,Colbert,Not in a city
1990-01-17,36.28492392807742,25.28533886583677,9.40179806362377,14.977869986168718,92.47302904564305,Alabama,Colbert,Not in a city
1990-01-18,29.352459016393443,19.44545454545457,10.237867395762136,15.058783321941231,93.03075871496921,Alabama,Colbert,Not in a city
1990-01-19,27.64334705075447,17.731730769230786,11.981456043956031,15.18337912087911,93.86950549450553,Alabama,Colbert,Not in a city
1990-01-20,29.52506963788301,19.412970711297078,9.304741980474175,15.382845188284506,95.34309623430968,Alabama,Colbert,Not in a city
