superconduct/table39.mean_Density,superconduct/table39.wtd_mean_Density,superconduct/table39.wtd_range_Valence,superconduct/table39.wtd_std_Valence
8265.0,5258.6,3.2,0.0
6501.35725,3575.6145,0.8,0.0
4816.6858,2941.26176923077,1.06461538461538,0.266469355010596
5180.48985714286,2780.00023076923,1.03076923076923,0.451558772967359
5828.4858,5137.55725,0.95,1.11551557586616
6012.75,5791.44,1.84,1.19599331101808
4434.35725,2964.98971428571,1.102,0.441485225213294
6182.6,5662.88333333333,0.95,0.687184270936277
6568.5,4896.75,1.875,0.82915619758885
8743.0,10041.5,2.25,0.433012701892219
5168.6858,2970.03782352941,1.02476780185758,0.337216231632068
4434.35725,2936.35942857143,1.08571428571429,0.43705881545081
8816.33333333333,7955.57142857143,1.57142857142857,1.04978131833565
4386.0,2262.66533333333,1.988,0.471404520791032
11477.6666666667,11477.6666666667,1.0,1.24721912892465
4816.6858,2946.16176923077,1.07,0.266469355010596
3369.06128571429,4915.347,0.678571428571429,0.309294787065871
5224.2858,3150.26588271605,0.996913580246913,0.35458164450952
7067.66666666667,8205.325,3.65,0.433012701892219
6528.73816666667,2996.03085714286,1.05714285714286,0.926481163833769
9273.5,10704.8888888889,1.22222222222222,0.831479419283098
7809.66666666667,7619.06666666667,0.8,0.471404520791032
5323.0858,3166.74309090909,0.981818181818182,1.15508219449226
3672.23816666667,2675.38484615385,1.01538461538462,0.319485533189157
4954.5715,3258.27715384615,1.06923076923077,0.299382994698752
4235.85725,2998.57165625,0.828125,0.268368188083089
6703.5,4647.576,3.744,0.0
5572.60725,3179.00942857143,1.05714285714286,0.903507902905251
5938.77557142857,5811.11908333333,0.683333333333333,1.0774197572596
6994.2,6169.9424,1.9848,1.20533587020382
4468.4858,3121.910875,0.375,1.26861144563653
16540.6666666667,16535.6666666667,2.0,1.4142135623731
5794.66666666667,5762.72727272727,0.727272727272727,0.852802865422442
7677.5,9241.66666666667,3.0,1.4142135623731
2110.0,2110.0,1.0,1.0
10367.143,5304.48534883721,1.18604651162791,1.67053813916911
4870.35725,3147.69253846154,0.846153846153846,0.266469355010596
2152.66666666667,2210.53333333333,1.692,0.541866732283461
6346.5,6346.5,1.5,1.5
11795.0,11290.0,2.66666666666667,0.942809041582063
3297.63271428571,2750.02176923077,1.05230769230769,0.558715771756505
9405.0858,3633.70799159664,0.955582232893157,0.544533898201283
5412.0,4913.06666666667,0.933333333333333,0.687184270936277
5371.91842857143,5284.91842857143,0.514285714285714,0.662247256371386
11145.5,12015.1666666667,4.5,1.11803398874989
4777.85725,5791.63271428571,0.571428571428571,0.699854212223765
16750.0,11668.9,3.94,0.0
6843.0,5406.4375,2.125,0.707106781186548
6591.33333333333,6070.25,0.75,0.5
7140.0,7140.0,0.0,0.0
4975.4858,2983.988,1.14,0.444696640464954
4235.85725,3021.69557219336,0.819083608880491,0.269313384937638
5292.8858,3250.5852055336,0.988142292490119,0.342758630651048
5358.0,6629.0,1.8,1.5
4856.33333333333,4856.33333333333,1.33333333333333,1.63299316185545
5271.90483333333,5412.678625,0.375,0.559016994374947
5515.0,4496.66666666667,0.333333333333333,0.942809041582063
5034.07133333333,6643.4515,2.25,0.309294787065871
4574.4858,4809.98225,1.125,1.1659223816361
5044.33333333333,5746.8,1.8,1.49666295470958
9291.66666666667,6761.31578947368,1.31578947368421,1.03939040305955
4033.4858,3039.47887378566,1.00558402814962,0.294065171193635
3269.4858,2372.535875,0.5,1.0
5735.4858,3291.84638461538,1.06153846153846,0.266469355010596
6311.0,6772.8,0.6,1.5
5511.0858,3336.04783333333,0.833333333333333,0.0
3841.5,6208.06091370558,1.15065989847716,0.747648126903626
5224.2858,3246.10566666667,1.03174603174603,0.290388355182154
3698.6858,3166.11944056525,0.985868661679135,0.26308931461153
6679.77557142857,2945.30064705882,1.03529411764706,0.229694396037287
5137.0715,3150.2128,0.954666666666667,1.02277704749808
8823.33333333333,12397.988011988,5.93106893106893,0.312752735621049
3840.6858,5405.347,0.788571428571429,0.401385356087679
6650.0,6531.2,0.71,0.487749935930288
7951.75,7448.65714285714,2.08571428571429,0.483186700722508
9480.5,8490.66666666667,0.666666666666667,0.942809041582063
6482.5715,3006.0227993921,0.966565349544073,0.343343981676424
4529.5715,3063.08446958254,1.00384561923736,0.289963143334202
5815.4858,3173.84675804662,0.934517203107658,0.543636284232265
4716.6858,3037.52440856031,0.972762645914397,0.370978566118382
5329.0858,2961.32514285714,1.13714285714286,0.440952123830019
4434.35725,2952.19986300199,1.10281970948448,0.440508504313238
13305.0,17681.35,3.785,0.341723572496836
4188.90483333333,5502.11842857143,0.828571428571429,0.435421447260805
6739.80966666667,4766.09555555556,1.46913580246914,1.73543539662277
8815.0,9485.0,0.1,0.458257569495584
5602.0,5054.5,1.75,0.433012701892219
4302.0,6144.4,0.8,0.8
5170.2858,3156.09013333333,1.06133333333333,0.249443825784929
4586.52083333333,3110.52380357143,1.0,1.16857741823037
2919.8858,2598.06542857143,1.4,1.38328210707545
4975.4858,2957.05371428571,1.138,0.440952123830019
6281.66666666667,6489.2,1.4,0.979795897113271
6055.23816666667,2795.00023076923,0.961538461538461,0.423076923076923
3959.90483333333,5597.02105882353,0.764705882352941,0.583065517694089
6953.33333333333,6772.33830845771,2.97014925373134,1.02209447310543
14875.0,11032.5,3.0,0.0
5944.91842857143,6017.18377777778,0.919444444444444,1.19579703777671
4290.0858,5100.23271428571,0.4,0.622044030202207
6080.35725,3556.34432258064,0.924731182795699,0.383529293172629
21450.0,21450.0,0.0,0.0
4220.0,5165.0,2.75,0.433012701892219
4563.2858,3229.26946153846,1.06153846153846,0.253846153846154
2260.0,2260.0,0.0,0.0
7385.40483333333,3104.74514285714,1.12142857142857,1.04246567995189
5710.23816666667,2905.48894736842,1.0,0.888815545989292
7221.0,7339.8,1.52,0.854166260162505
7043.47633333333,4640.94988235294,1.35294117647059,1.74498787931663
4235.85725,2998.57165625,0.828125,0.268368188083089
6504.75,6172.1792,1.9424,1.22577753283375
6478.73816666667,3093.00371428571,1.10428571428571,1.04246567995189
4933.347,3015.54213333333,1.06,1.021822989672
5572.60725,5562.19475,1.7,1.0
22590.0,22590.0,0.0,0.0
4106.5715,5894.841125,0.9625,0.323494107365188
9820.0,8505.0,3.0,0.0
6502.75,6168.2552,1.8992,1.19763306567579
5532.4858,3217.4697751938,0.953488372093023,0.424591129848966
7360.33333333333,7360.33333333333,0.0,0.0
5444.6858,5487.57557142857,0.822857142857143,0.431078382000967
4716.6858,3009.43408866615,0.982266769468003,0.369385422414432
4024.0,2243.87733333333,1.988,0.469971157507446
4439.0,4644.715,1.93,0.62767427858723
4584.2858,2953.4288,0.933333333333333,1.01980390271856
4935.0715,3021.9488,1.01333333333333,1.03503086373735
4565.5715,2953.03406578947,1.03947368421053,1.01537692740634
4235.85725,2960.42830582337,0.843038951021982,0.266798774491754
4434.35725,3005.07849249079,1.10087843581751,0.446660518052727
14502.25,9392.88,2.10514285714286,1.04978131833565
5083.73816666667,3277.06176923077,1.06153846153846,0.293922664223735
9360.0,9360.0,0.5,0.5
6038.2858,3278.98871428571,1.05714285714286,0.814122477372579
5293.06128571429,5348.20414285714,0.442857142857143,0.318157963590287
8553.33333333333,8347.625,3.5625,0.409076704298839
3943.5715,3047.54997026604,1.02973395931142,0.242238154252136
12323.3333333333,8164.6875,2.4375,0.0
9463.33333333333,6595.49019607843,3.07352941176471,0.484749149347533
4434.35725,2976.5416227209,1.15568022440393,0.448557959883
3366.0,2997.33333333333,1.66666666666667,0.471404520791032
4716.6858,3002.49253846154,0.984615384615385,0.368990306314199
5828.4858,5086.25725,1.15,1.11775444530541
4551.23816666667,2916.46176923077,1.06153846153846,0.266469355010596
8212.0,10428.0755,2.217,0.0904540629269907
5993.0,5857.9552238806,0.796019900497512,0.978975034925281
5329.0858,2961.288,1.13571428571429,0.440952123830019
3677.85725,2302.67108695652,1.26086956521739,1.23741299745719
5323.63271428571,5145.48985714286,0.428571428571429,0.589015089373952
6504.75,6161.4256,1.9632,1.21661063615275
9780.0,9780.0,0.0,0.0
6501.35725,3518.5069499404,0.808104886769964,2.2204460492503094e-16
4760.40483333333,3084.39638461538,1.04615384615385,0.276575636743797
5157.5,5157.5,2.0,2.0
4816.6858,3153.80213333333,1.064,0.249443825784929
4565.5715,2956.59535367762,1.02973395931142,0.34114370187014
8900.0,9933.5,0.125,1.1399013115178
2299.33333333333,2235.36666666667,1.95,0.465176191231762
13750.0,10669.0,3.4,0.0
5125.4858,3001.25085714286,1.09714285714286,0.44018548965876
5426.4858,3209.71942857143,1.06357142857143,0.505631550940131
6473.8,5881.43089430894,0.780487804878049,0.71006847352514
19605.0,21969.0,4.9,0.3
4975.4858,2933.75942857143,1.14,0.43705881545081
9018.5,9018.5,0.5,0.5
4584.2858,5536.428625,1.0,1.29903810567666
7677.5,9241.66666666667,3.0,1.4142135623731
6526.0,6760.13114754098,3.91803278688525,0.754810782506317
3712.47633333333,2380.50822222222,1.22222222222222,1.74977952755818
5451.5,6144.32,1.14,0.814616474176652
5293.06128571429,4912.20414285714,0.485714285714286,0.376883027379226
3577.825,3969.5125,2.3,1.79164728671689
8919.33333333333,10786.2222222222,2.08888888888889,1.71212091415629
5841.0858,2914.67371428571,0.928571428571428,1.04246567995189
5922.6,5693.84666666667,2.81333333333333,0.695021982066435
3909.40483333333,5325.803625,1.225,1.32263940664113
3750.625,4142.31784,2.28,1.82252571998312
5732.85725,2840.79388888889,0.888888888888889,0.628539361054709
4476.0715,2970.78422850503,1.05499612703331,0.29273070056818
5767.347,5543.65633663366,0.846534653465347,1.19062483235586
4033.4858,3073.97911547344,1.01462663587375,0.294903484363017
5167.0,6020.72,0.8,0.979795897113271
3249.4858,4253.9715,1.63333333333333,1.30341431973448
5649.2858,3201.19407692308,1.03538461538462,0.287280659834234
6799.23816666667,3086.95942857143,1.08571428571429,0.754442624372051
6007.0,6058.5,3.0,0.866025403784439
5162.91842857143,5353.23133333333,0.761904761904762,1.17208653608535
4191.10378,5238.79364275,1.2025,1.16253763379944
4235.85725,2952.46176923077,0.846153846153846,0.266469355010596
6694.5,6069.33333333333,2.33333333333333,0.471404520791032
5867.25,4864.88333333333,1.63333333333333,1.6355214934557
3993.28125,3064.8752,1.0,0.541602560309064
4870.35725,3199.21396124031,0.813953488372093,0.279285016041113
4584.2858,5536.428625,1.0,1.29903810567666
4235.85725,2991.56352844895,0.830865159781761,0.26808080314762
6039.66666666667,7364.75,0.5,1.0
4565.5715,5565.648625,1.22,1.29707362936728
6953.33333333333,6775.0,2.8515,1.07053713153725
4235.85725,2975.33799224806,0.837209302325582,0.2674137722583
4928.23816666667,4733.98225,1.0,1.18083656786195
4904.66666666667,5970.962,3.644,0.8717224328879
3662.625,4054.3125,2.3,1.79164728671689
5529.35725,3033.73502624538,1.06569839045314,0.450515041846051
5342.85725,3139.00219178082,0.91324200913242,1.18110475587944
5168.6858,2966.05995943838,1.04836193447738,0.316926974642223
7784.66666666667,6045.52941176471,2.89830508474576,0.192011607563833
6038.2858,3378.968,1.05714285714286,0.704763674386453
19200.0,17516.25,2.25,0.0
5727.0,5727.0,0.0,0.0
3861.06128571429,2505.631,1.04615384615385,0.328525484677886
4730.4858,3232.38484615385,1.0,0.266469355010596
4529.5715,3099.94274335611,1.01290812452544,0.317683956286591
5750.85725,3368.39371428571,1.06285714285714,0.502248007685934
6038.2858,3236.65514285714,1.05714285714286,0.854013334503744
4870.35725,3190.56127676846,0.817162736760727,0.278942083633441
4963.4858,3152.6088,1.05666666666667,0.255147016443461
3928.6858,2889.86176923077,1.04692307692308,0.281722302314357
4235.85725,2998.57165625,0.828125,0.268368188083089
4434.35725,2944.45934243606,1.06082935991909,0.434647758199346
1702.33333333333,2212.93650793651,3.79365079365079,0.63887656499994
14875.0,9956.6,3.84,0.0
6545.75,6746.68525,2.943,1.03652062208139
4975.4858,2958.87371428571,1.14,0.440952123830019
4368.90483333333,2990.30611404189,0.944918541505043,0.39859568681488
4963.4858,2950.791,1.07230769230769,0.268896495781903
