entropy_fie,gmean_fie,wtd_mean_fie
1.30596703599158,718.15289995213,1010.26857142857
1.54414454326973,720.605510513725,1010.61285714286
1.30596703599158,718.15289995213,1010.82
1.30596703599158,718.15289995213,1010.54428571429
1.30596703599158,718.15289995213,1009.71714285714
1.30596703599158,718.15289995213,1008.61428571429
1.30596703599158,718.15289995213,1005.85714285714
1.31300802421591,734.219624171273,1011.48428571429
1.31300802421591,734.219624171273,1011.54071428571
1.31300802421591,734.219624171273,1011.59714285714
1.31300802421591,734.219624171273,1011.71
1.54279718919273,768.233304792613,1020.90285714286
1.54414454326973,720.605510513725,1010.71642857143
1.54414454326973,720.605510513725,1010.61285714286
1.54414454326973,720.605510513725,1010.30214285714
1.54414454326973,720.605510513725,1009.78428571429
1.5430376416509,708.3233403671,1006.96538461538
1.30596703599158,718.15289995213,1010.54428571429
1.31300802421591,734.219624171273,1011.54071428571
1.31300802421591,734.219624171273,1011.42785714286
1.31300802421591,734.219624171273,1011.48428571429
1.31300802421591,734.219624171273,1011.62535714286
1.31300802421591,734.219624171273,1011.65357142857
1.31300802421591,734.219624171273,1011.71
1.31300802421591,734.219624171273,1011.76642857143
1.31300802421591,734.219624171273,1011.82285714286
1.31300802421591,734.219624171273,1011.56892857143
1.31812606699036,747.36961095849,1012.40642857143
1.31369403205635,737.864919527106,647.68
1.31369403205635,737.864919527106,811.0
1.31369403205635,737.864919527106,686.511111111111
1.72377939569993,667.000595694566,808.447
1.31500430814302,741.629348855485,868.586666666667
1.31500430814302,741.629348855485,868.586666666667
1.31118116342259,731.040719484406,866.616666666667
1.31212344038995,733.544320233598,863.625
1.31212344038995,733.544320233598,862.183333333333
1.31212344038995,733.544320233598,860.741666666667
1.31212344038995,733.544320233598,859.3
1.30596703599158,718.15289995213,997.907692307692
1.31500430814302,741.629348855485,738.357142857143
1.31500430814302,741.629348855485,1032.74352941176
1.31500430814302,741.629348855485,1027.05666666667
1.31500430814302,741.629348855485,1013.24571428571
1.30457766069587,714.946183650756,857.4
1.30678030232289,720.069665798359,1040.912
1.31271831332752,735.158015772234,1044.696
1.30945121601765,726.596497025721,1042.52
1.31032924491217,728.828770624619,1043.08
1.31118116342259,731.040719484406,1043.64
1.31212344038995,733.544320233598,1044.28
1.30174309365185,708.641979880737,1038.2
1.30457766069587,714.946183650756,691.690909090909
1.30582484297686,717.820867453222,727.6
1.31271831332752,735.158015772234,703.090909090909
1.31500430814302,741.629348855485,738.357142857143
1.31500430814302,741.629348855485,1044.134
1.31500430814302,741.629348855485,788.355
1.31500430814302,741.629348855485,822.74
1.54279718919273,768.233304792613,1015.31
1.31300802421591,734.219624171273,1011.54071428571
1.53762828426296,693.484881001981,807.905
1.31300802421591,734.219624171273,1011.76642857143
1.31500430814302,741.629348855485,868.586666666667
1.31369403205635,737.864919527106,1045.4
1.30174309365185,708.641979880737,1003.04285714286
1.31500430814302,741.629348855485,1100.25166666667
1.30596703599158,718.15289995213,1010.54428571429
1.31300802421591,734.219624171273,1011.54071428571
1.54642672833799,718.256499022693,1010.97428571429
1.54599316630566,716.567032895852,1011.46157142857
1.54612492663033,717.073347854148,1011.46485714286
1.54906997155185,730.702157771626,1011.51657142857
1.55028637057711,739.129589643532,1011.69785714286
1.5502636603466,738.934748548927,1011.69071428571
1.54969398257646,734.615272701362,1011.53428571429
1.55085744014655,765.715174475879,1011.82685714286
1.53576313595232,687.000354952822,1011.39
1.53629988667989,688.274127036429,1011.46
1.53721322207186,690.487190067069,1011.58285714286
1.54216817257921,703.796852049531,1012.35571428571
1.55174132140317,745.091012254164,1003.78576923077
1.55174132140317,745.091012254164,1003.94846153846
1.55174132140317,745.091012254164,1003.65561538462
1.55174132140317,745.091012254164,1003.68815384615
