wtd_entropy_ThermalConductivity,wtd_mean_ThermalConductivity,wtd_range_atomic_mass,wtd_range_fie
0.262848266362233,61.0151885714286,31.7949208571429,735.985714285714
0.567706107876637,61.3723314285714,36.161939,743.164285714286
0.250477444193951,60.94376,35.741099,743.164285714286
0.257045108326848,60.9794742857143,33.7680099285714,739.575
0.272819938850094,61.0866171428571,27.8487427142857,728.807142857143
0.288235641616145,61.2294742857143,20.6874578571429,714.45
0.309727103145501,61.5866171428571,10.7656385714286,678.557142857143
0.269729743377241,61.1866171428571,36.451199,742.5
0.283412116654505,61.34376,34.8331599285714,738.578571428571
0.295609030415422,61.5009028571429,33.2151208571429,734.657142857143
0.316851791320191,61.8151885714286,29.9790427142857,726.814285714286
0.392436442665889,44.2994742857143,27.8487427142857,728.807142857143
0.445682025558822,61.1580457142857,36.9324261428571,745.125
0.567706107876637,61.3723314285714,36.161939,743.164285714286
0.788886412677943,62.0151885714286,35.741099,743.164285714286
0.894889878659001,63.0866171428571,35.741099,743.164285714286
0.429594404211726,103.398927692308,14.3039615384615,684.384615384615
0.257045108326848,60.9794742857143,33.7680099285714,739.575
0.283412116654505,61.34376,34.8331599285714,738.578571428571
0.253800054033121,61.0294742857143,38.0692380714286,746.421428571428
0.269729743377241,61.1866171428571,36.451199,742.5
0.301271061472681,61.5794742857143,32.4061013214286,732.696428571428
0.30668395959769,61.6580457142857,31.5970817857143,730.735714285714
0.316851791320191,61.8151885714286,29.9790427142857,726.814285714286
0.326254937357308,61.9723314285714,28.3610036428571,722.892857142857
0.334994825617443,62.1294742857143,26.7429645714286,718.971428571428
0.289668596117187,61.4223314285714,34.0241403928571,736.617857142857
0.448883248013871,64.8794742857143,35.8519170714286,737.712857142857
0.744259724870202,72.101329,137.64323,457.275
0.463513454699297,118.456645,73.87445,303.15
0.767034136140694,72.4473977777778,113.591622222222,346.166666666667
0.477395640294643,117.371645,69.64877,325.53
0.203484765789556,139.20886,22.1322666666667,355.646666666667
0.203484765789556,139.20886,22.1322666666667,355.646666666667
0.194684882928557,138.842193333333,22.5433666666667,353.95
0.202736251101151,139.225526666667,24.42105,368.983333333333
0.201530347821315,139.242193333333,26.7098333333333,378.8
0.199830056262536,139.25886,28.9986166666667,388.616666666667
0.197576854987935,139.275526666667,31.2874,398.433333333333
0.189623799742097,96.0912353846154,12.5121692307692,665.430769230769
0.201966126461713,179.003797142857,36.9506571428571,231.371428571429
0.253058780108873,74.7450470588235,11.0197317647059,714.491764705882
0.275500567872454,71.0821716666667,11.708465,704.435
0.33706908491421,62.1866171428571,14.4637714285714,680.011428571428
0.203484765789556,139.20886,22.1322666666667,366.833333333333
0.193064605909321,83.295948,6.8796,744.108
0.180840642256173,83.055948,6.8796,740.324
0.180840642256173,83.055948,6.8796,742.5
0.200826718278027,83.455948,6.8796,741.94
0.196980933052285,83.375948,6.8796,741.38
0.204606162019678,83.535948,6.8796,740.74
0.200826718278027,83.455948,6.8796,746.82
0.202972709412137,189.820598181818,35.9983272727273,242.0
0.188436608445128,178.432368571429,36.9506571428571,242.128571428571
0.179194520983411,188.729689090909,35.9983272727273,230.6
0.201966126461713,179.003797142857,36.9506571428571,231.371428571429
0.202651754784312,83.555948,13.891429,750.936
0.33550844324056,108.806645,37.19825,205.195
