superconduct/table11.gmean_FusionHeat,superconduct/table11.std_FusionHeat,superconduct/table11.wtd_mean_FusionHeat,superconduct/table11.wtd_std_Valence
17.6717288344972,1.0,18.5,0.0
2.70170194138684,5.03790005855614,4.305,0.0
4.54968458544814,4.43821466808445,5.21492307692308,0.266469355010596
4.46215557747153,4.2229171269662,4.6365,0.451558772967359
6.24331413280121,9.24609049490648,12.3355,1.11551557586616
15.1646689927335,7.00298507780789,18.404,1.19599331101808
3.47947484936327,4.59906411675245,3.83301428571429,0.441485225213294
28.680909323042,34.9279486944195,43.065,0.687184270936277
19.6486355725969,40.3717103923032,58.11875,0.82915619758885
5.48187923982278,0.765,5.1525,0.433012701892219
5.32876814648097,5.46601989019433,5.31743343653251,0.337216231632068
3.47947484936327,4.59906411675245,3.84685714285714,0.43705881545081
7.30040030331282,8.21577885670143,6.21428571428571,1.04978131833565
17.8615927957604,18.5192392452342,36.2597333333333,0.471404520791032
16.5550776520422,9.71219165104698,20.0,1.24721912892465
4.54968458544814,4.43821466808445,5.23040384615385,0.266469355010596
7.09609738823525,15.0948778608061,10.6738571428571,0.309294787065871
4.08662078283443,4.10245163774054,4.93017901234568,0.35458164450952
18.1364932257612,10.708667309967,22.47,0.433012701892219
5.89238212540789,7.76759511617907,5.29042857142857,0.926481163833769
9.09615303301346,7.75,7.64444444444444,0.831479419283098
6.95420445009316,15.3632382292565,14.132,0.471404520791032
4.72633760947102,4.38506527203416,4.79563636363636,1.15508219449226
6.88039201707205,16.1135160829521,6.66953846153846,0.319485533189157
5.48671475424281,6.01545015402468,5.76046153846154,0.299382994698752
4.03556899860879,4.9481552875794,5.328875,0.268368188083089
17.4051716452323,1.25,18.62,0.0
3.24122375040231,4.58568323698879,3.93971428571429,0.903507902905251
4.4336569443875,4.15223181689372,8.308,1.0774197572596
14.5360708312294,6.54051985701443,18.2398,1.20533587020382
6.88568788026337,9.8967791447521,10.12075,1.26861144563653
20.9449806936765,8.31544747242544,21.9666666666667,1.4142135623731
17.5869652109077,18.6637497720998,26.2272727272727,0.852802865422442
20.2780669690185,4.85,22.4666666666667,1.4142135623731
13.477759457714,51.635,53.365,1.0
3.19563206139368,15.541963868472,8.58744186046512,1.67053813916911
3.58503294864781,4.58575956085794,4.91953846153846,0.266469355010596
35.7458958236972,39.4467010309129,38.6533333333333,0.541866732283461
8.6324967419629,4.2,9.6,1.5
30.2985148150862,5.25,32.5,0.942809041582063
4.38850050581684,4.37670648701388,4.99653846153846,0.558715771756505
4.45669317640804,11.7381401865883,4.25237214885954,0.544533898201283
26.6669151744047,35.7329875605161,41.6633333333333,0.687184270936277
4.90252046633942,3.95979350110944,8.20971428571428,0.662247256371386
21.8494851197917,0.15,21.75,1.11803398874989
3.55951507819241,4.58663719406713,8.91742857142857,0.699854212223765
20.8775947866345,3.56682242650545,20.2733333333333,0.0
8.04123551379595,9.85436039273985,10.556875,0.707106781186548
21.4526464568882,3.60585942907128,20.975,0.5
7.35,0.0,7.35,0.0
4.04080998930699,4.11736875200655,3.81435714285714,0.444696640464954
4.03556899860879,4.9481552875794,5.36827617698,0.269313384937638
4.23639507725495,4.14290302082972,5.13488537549407,0.342758630651048
7.47574385874137,6.73356270236393,14.073,1.5
9.97954485389545,10.2667748912045,14.7,1.63299316185545
4.23361880416823,3.96218184842644,8.21275,0.559016994374947
36.6060104354463,11.6,42.2666666666667,0.942809041582063
8.53654393077615,14.9704894895109,18.2785714285714,0.309294787065871
5.42163381715201,9.25396247236826,12.22425,1.1659223816361
9.42470264337299,10.4283918010188,17.038,1.49666295470958
27.5379970616258,14.3576537854283,36.1052631578947,1.03939040305955
4.16392151950927,4.16516110612783,4.82025594737245,0.294065171193635
3.15539892324812,7.24508820098141,6.31325,1.0
5.0859365115863,6.53978512185225,5.85992307692308,0.266469355010596
10.9253904071815,5.06249828532207,13.23,1.5
3.40095998408194,4.62784535610256,4.53016666666667,0.0
29.7715708923713,37.7998925263022,30.7248730964467,0.747648126903626
4.08662078283443,4.10245163774054,5.06787301587302,0.290388355182154
4.68830001966416,4.4281001614688,5.63197506234414,0.26308931461153
3.99507666729772,4.07674586114054,4.59941176470588,0.229694396037287
5.27958481340267,4.04016178168922,5.02906666666667,1.02277704749808
12.3564331304416,6.28773055685082,21.6056943056943,0.312752735621049
7.74393468809756,38.9798651285507,10.6105714285714,0.401385356087679
21.6194357003137,1.15,21.903,0.487749935930288
8.40728824957584,6.22075558111714,5.45714285714286,0.483186700722508
21.3471309547677,0.35,21.2333333333333,0.942809041582063
3.59821959976163,4.26970341150556,4.72862613981763,0.343343981676424
