superconduct/table19.wtd_gmean_FusionHeat,superconduct/table19.wtd_mean_FusionHeat,superconduct/table19.wtd_std_FusionHeat
18.4896671463437,18.5,0.6
1.2662609867569,4.305,4.87416936513289
1.33217362816239,5.21492307692308,5.61719539191988
1.2400086299443,4.6365,5.19681991332569
4.97866522856297,12.3355,10.2265713095837
16.6732611867143,18.404,7.8645472851271
1.03896296277813,3.83301428571429,4.65709100494798
33.6575674126492,43.065,31.2441665221953
32.5028038292006,58.11875,47.01945367013
5.11356665879645,5.1525,0.662509433895096
1.35520338515911,5.31743343653251,5.71133029141037
1.04098598567486,3.84685714285714,4.66691955388659
4.60545897146416,6.21428571428571,6.36908348899556
27.9824841232453,36.2597333333333,19.434606383002
16.5550776520422,20.0,9.71219165104698
1.33424799270791,5.23040384615385,5.63096475802673
6.40145920149412,10.6738571428571,8.69239404682658
1.2954027958257,4.93017901234568,5.3996787529094
19.8979727845796,22.47,8.37168441832347
1.18889890116677,5.29042857142857,6.84948584842359
5.92118471608562,7.64444444444444,6.44396549944401
6.44600954297526,14.132,15.5325379767764
1.25960530637133,4.79563636363636,5.16581679316019
1.40759714075305,6.66953846153846,10.224609547673
1.37963816564287,5.76046153846154,6.54459933092675
1.37495656687631,5.328875,5.65716290284936
18.6143191413501,18.62,0.44
1.05598644860201,3.93971428571429,4.71734936815416
6.06825881937112,8.308,4.0838288406837
16.3945264151726,18.2398,8.02572040130978
2.97297717533322,10.12075,9.91388677247728
20.3398887595831,21.9666666666667,7.67803504955677
19.3073538009808,26.2272727272727,18.6255489685584
21.9446542711099,22.4666666666667,4.57262385167301
13.477759457714,53.365,51.635
0.884169015991856,8.58744186046512,14.5741087234805
1.28909934277626,4.91953846153846,5.39915111013381
28.8401425542695,38.6533333333333,23.9356739802515
8.6324967419629,9.6,4.2
32.0908874474362,32.5,4.94974746830583
1.28380481161329,4.99653846153846,5.51758396283937
1.17028293872431,4.25237214885954,5.6169702761893
30.7071801663889,41.6633333333333,32.4211708952996
5.32447879754174,8.20971428571428,4.26044168448986
21.7497143913233,21.75,0.11180339887499
5.79847386089474,8.91742857142857,4.3727330079921
19.9163789759193,20.2733333333333,3.96635292876914
5.64082020764801,10.556875,10.4761889055312
20.7286518951894,20.975,3.38775368053818
7.35,7.35,0.0
1.03658328019249,3.81435714285714,4.63830354004477
1.39443739101348,5.36827617698,5.66106350142656
1.36826321753603,5.13488537549407,5.45869566782907
12.3298948517876,14.073,4.46877623069225
9.97954485389545,14.7,10.2667748912045
5.54021153557743,8.21275,4.19506232820205
40.6154810044568,42.2666666666667,10.9365848823519
11.5119781843372,18.2785714285714,15.3609281049323
4.96484033112214,12.22425,10.1459059692814
12.619215739265,17.038,9.68285990810566
32.3496826859745,36.1052631578947,15.245688732581
1.26226379230246,4.82025594737245,5.37372132861259
1.82550662168294,6.31325,6.72254088403336
1.38926823166753,5.85992307692308,6.68536379496329
12.2837143818441,13.23,4.23014184159349
1.31072368442766,4.53016666666667,5.02843981491498
20.6882389414966,30.7248730964467,33.6170497080762
1.36297847821381,5.06787301587302,5.41760233235092
1.54147102518116,5.63197506234414,5.66304503352633
1.26034952921008,4.59941176470588,5.11380674436228
1.3329334159983,5.02906666666667,5.31007343912388
21.5754224794824,21.6056943056943,0.922770847188575
6.37962304461719,10.6105714285714,11.0390275303727
21.873801289155,21.903,1.12182485263966
4.42467318818558,5.45714285714286,4.5362845535769
21.2307877102258,21.2333333333333,0.329983164553722
1.32617229049062,4.72862613981763,5.14405083095161
1.28870466207994,4.89326905434833,5.39204487105067
1.1138974056584,4.11844839067703,4.88539230505663
1.34932547723466,5.20394552529183,5.58228936036722
1.04002000471189,3.84642857142857,4.68665501662945
1.03419777522451,3.82339561378525,4.65537849078661
11.5588704605962,11.7575,1.8794796487326
6.11564492608066,9.39085714285714,4.36461516642881
0.798346663940197,8.83851851851852,14.9823125603848
9.93210065461907,10.115,1.81011739950756
18.9451374911998,18.95,0.433012701892219
21.550570843474,33.06,36.1203322243858
1.38202194529055,5.44933333333333,5.7984766121993
1.20943497297644,4.59523214285714,5.07600634459763
2.76917431989791,5.86228571428571,4.32687104744577
1.03775368202644,3.82075,4.6390844934642
16.8515608098707,18.46,7.72129522813368
1.20387008405265,4.36761538461538,4.93577368323052
6.53464299348859,10.0431764705882,4.97835004837469
10.9674207643369,12.2202985074627,5.32508285133479
21.7549822248887,21.875,2.38156986040721
6.64564177188744,9.33555555555555,3.94671813342318
6.42263749659996,10.0402857142857,4.98620845688487
1.03004691267056,3.48275268817204,4.23151291903949
20.0,20.0,0.0
27.7732730908183,29.65,11.8645480318468
1.37137100029791,5.616,6.20517910235536
105.0,105.0,0.0
1.22176063929567,5.67685714285714,7.42317978513581
1.34889182224708,4.99302631578947,5.27713958098535
18.6718742081152,21.02,9.36427252913968
0.833190601053982,8.51494117647059,14.6977143339908
1.37495656687631,5.328875,5.65716290284936
16.4556954504346,18.29792,8.00709957934832
1.21712768739279,5.65385714285714,7.44337031820113
1.32825348743501,5.00196666666667,5.29749235634706
3.40124074345773,6.728,4.56101271649181
31.0,31.0,0.0
6.7790115513579,9.927875,4.2567946843106
20.7936308305332,20.8,0.519615242270663
16.417853081465,18.26048,8.0163127539786
1.32815651611081,5.10324031007752,5.51688433132296
38.310362208813,50.5,38.5810834477209
6.25671091040069,9.65842857142857,4.68392824628287
1.32698264848818,5.15785196607556,5.57684062320286
27.9654101423044,36.2537333333333,19.4428003657452
18.0895060625478,18.5455,3.72326197708407
1.32187528238585,4.9544,5.2534095696668
1.31414275800898,4.91386666666667,5.23729107925929
1.29612196229926,4.92976315789474,5.28268288065733
1.34341548322112,5.263881989973,5.65012251763483
1.0534665410206,3.8465429300085,4.63846504605702
4.71816291711733,6.79085714285714,7.78674528429234
1.3836726221514,5.846,6.78315129850879
18.1380814861991,18.2,1.5
1.08751513536737,4.1855,4.94065805695095
4.9420749309927,7.95314285714286,4.51968732890013
19.4799538070098,21.99625,8.34942279067841
1.33257640423445,5.02293896713615,5.42151383507232
6.70633811131185,12.6078125,10.2677004893912
4.64460203095971,11.3431862745098,14.3724480819122
1.00564401659513,3.73546423562412,4.61637446970167
50.0911670038512,73.8,44.1234631460406
1.32151863843169,5.14646153846154,5.575434617283
4.93891018340189,12.2155,10.1945515227498
1.27803930152389,4.85530769230769,5.36065202527591
4.65155382402769,4.72995,0.919463429125922
18.7327419117284,26.31592039801,19.6200462334475
1.04022230616128,3.84935714285714,4.69371210248567
1.00453921053619,7.01434782608696,10.7386229487555
5.99381339787669,9.42671428571428,4.98079939694956
16.4180467440654,18.26256,8.01936794556778
22.9532132826757,23.1,2.6
1.12025733495381,3.85751847437425,4.6347329890913
1.31574070977465,5.09069230769231,5.50714194875954
5.71839138219832,6.95,3.95
1.37995505476059,5.43073333333333,5.77378878457542
1.37723706820754,5.34062284820031,5.701014925993
10.3915868787616,10.5475,1.63385854650885
28.0102829443614,36.2666666666667,19.4234966528229
19.6109419302271,19.9033333333333,3.5841766449524
1.04312269558743,3.86,4.67399394828143
1.07738984523597,4.10621428571429,4.87402613977649
33.8924613054529,42.8747967479675,30.7885777402535
26.8600157660149,27.0,3.0
1.04012691433401,3.83864285714286,4.65567254781186
9.69376088007126,12.235,7.465
6.29757431013366,9.09525,3.87350460661918
21.9446542711099,22.4666666666667,4.57262385167301
4.71152784473771,12.9803278688525,16.0780128826033
0.893094965159107,8.40688888888889,14.7634781241071
21.5376663172102,33.05,36.1248598613199
5.20063703562968,8.14171428571428,4.34493799772582
2.18124517170845,4.1802,3.92871179395995
25.7213329559584,30.6888888888889,15.7899718136716
1.21617848622918,5.64114285714286,7.43101307126465
6.89212658067306,16.1000666666667,16.3499483789875
6.06973247372281,8.84275,3.9329547337212
2.24109594759322,4.34096,4.0260751357122
1.08913474635627,3.88666666666667,4.55404240452614
1.2973219331273,4.92037335398915,5.40466288797405
6.88031728255937,9.3590099009901,3.93130724358531
1.27571758377745,4.84547959969207,5.37559047527069
10.7222062382647,15.2128,8.77126377211403
7.55535558426699,13.9766666666667,7.69940730763667
