entropy_fie,wtd_entropy_fie,wtd_range_fie,wtd_std_fie
1.30596703599158,0.791487788469155,735.985714285714,355.562966713294
1.54414454326973,0.807078214938731,743.164285714286,354.963511171592
1.30596703599158,0.773620193146673,743.164285714286,354.804182855034
1.30596703599158,0.783206660361291,739.575,355.183884421944
1.30596703599158,0.805229640813357,728.807142857143,356.31928137213
1.30596703599158,0.824742649703668,714.45,357.824565668595
1.30596703599158,0.841871802066264,678.557142857143,361.545641683603
1.31300802421591,0.776332032161783,742.5,353.894216896887
1.31300802421591,0.786865234305601,738.578571428571,353.819831451067
1.31300802421591,0.7959767720407,734.657142857143,353.745421362162
1.31300802421591,0.811136187493863,726.814285714286,353.596527192869
1.54279718919273,0.896265618929428,728.807142857143,351.902942370449
1.54414454326973,0.794064496705543,745.125,354.883871068252
1.54414454326973,0.807078214938731,743.164285714286,354.963511171592
1.54414454326973,0.831385674680195,743.164285714286,355.202143145855
1.54414454326973,0.844440229116872,743.164285714286,355.598903917527
1.5430376416509,0.943576679628931,684.384615384615,337.882349736286
1.30596703599158,0.783206660361291,739.575,355.183884421944
1.31300802421591,0.786865234305601,738.578571428571,353.819831451067
1.31300802421591,0.763668388312443,746.421428571428,353.968577715161
1.31300802421591,0.776332032161783,742.5,353.894216896887
1.31300802421591,0.800110719564941,732.696428571428,353.708207071694
1.31300802421591,0.804001738739379,730.735714285714,353.670986614621
1.31300802421591,0.811136187493863,726.814285714286,353.596527192869
1.31300802421591,0.817508477887223,722.892857142857,353.522043081316
1.31300802421591,0.823208733235304,718.971428571428,353.447534264353
1.31300802421591,0.791573139297037,736.617857142857,353.782629487972
1.31812606699036,0.789970807006816,737.712857142857,352.734804514406
1.31369403205635,0.826283676202007,457.275,160.42821011281
1.31369403205635,1.17791431983646,303.15,297.224687736399
1.31369403205635,1.10166769372817,346.166666666667,228.944269999125
1.72377939569993,1.29061337455195,325.53,299.223238387328
1.31500430814302,1.17577392128513,355.646666666667,326.046434048213
1.31500430814302,1.17577392128513,355.646666666667,326.046434048213
1.31118116342259,1.17384540799092,353.95,327.219036817169
1.31212344038995,1.16530072805038,368.983333333333,330.284524122763
1.31212344038995,1.15732853750474,378.8,331.665988692774
1.31212344038995,1.14672713648827,388.616666666667,333.035482239589
1.31212344038995,1.13314245070015,398.433333333333,334.393151843754
1.30596703599158,0.877780638464984,665.430769230769,349.377586048584
1.31500430814302,1.28243898817756,231.371428571429,255.465227475247
1.31500430814302,0.825170516628035,714.491764705882,341.953488219071
1.31500430814302,0.834524355551347,704.435,345.265399543919
1.31500430814302,0.853868085752242,680.011428571428,352.797903575612
1.30457766069587,1.15948121240893,366.833333333333,335.833778328903
1.30678030232289,0.787305752688947,744.108,340.991045419084
