entropy_Valence,wtd_mean_fie,wtd_range_atomic_mass,wtd_std_Valence
1.36892236074022,1010.26857142857,31.7949208571429,0.43705881545081
1.55711309805765,1010.61285714286,36.161939,0.468606270481621
1.36892236074022,1010.82,35.741099,0.444696640464954
1.36892236074022,1010.54428571429,33.7680099285714,0.440952123830019
1.36892236074022,1009.71714285714,27.8487427142857,0.428809457708675
1.36892236074022,1008.61428571429,20.6874578571429,0.410325903324145
1.36892236074022,1005.85714285714,10.7656385714286,0.349927106111883
1.36892236074022,1011.48428571429,36.451199,0.444696640464954
1.36892236074022,1011.54071428571,34.8331599285714,0.440952123830019
1.36892236074022,1011.59714285714,33.2151208571429,0.43705881545081
1.36892236074022,1011.71,29.9790427142857,0.428809457708675
1.59416669911802,1020.90285714286,27.8487427142857,0.428809457708675
1.55711309805765,1010.71642857143,36.9324261428571,0.456863754084211
1.55711309805765,1010.61285714286,36.161939,0.468606270481621
1.55711309805765,1010.30214285714,35.741099,0.501579138973165
1.55711309805765,1009.78428571429,35.741099,0.550324579550235
1.59416669911802,1006.96538461538,14.3039615384615,0.266469355010596
1.36892236074022,1010.54428571429,33.7680099285714,0.440952123830019
1.36892236074022,1011.54071428571,34.8331599285714,0.440952123830019
1.36892236074022,1011.42785714286,38.0692380714286,0.448296093843234
1.36892236074022,1011.48428571429,36.451199,0.444696640464954
1.36892236074022,1011.62535714286,32.4061013214286,0.435055122006021
1.36892236074022,1011.65357142857,31.5970817857143,0.433012701892219
1.36892236074022,1011.71,29.9790427142857,0.428809457708675
1.36892236074022,1011.76642857143,28.3610036428571,0.424444414764159
1.36892236074022,1011.82285714286,26.7429645714286,0.419912527334259
1.36892236074022,1011.56892857143,34.0241403928571,0.439024312468883
1.36892236074022,1012.40642857143,35.8519170714286,0.440952123830019
1.36892236074022,647.68,137.64323,0.4
1.36892236074022,811.0,73.87445,0.49749371855331
1.36892236074022,686.511111111111,113.591622222222,0.471404520791032
1.77213938843753,808.447,69.64877,0.49749371855331
1.36892236074022,868.586666666667,22.1322666666667,0.339934634239519
1.36892236074022,868.586666666667,22.1322666666667,0.339934634239519
1.36892236074022,866.616666666667,22.5433666666667,0.372677996249965
1.36892236074022,863.625,24.42105,0.321022671404304
1.36892236074022,862.183333333333,26.7098333333333,0.3
1.36892236074022,860.741666666667,28.9986166666667,0.276385399196283
1.36892236074022,859.3,31.2874,0.249443825784929
1.36892236074022,997.907692307692,12.5121692307692,0.266469355010596
1.36892236074022,738.357142857143,36.9506571428571,0.349927106111883
1.36892236074022,1032.74352941176,11.0197317647059,0.291992321082138
1.36892236074022,1027.05666666667,11.708465,0.3
1.36892236074022,1013.24571428571,14.4637714285714,0.318157963590287
1.36892236074022,857.4,22.1322666666667,0.339934634239519
1.36892236074022,1040.912,6.8796,0.271293199325011
1.36892236074022,1044.696,6.8796,0.271293199325011
1.36892236074022,1042.52,6.8796,0.271293199325011
1.36892236074022,1043.08,6.8796,0.271293199325011
1.36892236074022,1043.64,6.8796,0.271293199325011
1.36892236074022,1044.28,6.8796,0.271293199325011
1.36892236074022,1038.2,6.8796,0.271293199325011
1.36892236074022,691.690909090909,35.9983272727273,0.385694607919935
1.36892236074022,727.6,36.9506571428571,0.349927106111883
1.36892236074022,703.090909090909,35.9983272727273,0.385694607919935
1.36892236074022,738.357142857143,36.9506571428571,0.349927106111883
1.36892236074022,1044.134,13.891429,0.237486841740758
1.36892236074022,788.355,37.19825,0.4
1.36892236074022,822.74,30.7414,0.376883027379226
1.59416669911802,1015.31,29.4358284285714,0.428809457708675
1.36892236074022,1011.54071428571,34.8331599285714,0.440952123830019
1.58902691517397,807.905,65.22175,0.49749371855331
1.36892236074022,1011.76642857143,28.3610036428571,0.424444414764159
1.36892236074022,868.586666666667,22.1322666666667,0.339934634239519
1.36892236074022,1045.4,6.8796,0.271293199325011
1.36892236074022,1003.04285714286,41.0678342857143,0.43705881545081
1.36892236074022,1100.25166666667,11.0470941666667,0.357071421427142
1.36892236074022,1010.54428571429,33.7680099285714,0.440952123830019
1.36892236074022,1011.54071428571,34.8331599285714,0.440952123830019
1.5649572502428,1010.97428571429,35.3766422857143,0.460478898893891
1.53177807879137,1011.46157142857,35.6457758571429,0.449060243220012
1.49436508345339,1011.46485714286,35.6442692857143,0.459245165950584
1.5649572502428,1011.51657142857,35.5615835857143,0.446629097821009
1.58902691517397,1011.69785714286,35.3196565714286,0.440952123830019
1.5649572502428,1011.69071428571,35.2975980357143,0.460478898893891
1.59416669911802,1011.53428571429,35.2993108571429,0.43705881545081
