gmean_ElectronAffinity,wtd_mean_ElectronAffinity,wtd_mean_fie
60.1231785550982,111.727142857143,1010.26857142857
69.8333146094209,112.316428571429,1010.61285714286
60.1231785550982,112.213571428571,1010.82
60.1231785550982,111.970357142857,1010.54428571429
60.1231785550982,111.240714285714,1009.71714285714
60.1231785550982,110.267857142857,1008.61428571429
60.1231785550982,107.835714285714,1005.85714285714
48.4772646848066,112.086142857143,1011.48428571429
48.4772646848066,111.779214285714,1011.54071428571
48.4772646848066,111.472285714286,1011.59714285714
48.4772646848066,110.858428571429,1011.71
28.7376861754751,106.166428571429,1020.90285714286
69.8333146094209,112.265,1010.71642857143
69.8333146094209,112.316428571429,1010.61285714286
69.8333146094209,112.470714285714,1010.30214285714
69.8333146094209,112.727857142857,1009.78428571429
31.6524095958504,108.723846153846,1006.96538461538
60.1231785550982,111.970357142857,1010.54428571429
48.4772646848066,111.779214285714,1011.54071428571
48.4772646848066,112.393071428571,1011.42785714286
48.4772646848066,112.086142857143,1011.48428571429
48.4772646848066,111.318821428571,1011.62535714286
48.4772646848066,111.165357142857,1011.65357142857
48.4772646848066,110.858428571429,1011.71
48.4772646848066,110.5515,1011.76642857143
48.4772646848066,110.244571428571,1011.82285714286
48.4772646848066,111.62575,1011.56892857143
42.5341298772863,111.722214285714,1012.40642857143
60.7214928257155,61.0875,647.68
60.7214928257155,89.5475,811.0
60.7214928257155,65.2055555555555,686.511111111111
40.4713809428694,89.4129,808.447
53.5279646494387,94.7033333333333,868.586666666667
53.5279646494387,94.7033333333333,868.586666666667
60.7214928257155,98.625,866.616666666667
60.7214928257155,96.8225,863.625
60.7214928257155,96.2216666666667,862.183333333333
60.7214928257155,95.6208333333333,860.741666666667
60.7214928257155,95.02,859.3
60.1231785550982,110.584615384615,997.907692307692
53.5279646494387,80.6,738.357142857143
53.5279646494387,110.090588235294,1032.74352941176
53.5279646494387,108.535833333333,1027.05666666667
53.5279646494387,104.76,1013.24571428571
60.7214928257155,97.4233333333333,857.4
60.7214928257155,115.454,1040.912
60.7214928257155,115.454,1044.696
60.7214928257155,115.454,1042.52
60.7214928257155,115.454,1043.08
60.7214928257155,115.454,1043.64
60.7214928257155,115.454,1044.28
60.7214928257155,115.454,1038.2
60.7214928257155,81.0318181818182,691.690909090909
60.7214928257155,83.5142857142857,727.6
60.7214928257155,81.0318181818182,703.090909090909
53.5279646494387,80.6,738.357142857143
53.5279646494387,113.509,1044.134
53.5279646494387,76.455,788.355
53.5279646494387,84.2757142857143,822.74
28.7376861754751,108.703571428571,1015.31
48.4772646848066,111.779214285714,1011.54071428571
58.2901256971925,89.4475,807.905
48.4772646848066,110.5515,1011.76642857143
53.5279646494387,94.7033333333333,868.586666666667
60.7214928257155,115.454,1045.4
60.7214928257155,112.241428571429,1003.04285714286
53.5279646494387,119.905833333333,1100.25166666667
60.1231785550982,111.970357142857,1010.54428571429
48.4772646848066,111.779214285714,1011.54071428571
34.6927529912107,110.680857142857,1010.97428571429
49.1810764579576,111.375428571429,1011.46157142857
51.5318417278475,111.395,1011.46485714286
24.1907168067826,111.134,1011.51657142857
39.4036247847416,110.738714285714,1011.69785714286
51.4375180170299,111.081571428571,1011.69071428571
57.4684730300687,111.426571428571,1011.53428571429
24.1907168067826,111.303142857143,1011.82685714286
49.0672740582682,111.500857142857,1011.39
49.0672740582682,111.500857142857,1011.46
49.0672740582682,111.500857142857,1011.58285714286
49.0672740582682,111.500857142857,1012.35571428571
42.6550321302085,107.984230769231,1003.78576923077
42.6550321302085,106.799230769231,1003.94846153846
42.6550321302085,108.932230769231,1003.65561538462
42.6550321302085,108.695230769231,1003.68815384615
42.6550321302085,108.221230769231,1003.75323076923
53.5279646494387,109.169230769231,1003.62307692308
69.7781730002019,113.707692307692,979.461538461538
77.9474996103095,125.169230769231,999.146153846154
53.5279646494387,109.169230769231,1003.62307692308
53.5279646494387,109.169230769231,1003.62307692308
60.7214928257155,110.738461538462,1001.99230769231
53.5279646494387,109.169230769231,1003.62307692308
53.5279646494387,109.169230769231,1003.62307692308
53.5279646494387,109.169230769231,1003.62307692308
53.5279646494387,109.169230769231,1003.62307692308
60.7214928257155,113.007142857143,1022.77142857143
53.1160816531692,112.861428571429,1024.36571428571
53.5279646494387,109.169230769231,1003.62307692308
53.5279646494387,109.169230769231,1003.62307692308
53.5279646494387,109.169230769231,1003.62307692308
59.0697870603318,106.540322580645,1020.58387096774
60.7214928257155,115.8145,1040.744
60.7214928257155,115.454,1040.368
60.7214928257155,127.194055555556,1161.28977777778
60.7214928257155,114.733,1039.616
60.7214928257155,114.3725,1039.24
60.7214928257155,114.012,1038.864
60.7214928257155,115.0935,1039.992
53.5279646494387,113.613333333333,1044.88666666667
56.7096204624861,110.443076923077,1014.26923076923
56.7096204624861,90.4075,827.5
60.7214928257155,83.5142857142857,733.442857142857
60.7214928257155,83.5142857142857,732.442857142857
60.7214928257155,83.5142857142857,735.328571428571
53.5279646494387,108.910852713178,1001.22403100775
60.7214928257155,86.0892857142857,731.742857142857
60.7214928257155,86.0892857142857,741.878571428571
53.5279646494387,81.7178571428571,746.421428571429
60.7214928257155,86.0892857142857,743.764285714286
53.5279646494387,109.169230769231,1003.62307692308
62.210509235202,109.046153846154,1003.45384615385
51.4701127180447,108.877307692308,1002.97769230769
51.4701127180447,108.585384615385,1002.33230769231
48.4772646848066,111.779214285714,1011.54071428571
57.4684730300687,111.756357142857,1011.50928571429
57.4684730300687,111.7335,1011.47785714286
51.4701127180447,108.527,1002.20323076923
51.4701127180447,108.468615384615,1002.07415384615
51.4701127180447,108.410230769231,1001.94507692308
51.4701127180447,108.381038461538,1001.88053846154
51.4701127180447,108.118307692308,1001.29969230769
53.5279646494387,109.169230769231,1003.62307692308
53.5279646494387,108.6484375,998.7875
60.7214928257155,110.738461538462,1000.97692307692
57.156068335311,108.797716894977,1006.90121765601
57.156068335311,107.927596439169,1014.57893175074
57.156068335311,106.678571428571,1025.6
53.5279646494387,113.613333333333,1044.88666666667
60.7214928257155,110.980916030534,1000.75648854962
60.7214928257155,110.932721712538,1003.89510703364
60.7214928257155,110.292511700468,995.502496099844
60.7214928257155,110.013768686074,993.304563335956
60.7214928257155,110.292511700468,996.594539781591
60.7214928257155,109.859683794466,992.973517786561
60.7214928257155,110.013768686074,995.586231313926
60.7214928257155,110.738461538462,995.746153846154
53.5279646494387,108.435534591195,996.810691823899
60.7214928257155,111.12462006079,1001.0103343465
60.7214928257155,111.004958047292,1000.4760488177
48.4772646848066,111.779214285714,1011.54071428571
48.4772646848066,111.779214285714,1011.54071428571
62.210509235202,108.213099921322,995.792525570417
26.1868243919949,101.568433179723,1012.98049155146
63.6346550387369,108.541930654058,996.526910953507
70.1414421401525,108.243241935484,989.621274193548
55.6819073296071,107.294652615144,998.706869633099
62.210509235202,108.200778301887,995.559889937107
26.1868243919949,106.129829457364,1000.56165891473
42.6550321302085,107.936830769231,1003.79227692308
42.6550321302085,76.0039031339031,738.454601139601
53.5279646494387,108.910852713178,1001.22403100775
54.9633033148404,106.965920840065,986.56063812601
54.9633033148404,106.937096518987,988.91375
42.6550321302085,107.984230769231,1003.78576923077
42.6550321302085,107.984230769231,1003.78576923077
42.6550321302085,106.799230769231,1003.94846153846
53.5279646494387,109.169230769231,1003.62307692308
42.6550321302085,108.813730769231,1003.67188461538
42.6550321302085,108.813730769231,1003.67188461538
42.6550321302085,108.339730769231,1003.73696153846
76.9902390044913,106.841853035144,837.635782747604
76.9902390044913,133.137898686679,1056.60356472796
76.9902390044913,82.9248514010756,747.152561562412
76.9902390044913,82.9248514010756,747.152561562412
76.9902390044913,86.3318213538032,760.041870202373
76.9902390044913,81.1676168757127,740.504561003421
76.9902390044913,81.7678799943125,742.775486989905
76.9902390044913,82.3652482269504,745.035460992908
53.5279646494387,80.6,738.357142857143
60.7214928257155,83.5142857142857,735.328571428571
60.7214928257155,83.5142857142857,733.442857142857
60.7214928257155,83.5142857142857,731.442857142857
60.7214928257155,83.5142857142857,732.442857142857
53.5279646494387,80.6,738.357142857143
48.4772646848066,111.779214285714,1011.54071428571
57.4684730300687,111.774642857143,1011.53442857143
57.4684730300687,111.770071428571,1011.52814285714
57.4684730300687,111.760928571429,1011.51557142857
57.4684730300687,88.690625,785.30525
29.1775463973801,62.9766666666667,711.911111111111
29.1775463973801,58.224,690.97
53.5279646494387,80.6,738.357142857143
37.5554406887591,78.2257142857143,736.488571428571
37.5554406887591,75.8514285714286,734.62
37.5554406887591,73.4771428571429,732.751428571429
37.5554406887591,71.1028571428571,730.882857142857
37.5554406887591,68.7285714285714,729.014285714286
