std_Valence,wtd_mean_Density,wtd_range_Valence
0.433012701892219,2961.50228571429,1.08571428571429
0.632455532033676,3021.01657142857,1.12857142857143
0.433012701892219,2999.15942857143,1.11428571428571
0.433012701892219,2980.33085714286,1.1
0.433012701892219,2923.84514285714,1.05714285714286
0.433012701892219,2848.53085714286,1.0
0.433012701892219,2660.24514285714,0.857142857142857
0.433012701892219,2986.588,1.11428571428571
0.433012701892219,2961.47371428571,1.1
0.433012701892219,2936.35942857143,1.08571428571429
0.433012701892219,2886.13085714286,1.05714285714286
0.4,3119.87371428571,1.05714285714286
0.632455532033676,3010.088,1.13571428571429
0.632455532033676,3021.01657142857,1.12857142857143
0.632455532033676,3053.80228571429,1.11428571428571
0.632455532033676,3108.44514285714,1.11428571428571
0.4,2877.07715384615,1.0
0.433012701892219,2980.33085714286,1.1
0.433012701892219,2961.47371428571,1.1
0.433012701892219,3011.70228571429,1.12857142857143
0.433012701892219,2986.588,1.11428571428571
0.433012701892219,2923.80228571429,1.07857142857143
0.433012701892219,2911.24514285714,1.07142857142857
0.433012701892219,2886.13085714286,1.05714285714286
0.433012701892219,2861.01657142857,1.04285714285714
0.433012701892219,2835.90228571429,1.02857142857143
0.433012701892219,2948.91657142857,1.09285714285714
0.433012701892219,2938.33085714286,1.1
0.433012701892219,6327.57145,2.3
0.433012701892219,5372.35725,1.25
0.433012701892219,5765.71433333333,1.77777777777778
0.471404520791032,5348.87725,1.205
0.433012701892219,4285.40966666667,0.266666666666667
0.433012701892219,4285.40966666667,0.266666666666667
0.433012701892219,5083.143,0.333333333333333
0.433012701892219,4834.97633333333,0.316666666666667
0.433012701892219,4738.143,0.366666666666667
0.433012701892219,4641.30966666667,0.416666666666667
0.433012701892219,4544.47633333333,0.466666666666667
0.433012701892219,3081.231,0.846153846153846
0.433012701892219,5481.91842857143,0.571428571428571
0.433012701892219,2498.44058823529,0.894117647058824
0.433012701892219,2467.86691666667,0.866666666666667
0.433012701892219,2393.61657142857,0.857142857142857
0.433012701892219,4623.80966666667,0.266666666666667
0.433012701892219,2633.5774,0.96
0.433012701892219,2846.1374,0.96
0.433012701892219,2898.1374,0.96
0.433012701892219,2917.6574,0.96
0.433012701892219,2939.3374,0.96
0.433012701892219,2959.6574,0.96
0.433012701892219,3001.3374,0.96
0.433012701892219,6304.67536363636,0.727272727272727
0.433012701892219,5893.48985714286,0.571428571428571
0.433012701892219,6466.67536363636,0.727272727272727
0.433012701892219,5481.91842857143,0.571428571428571
0.433012701892219,2552.5774,1.02
0.433012701892219,4187.75725,0.1
0.433012701892219,4229.60828571429,0.0571428571428572
0.4,3021.85942857143,1.1
0.433012701892219,2961.47371428571,1.1
0.489897948556636,5351.15725,1.1
0.433012701892219,2861.01657142857,1.04285714285714
0.433012701892219,4285.40966666667,0.266666666666667
0.433012701892219,2739.6574,0.96
0.433012701892219,3911.64514285714,1.08571428571429
0.433012701892219,2223.586,1.3
0.433012701892219,2980.33085714286,1.1
0.433012701892219,2961.47371428571,1.1
0.8,2904.55228571429,1.11428571428571
