superconduct/table14.entropy_FusionHeat,superconduct/table14.std_FusionHeat,superconduct/table14.wtd_entropy_FusionHeat
0.691550365039408,1.0,0.303162684290357
0.96371978217008,5.03790005855614,0.964520455073246
1.38465705322041,4.43821466808445,1.09119417236935
1.71958077186337,4.2229171269662,1.39217647238074
1.29708615233349,9.24609049490648,1.17108496108853
1.29990368960323,7.00298507780789,0.997443733527445
1.08857534188499,4.59906411675245,0.959291206513315
1.27913094348193,34.9279486944195,1.20967382291357
0.83651634316392,40.3717103923032,0.410127062817103
0.683565344301543,0.765,0.615597832827288
1.37882128913267,5.46601989019433,1.17200750735922
1.08857534188499,4.59906411675245,0.994998193254128
0.789814832755827,8.21577885670143,0.976214229623011
0.81812847590979,18.5192392452342,0.290470971826551
0.955850386815152,9.71219165104698,0.955850386815152
1.38465705322041,4.43821466808445,1.07284149082936
1.49185361796539,15.0948778608061,1.50646334670399
1.37757445624742,4.10245163774054,1.04027659721565
0.955502987961679,10.708667309967,0.404235520064451
1.50256709916105,7.76759511617907,1.5031838982737
0.464859959758769,7.75,0.682546527088927
0.539978463559799,15.3632382292565,0.519288551655519
1.39542832079088,4.38506527203416,1.3346366490763
1.31141422266105,16.1135160829521,1.46936597679363
1.54580972081849,6.01545015402468,1.15722948465569
1.11209819664271,4.9481552875794,1.04113496172255
0.690579321459006,1.25,0.127155359072337
1.06747319560728,4.58568323698879,0.925773552258418
1.72202239884027,4.15223181689372,1.51918297496237
1.52835920129634,6.54051985701443,0.970195046370354
1.30802540331716,9.8967791447521,1.38529777062215
1.02497362025477,8.31544747242544,0.954373391106914
0.811375140683464,18.6637497720998,0.772630257342843
0.66584314204944,4.85,0.548051225331644
0.0828939908175469,51.635,0.0828939908175469
0.373364930397614,15.541963868472,0.238453990856367
1.09822611287521,4.58575956085794,0.980219467343797
0.803057491944628,39.4467010309129,0.622470908557468
0.594130022724839,4.2,0.594130022724839
0.678500877013908,5.25,0.57465995647203
1.70296898350776,4.37670648701388,1.29467017571249
1.08128636147885,11.7381401865883,1.21133318338493
1.24180254742389,35.7329875605161,1.1781301186068
1.75799917449375,3.95979350110944,1.42175037841198
0.693123616340901,0.15,0.453631251726206
1.09610341027608,4.58663719406713,0.903743902833861
1.08468288423087,3.56682242650545,0.728574712272117
1.05665369570311,9.85436039273985,1.02284119771926
1.08527008847558,3.60585942907128,1.06493142926658
0.0,0.0,0.0
1.37397084412662,4.11736875200655,0.944936924489996
1.11209819664271,4.9481552875794,1.0402490325518
1.38343470416227,4.14290302082972,1.05322960221521
0.855660501442085,6.73356270236393,0.750891581406488
0.822549710471459,10.2667748912045,0.822549710471459
1.57227722285665,3.96218184842644,1.30341807896366
0.64679942066329,11.6,0.515748351275526
0.617569762051189,14.9704894895109,0.490146836384473
1.24855882586147,9.25396247236826,1.07189204618634
0.802963857330705,10.4283918010188,0.739095005672412
0.991900652421347,14.3576537854283,0.765110799198391
1.37811041573788,4.16516110612783,1.12087642866901
1.1403704762377,7.24508820098141,1.20758395054416
1.32645093862616,6.53978512185225,1.14956544471378
1.0028994706628,5.06249828532207,0.910807985938071
1.28658973786238,4.62784535610256,1.22682283151012
1.04083914771973,37.7998925263022,0.974968389519925
1.37757445624742,4.10245163774054,0.997784428367519
1.39184163265638,4.4281001614688,1.0752625801514
1.69790609817713,4.07674586114054,1.319723914486
1.61474408755262,4.04016178168922,1.54094977559402
0.991423485078248,6.28773055685082,0.0412729308306857
0.81251984400338,38.9798651285507,1.22397106679018
0.691735766974808,1.15,0.656251108656311
1.19692331101203,6.22075558111714,1.22597863339785
0.693012802060128,0.35,0.641471846380965
1.50522002181601,4.26970341150556,1.26188050538479
1.59837307695509,3.80257463948952,1.20603915631639
1.34619748080532,4.20128197577835,1.24543779160151
1.38083030099626,4.4553048649896,1.1018815913869
1.33671075092445,5.82042863026427,1.02246480305875
1.08857534188499,4.59906411675245,0.964475300963649
0.652825793916348,2.75,0.279682419325004
1.60328644784436,4.07358380299215,1.06422044221163
0.285966280586314,15.863739814082,0.11652071926075
0.670547588297942,1.975,0.524356108187854
0.692808058022124,0.5,0.572946495722033
