entropy_fie,std_fie
1.30596703599158,323.811807806633
1.54414454326973,290.183029138508
1.30596703599158,323.811807806633
1.30596703599158,323.811807806633
1.30596703599158,323.811807806633
1.30596703599158,323.811807806633
1.30596703599158,323.811807806633
1.31300802421591,314.505965762178
1.31300802421591,314.505965762178
1.31300802421591,314.505965762178
1.31300802421591,314.505965762178
1.54279718919273,303.956645592756
1.54414454326973,290.183029138508
1.54414454326973,290.183029138508
1.54414454326973,290.183029138508
1.54414454326973,290.183029138508
1.5430376416509,290.594200905662
1.30596703599158,323.811807806633
1.31300802421591,314.505965762178
1.31300802421591,314.505965762178
1.31300802421591,314.505965762178
1.31300802421591,314.505965762178
1.31300802421591,314.505965762178
1.31300802421591,314.505965762178
1.31300802421591,314.505965762178
1.31300802421591,314.505965762178
1.31300802421591,314.505965762178
1.31812606699036,307.264417887916
1.31369403205635,313.560448717628
1.31369403205635,313.560448717628
1.31369403205635,313.560448717628
1.72377939569993,281.040167651055
1.31500430814302,311.743492313793
1.31500430814302,311.743492313793
1.31118116342259,316.982341779475
1.31212344038995,315.709051184789
1.31212344038995,315.709051184789
1.31212344038995,315.709051184789
1.31212344038995,315.709051184789
1.30596703599158,323.811807806633
1.31500430814302,311.743492313793
1.31500430814302,311.743492313793
1.31500430814302,311.743492313793
1.31500430814302,311.743492313793
1.30457766069587,325.570463763223
1.30678030232289,322.770587066108
1.31271831332752,314.899087010426
1.30945121601765,319.288826926343
1.31032924491217,318.123234769169
1.31118116342259,316.982341779475
1.31212344038995,315.709051184789
1.30174309365185,329.08115260525
1.30457766069587,325.570463763223
1.30582484297686,323.992958063906
1.31271831332752,314.899087010426
1.31500430814302,311.743492313793
1.31500430814302,311.743492313793
1.31500430814302,311.743492313793
1.31500430814302,311.743492313793
1.54279718919273,303.956645592756
1.31300802421591,314.505965762178
1.53762828426296,297.724924049029
1.31300802421591,314.505965762178
1.31500430814302,311.743492313793
1.31369403205635,313.560448717628
1.30174309365185,329.08115260525
1.31500430814302,311.743492313793
1.30596703599158,323.811807806633
1.31300802421591,314.505965762178
1.54642672833799,286.01414650328
1.54599316630566,286.58689851422
1.54612492663033,286.412467605724
1.54906997155185,282.702691886724
1.55028637057711,281.524766938896
1.5502636603466,281.540935567104
1.54969398257646,282.037085504726
1.55085744014655,285.28486114759
1.53576313595232,299.974456245861
1.53629988667989,299.299399264349
1.53721322207186,298.1420641238
1.54216817257921,291.68781530945
1.55174132140317,279.181098214045
1.55174132140317,279.181098214045
1.55174132140317,279.181098214045
1.55174132140317,279.181098214045
1.55174132140317,279.181098214045
1.31500430814302,311.743492313793
1.55059842649565,290.639302228725
1.53853931690325,334.269073651751
1.31500430814302,311.743492313793
1.31500430814302,311.743492313793
1.31271831332752,314.899087010426
1.31500430814302,311.743492313793
1.31500430814302,311.743492313793
1.31500430814302,311.743492313793
1.31500430814302,311.743492313793
1.31032924491217,318.123234769169
1.54342982394054,290.059322208406
1.31500430814302,311.743492313793
1.31500430814302,311.743492313793
1.31500430814302,311.743492313793
1.54807752180844,283.668591141141
1.30582484297686,323.992958063906
1.30582484297686,323.992958063906
1.30582484297686,323.992958063906
1.30582484297686,323.992958063906
1.30582484297686,323.992958063906
1.30582484297686,323.992958063906
1.30582484297686,323.992958063906
1.31500430814302,311.743492313793
1.32946860154243,289.698558850402
1.32946860154243,289.698558850402
1.31118116342259,316.982341779475
1.31032924491217,318.123234769169
1.31271831332752,314.899087010426
1.31500430814302,311.743492313793
1.30678030232289,322.770587066108
1.31271831332752,314.899087010426
1.31500430814302,311.743492313793
1.31369403205635,313.560448717628
1.31500430814302,311.743492313793
1.55112003835201,279.788738872743
1.54199659612613,292.006099936286
1.54199659612613,292.006099936286
1.31300802421591,314.505965762178
1.54969398257646,282.037085504726
1.54969398257646,282.037085504726
1.54199659612613,292.006099936286
1.54199659612613,292.006099936286
1.54199659612613,292.006099936286
1.54199659612613,292.006099936286
1.54199659612613,292.006099936286
1.31500430814302,311.743492313793
1.31500430814302,311.743492313793
1.31118116342259,316.982341779475
1.53485920165081,347.221961287013
