gmean_ThermalConductivity,std_ThermalConductivity,wtd_mean_ThermalConductivity
7.06248773046785,168.854243757651,61.0151885714286
16.0642278788044,198.554600255545,61.3723314285714
7.06248773046785,168.854243757651,60.94376
7.06248773046785,168.854243757651,60.9794742857143
7.06248773046785,168.854243757651,61.0866171428571
7.06248773046785,168.854243757651,61.2294742857143
7.06248773046785,168.854243757651,61.5866171428571
8.33981834610162,166.742351106334,61.1866171428571
8.33981834610162,166.742351106334,61.34376
8.33981834610162,166.742351106334,61.5009028571429
8.33981834610162,166.742351106334,61.8151885714286
7.29426913845031,156.179590169521,44.2994742857143
16.0642278788044,198.554600255545,61.1580457142857
16.0642278788044,198.554600255545,61.3723314285714
16.0642278788044,198.554600255545,62.0151885714286
16.0642278788044,198.554600255545,63.0866171428571
14.5436454295599,154.894318323944,103.398927692308
7.06248773046785,168.854243757651,60.9794742857143
8.33981834610162,166.742351106334,61.34376
8.33981834610162,166.742351106334,61.0294742857143
8.33981834610162,166.742351106334,61.1866171428571
8.33981834610162,166.742351106334,61.5794742857143
8.33981834610162,166.742351106334,61.6580457142857
8.33981834610162,166.742351106334,61.8151885714286
8.33981834610162,166.742351106334,61.9723314285714
8.33981834610162,166.742351106334,62.1294742857143
8.33981834610162,166.742351106334,61.4223314285714
12.8942794736024,162.955978533983,64.8794742857143
9.29475656886456,165.549597553024,72.101329
9.29475656886456,165.549597553024,118.456645
9.29475656886456,165.549597553024,72.4473977777778
12.2600971840552,141.851071915866,117.371645
7.55238461047956,168.301046773239,139.20886
7.55238461047956,168.301046773239,139.20886
7.31972361760292,168.575647677736,138.842193333333
7.55238461047956,168.301046773239,139.225526666667
7.55238461047956,168.301046773239,139.242193333333
7.55238461047956,168.301046773239,139.25886
7.55238461047956,168.301046773239,139.275526666667
7.06248773046785,168.854243757651,96.0912353846154
7.55238461047956,168.301046773239,179.003797142857
7.55238461047956,168.301046773239,74.7450470588235
7.55238461047956,168.301046773239,71.0821716666667
7.55238461047956,168.301046773239,62.1866171428571
7.55238461047956,168.301046773239,139.20886
7.19455400938082,168.714447551086,83.295948
6.77360768587578,169.136815270857,83.055948
6.77360768587578,169.136815270857,83.055948
7.43878255508962,168.437846600662,83.455948
7.31972361760292,168.575647677736,83.375948
7.55238461047956,168.301046773239,83.535948
7.43878255508962,168.437846600662,83.455948
7.55238461047956,168.301046773239,189.820598181818
7.06248773046785,168.854243757651,178.432368571429
6.77360768587578,169.136815270857,188.729689090909
7.55238461047956,168.301046773239,179.003797142857
7.55238461047956,168.301046773239,83.555948
7.55238461047956,168.301046773239,108.806645
7.55238461047956,168.301046773239,121.836165714286
7.29426913845031,156.179590169521,52.6930457142857
8.33981834610162,166.742351106334,61.34376
9.93983296876049,153.511565378767,117.156645
8.33981834610162,166.742351106334,61.9723314285714
7.55238461047956,168.301046773239,139.20886
9.29475656886456,165.549597553024,85.295948
7.43878255508962,168.437846600662,61.7866171428571
7.55238461047956,168.301046773239,69.5343866666667
7.06248773046785,168.854243757651,60.9794742857143
8.33981834610162,166.742351106334,61.34376
10.1253445165945,153.422947126691,58.8009028571429
10.8442023220063,152.618287133094,60.97376
13.5378857186426,149.312717489969,61.06376
8.20773673603571,154.865068729392,60.3800457142857
13.0752707679421,149.722140982019,59.2080457142857
13.7064590504971,149.216201686812,59.3580457142857
13.4503489422866,149.375412914708,59.29376
14.2154797860363,149.173162190253,61.1009028571429
9.11410323233802,154.307419920882,61.5009028571429
9.61645618511727,153.904552684576,61.5580457142857
9.11410323233802,154.307419920882,61.5009028571429
