superconduct/table36.entropy_fie,superconduct/table36.std_fie
0.688168294515722,72.85
1.32808458174503,301.512839693437
1.55250636371223,282.395259167005
1.8950330133529,249.458727517587
1.56426898488181,262.468324946078
1.37257296347559,126.232186862147
1.31300802421591,314.505965762178
1.57971480999835,187.951742742652
1.35528439349387,195.980317889323
0.683513783624174,87.05
1.55171733913965,279.201385383382
1.31300802421591,314.505965762178
1.08997721134181,80.6825191035139
1.09793978393382,28.0133698238697
1.07214515296878,175.478590020423
1.55250636371223,282.395259167005
1.89123069429348,257.064304668489
1.52959510348096,307.429579578804
1.09707721215015,39.391708095317
1.74409797517361,252.557773368568
0.678308035331137,122.2
1.09207990063904,101.66134412297
1.54916652550516,282.37921594905
1.73368889727649,270.584312183837
1.72402936922355,280.722526111936
1.31500430814302,311.743492313793
0.690636042991322,50.15
1.30963661341067,319.052668065948
1.89769518950097,245.745977192145
1.59061514351802,141.151229537684
1.56088755081951,269.194583897968
1.08808642110965,109.529062606943
1.08637159054783,105.682995583753
0.691389108880759,39.75
0.692282120363941,43.35
1.04096178207116,307.758534496698
1.30457766069587,325.570463763223
1.08401513576773,151.602264714834
0.687446194319475,90.65
0.689359276225598,54.8
1.88628832144963,273.626480846442
1.55950355422465,274.843800002838
1.59098049427938,156.675384154627
1.90121662029928,243.013629415374
0.679044993734139,103.25
1.3038473017312,326.484861823638
1.09861216933722,0.424264068711918
1.37443085515974,129.682118563046
1.09234195730055,81.3988670409825
0.0,0.0
1.55085744014655,285.28486114759
1.31500430814302,311.743492313793
1.53050010839362,306.371464728685
1.09234783588455,98.0532848336386
1.06577804334561,184.835969322953
1.72855536861429,274.854529200852
0.688786643343051,68.3
1.06898430744039,233.156032638136
1.54894648712205,290.62010253938
1.04360155061678,225.398328890581
1.09010202908961,98.39757223744
1.53656957994422,299.031967521869
1.55698175008553,280.010111246005
1.54941454583241,287.578910214223
1.09478408478893,74.5696244384326
1.54798878756205,295.541543611046
1.37228256168185,144.286321250491
1.52959510348096,307.429579578804
1.5430376416509,290.594200905662
1.88389302596928,277.624474013781
1.73844138378735,261.337965520171
1.08835284721161,94.8207197235335
1.54749878845619,302.26052736009
0.69314562147263,1.14999999999998
1.37445156977295,99.5535283151733
0.69220690741542,29.9
1.73786669321016,273.232914480587
1.72162134393759,283.64048645346
1.54901333335079,282.767023537045
1.53695955961142,298.643006949769
1.54969398257646,282.037085504726
1.31300802421591,314.505965762178
0.686707575888425,90.55
1.72597437348141,278.379020202473
1.02151765035036,339.725480678477
0.687397525858638,87.65
0.686204649347673,87.75
1.08071222739453,164.497220510122
1.55112003835201,279.788738872743
1.69219615042573,426.433014473942
1.54136938451651,317.495174136553
1.55085744014655,285.28486114759
1.07458351501637,163.12086180362
1.73839730673623,261.554379304445
1.73415178931635,279.665155438905
1.08260615060801,126.989798365416
0.683050851654053,107.85
1.89650216385778,247.700853153681
1.54775831815333,284.104337172103
1.31211186553251,315.724764430983
0.0,0.0
0.688662932900392,67.95
1.53973365734471,294.956274725594
0.0,0.0
1.74440192495403,252.131928098499
1.74375279188803,253.160212777074
1.37649928607018,97.2506651648203
0.985544639386536,384.385651252604
1.31500430814302,311.743492313793
1.36265459349296,157.511856696567
1.73421265168537,267.880566774739
1.90025927736872,246.040477008419
1.30963661341067,319.052668065948
0.0,0.0
1.72718695550247,276.788491752577
0.691950595935493,33.55
1.36274578473721,157.803998285848
1.53310007070254,303.289924659557
1.05868822521912,223.414537475867
1.54914452837229,282.232433288593
1.53695955961142,298.643006949769
1.09803421600559,26.0786417505889
1.09691870368851,36.3166016520758
1.55321870407659,276.063147848459
1.73447263300938,267.384351428592
1.73970675652369,259.357871589731
1.31500430814302,311.743492313793
1.31300802421591,314.505965762178
1.36068146178524,159.650483478754
1.71882583673397,286.988313738072
0.692981437522063,14.9
1.53968570943559,295.00970153539
1.89177077433639,265.444801133832
1.09819581041717,19.8934383375245
1.72223132938311,282.899696103682
1.08977415168505,114.181638920917
1.08671722796641,128.244670671165
1.31300802421591,314.505965762178
0.654427476971527,235.15
1.53695955961142,298.643006949769
1.56426898488181,262.468324946078
1.7300746515744,280.030693258197
1.09746021355941,26.6174128469817
1.08599410360407,107.564874481506
1.54969398257646,282.037085504726
1.30262586054374,326.345296426959
1.89533820139521,249.657095445177
1.36265459349296,157.511856696567
0.692244243727871,28.95
1.32808458174503,301.512839693437
1.72482664416665,279.756137853429
0.681906461197152,91.5
1.55250636371223,282.395259167005
1.73648424284396,265.281595144145
0.693027049133301,11.15
1.08951401494566,93.877828408345
1.09484926788746,70.2638044957873
1.53113638368665,305.619329231644
1.54181332169986,292.239363536126
1.58190604555284,183.050993988014
0.690945669221028,54.0
1.55085744014655,285.28486114759
0.690235999712302,59.05
1.55321870407659,276.063147848459
0.691389108880759,39.75
1.06023529928365,205.60075118756
0.992423992459099,375.053439155305
1.37123097089387,148.27508851793
1.89177077433639,265.444801133832
1.5317954387333,411.859584810163
1.09639372516623,53.4118796606981
1.54945176157618,282.035604844495
1.5857141341248,168.616340845127
1.73269580530252,269.993510724486
1.53042530271084,414.230085821877
1.33025783729571,288.422141790467
1.72232023093756,282.786786584286
1.90223658556427,238.051182971826
1.53656957994422,299.031967521869
1.36060142765002,180.767398885972
1.52167491670889,320.623573681038
1.55001665098967,281.903057095875
1.74155352501397,257.58933347913
0.691458106605955,35.7
1.87954671366907,271.85341488323
1.5586553937124,304.625721829264
1.31500430814302,311.743492313793
0.678182425152572,138.4
1.36177029969475,160.422855291882
1.29365810965147,454.636618630748
1.30457766069587,325.570463763223
1.55321870407659,276.063147848459
1.31500430814302,311.743492313793
1.08874675201652,122.334441411875
1.73970675652369,259.357871589731
1.08260615060801,126.989798365416
1.31500430814302,311.743492313793
1.74147672696836,265.35367227323
1.09703576210642,34.0173485151327
1.53984181266983,397.126987247152
1.31051047000197,317.890487235777
1.32946860154243,289.698558850402
1.55171733913965,279.201385383382
1.0948990422139,55.7456724777807
1.53968570943559,295.00970153539
1.09560302279146,61.8914282343596
0.0,0.0
1.88692614552787,260.170347649225
1.53545288510943,300.391527177449
1.72162134393759,283.64048645346
1.31161752024256,316.402002008521
1.53968570943559,295.00970153539
1.30457766069587,325.570463763223
1.55174132140317,279.181098214045
1.54199659612613,292.006099936286
1.31500430814302,311.743492313793
1.31300802421591,314.505965762178
0.991442210874123,310.380780475997
0.683050851654053,107.85
1.37407749464615,111.944718499802
1.55085744014655,285.28486114759
1.72322069499579,281.81105372217
1.55174132140317,279.181098214045
1.31406639676605,311.764810193517
1.02982179619193,326.649118576289
1.06766405812394,179.650790887952
1.33563925866593,209.053119744719
0.682547677978656,112.85
0.693129850307702,3.84999999999997
1.00955629280736,354.611759534283
1.33563925866593,209.053119744719
1.55321870407659,276.063147848459
0.693129850307702,3.84999999999997
1.73455624015476,267.260032032892
1.54826016786574,284.652978905895
1.36199136767672,148.836638634444
1.55321870407659,276.063147848459
0.678182425152572,138.4
1.55112003835201,279.788738872743
1.37149323002252,133.876118109243
1.50497265506163,450.939645628991
1.31271831332752,314.899087010426
1.73032721779654,273.374053877345
1.53485349964643,340.165118729125
1.73970675652369,259.357871589731
1.31300802421591,314.505965762178
1.72043331664586,285.074287101918
1.86849615378831,349.854552285806
0.692972911188986,12.55
1.07999117282918,155.702215783848
1.29365810965147,454.636618630748
0.672200592151863,128.75
1.05198375098926,328.998686252021
1.08684314452902,120.183119539402
1.73179025799292,277.451337575118
0.690810114562289,42.45
0.691762686110735,36.85
0.62970376112153,282.9
1.04646811407393,215.894763458702
1.07599891722929,180.584243191063
1.07999117282918,155.702215783848
1.8958895516739,248.690713578952
1.5659116458835,259.065770799618
1.07724017487264,190.963195988709
1.53944421709655,295.327320781536
1.55174132140317,279.181098214045
1.36830791420801,141.302819770166
1.31812606699036,307.264417887916
1.08401513576773,151.602264714834
0.683854517173798,85.1
0.683099540891491,89.2
1.09010202908961,98.39757223744
1.01615398824116,346.025166072578
1.53629988667989,299.299399264349
0.692310109639013,31.45
0.692816894418703,20.05
1.36097265905522,167.586475811743
1.53695955961142,298.643006949769
1.89353732201132,252.119176548856
1.55237931902015,277.399401585512
1.31300802421591,314.505965762178
1.55250636371223,282.395259167005
1.53619618938595,299.429835520778
1.09234158634155,74.6649999813984
1.53629988667989,299.299399264349
1.31059057444105,363.790691023011
1.74375279188803,253.160212777074
1.74050743417164,263.514474091188
1.03044324750805,340.779342096906
1.54969398257646,282.037085504726
1.89735898365448,256.264268890932
0.0,0.0
1.7243091863529,280.336354026532
1.34054523337657,201.311661361184
1.88692614552787,260.170347649225
1.31500430814302,311.743492313793
1.56930090296325,253.472243845357
1.09483222489373,74.1359561886133
1.53050010839362,306.371464728685
1.30945121601765,319.288826926343
