gmean_FusionHeat,std_FusionHeat,wtd_mean_FusionHeat,wtd_std_Valence
3.47947484936327,4.59906411675245,3.84685714285714,0.43705881545081
4.40379049753476,4.47336265464807,3.79685714285714,0.468606270481621
3.47947484936327,4.59906411675245,3.82257142857143,0.444696640464954
3.47947484936327,4.59906411675245,3.83471428571429,0.440952123830019
3.47947484936327,4.59906411675245,3.87114285714286,0.428809457708675
3.47947484936327,4.59906411675245,3.91971428571429,0.410325903324145
3.47947484936327,4.59906411675245,4.04114285714286,0.349927106111883
3.47947484936327,4.59906411675245,3.82257142857143,0.444696640464954
3.47947484936327,4.59906411675245,3.83471428571429,0.440952123830019
3.47947484936327,4.59906411675245,3.84685714285714,0.43705881545081
3.47947484936327,4.59906411675245,3.87114285714286,0.428809457708675
3.20020690378453,4.50883211486079,3.40785714285714,0.428809457708675
4.40379049753476,4.47336265464807,3.80971428571429,0.456863754084211
4.40379049753476,4.47336265464807,3.79685714285714,0.468606270481621
4.40379049753476,4.47336265464807,3.75828571428571,0.501579138973165
4.40379049753476,4.47336265464807,3.694,0.550324579550235
4.68830001966416,4.4281001614688,5.27107692307692,0.266469355010596
3.47947484936327,4.59906411675245,3.83471428571429,0.440952123830019
3.47947484936327,4.59906411675245,3.83471428571429,0.440952123830019
3.47947484936327,4.59906411675245,3.81042857142857,0.448296093843234
3.47947484936327,4.59906411675245,3.82257142857143,0.444696640464954
3.47947484936327,4.59906411675245,3.85292857142857,0.435055122006021
3.47947484936327,4.59906411675245,3.859,0.433012701892219
3.47947484936327,4.59906411675245,3.87114285714286,0.428809457708675
3.47947484936327,4.59906411675245,3.88328571428571,0.424444414764159
3.47947484936327,4.59906411675245,3.89542857142857,0.419912527334259
3.47947484936327,4.59906411675245,3.84078571428571,0.439024312468883
3.53676067115796,4.63697970127108,3.84628571428571,0.440952123830019
3.65848472055263,4.59293378463047,7.8811,0.4
3.65848472055263,4.59293378463047,7.1955,0.49749371855331
3.65848472055263,4.59293378463047,7.50244444444444,0.471404520791032
4.56323238965329,3.7824155274404,7.1325,0.49749371855331
4.03556899860879,4.9481552875794,7.56066666666667,0.339934634239519
4.03556899860879,4.9481552875794,7.56066666666667,0.339934634239519
4.63865243992239,7.19124403354524,9.09066666666667,0.372677996249965
4.446372922798,6.21646127229954,8.134,0.321022671404304
4.446372922798,6.21646127229954,7.98733333333333,0.3
4.446372922798,6.21646127229954,7.84066666666667,0.276385399196283
4.446372922798,6.21646127229954,7.694,0.249443825784929
3.47947484936327,4.59906411675245,4.858,0.266469355010596
4.03556899860879,4.9481552875794,9.56028571428571,0.349927106111883
4.03556899860879,4.9481552875794,4.64470588235294,0.291992321082138
4.03556899860879,4.9481552875794,4.65283333333333,0.3
4.03556899860879,4.9481552875794,4.67257142857143,0.318157963590287
3.58503294864781,4.58575956085794,6.98733333333333,0.339934634239519
3.83529965526993,4.68301620219277,4.4572,0.271293199325011
3.90551728529137,4.75374491848269,4.5132,0.271293199325011
4.00875310176596,4.90083571954825,4.6012,0.271293199325011
4.45954750545227,6.27525622982839,5.0732,0.271293199325011
4.63865243992239,7.19124403354524,5.3052,0.271293199325011
4.446372922798,6.21646127229954,5.0572,0.271293199325011
4.75646422349896,7.91296978068285,5.4732,0.271293199325011
3.58503294864781,4.58575956085794,9.44745454545454,0.385694607919935
3.75001751098846,4.62523953433765,9.146,0.349927106111883
3.90551728529137,4.75374491848269,9.97472727272727,0.385694607919935
4.03556899860879,4.9481552875794,9.56028571428571,0.349927106111883
4.03556899860879,4.9481552875794,4.5572,0.237486841740758
4.03556899860879,4.9481552875794,8.0105,0.4
4.03556899860879,4.9481552875794,7.81771428571429,0.376883027379226
3.20020690378453,4.50883211486079,3.6395,0.428809457708675
3.47947484936327,4.59906411675245,3.83471428571429,0.440952123830019
4.07858113705182,4.12578591785856,7.1255,0.49749371855331
3.47947484936327,4.59906411675245,3.88328571428571,0.424444414764159
4.03556899860879,4.9481552875794,7.56066666666667,0.339934634239519
3.65848472055263,4.59293378463047,4.3292,0.271293199325011
4.75646422349896,7.91296978068285,7.884,0.43705881545081
4.03556899860879,4.9481552875794,4.17466666666667,0.357071421427142
3.47947484936327,4.59906411675245,3.83471428571429,0.440952123830019
3.47947484936327,4.59906411675245,3.83471428571429,0.440952123830019
4.87056431624483,6.25929304634317,3.88685714285714,0.460478898893891
5.06754869628895,7.57249849389222,3.86071428571429,0.449060243220012
4.9609144013866,6.81841487737436,3.85742857142857,0.459245165950584
4.54282228484194,4.82290674178964,3.84714285714286,0.446629097821009
4.5833896382016,4.95243106362926,3.85185714285714,0.440952123830019
4.73275435969157,5.54465052460477,3.869,0.460478898893891
4.78979196033283,5.82042863026427,3.87614285714286,0.43705881545081
4.04080998930699,4.11736875200655,3.83864285714286,0.43705881545081
3.99007243134202,4.11352858747815,3.85542857142857,0.475737880152763
4.01293967366487,4.11426365708373,3.85828571428571,0.43705881545081
4.16001356187585,4.16267959852785,3.87828571428571,0.43705881545081
4.29745127504441,4.29572595029059,3.89971428571429,0.43705881545081
5.16059335658217,4.96386920053299,5.25838461538462,0.283964953250496
5.16059335658217,4.96386920053299,5.26646153846154,0.3
5.16059335658217,4.96386920053299,5.25192307692308,0.270098601325275
5.16059335658217,4.96386920053299,5.25353846153846,0.273660265344464
5.16059335658217,4.96386920053299,5.25676923076923,0.28059109206592
4.03556899860879,4.9481552875794,5.25030769230769,0.266469355010596
3.40669334652399,5.12297029466305,5.36630769230769,1.07692307692308
3.85259908674406,4.85347848867181,5.47938461538462,0.821313711694716
4.03556899860879,4.9481552875794,5.25030769230769,0.266469355010596
4.03556899860879,4.9481552875794,5.25030769230769,0.266469355010596
3.90551728529137,4.75374491848269,5.14261538461539,0.266469355010596
4.03556899860879,4.9481552875794,5.25030769230769,0.266469355010596
4.03556899860879,4.9481552875794,5.25030769230769,0.266469355010596
4.03556899860879,4.9481552875794,5.25030769230769,0.266469355010596
4.03556899860879,4.9481552875794,5.25030769230769,0.266469355010596
4.45954750545227,6.27525622982839,5.29114285714286,0.257539376818856
4.8386456860193,4.48520740211643,4.80114285714286,0.257539376818856
4.03556899860879,4.9481552875794,5.25030769230769,0.266469355010596
4.03556899860879,4.9481552875794,5.25030769230769,0.266469355010596
4.03556899860879,4.9481552875794,5.25030769230769,0.266469355010596
5.89319457641868,8.66355108716974,5.07729032258065,0.591300089671721
3.75001751098846,4.62523953433765,4.3982,0.286181760425084
3.75001751098846,4.62523953433765,4.3932,0.271293199325011
3.75001751098846,4.62523953433765,2.53544444444444,0.187942071453473
3.75001751098846,4.62523953433765,4.3832,0.237486841740758
3.75001751098846,4.62523953433765,4.3782,0.217944947177034
3.75001751098846,4.62523953433765,4.3732,0.195959179422654
3.75001751098846,4.62523953433765,4.3882,0.255147016443461
4.03556899860879,4.9481552875794,4.57986666666667,0.249443825784929
3.99057234710043,4.87095891483392,5.04261538461538,1.08240363688233
3.99057234710043,4.87095891483392,8.0555,1.29903810567666
4.63865243992239,7.19124403354524,10.7745714285714,0.349927106111883
4.45954750545227,6.27525622982839,10.3602857142857,0.349927106111883
3.90551728529137,4.75374491848269,9.36028571428571,0.349927106111883
4.03556899860879,4.9481552875794,5.28928682170543,0.2674137722583
3.83529965526993,4.68301620219277,9.35314285714286,0.410325903324145
3.90551728529137,4.75374491848269,9.50314285714286,0.410325903324145
4.03556899860879,4.9481552875794,9.80314285714286,0.410325903324145
3.65848472055263,4.59293378463047,9.01028571428571,0.410325903324145
4.03556899860879,4.9481552875794,5.25030769230769,0.266469355010596
5.39298870946592,5.70995739388658,5.32915384615385,0.266469355010596
4.9045659331416,4.53905865130646,5.24107692307692,0.272480388523977
4.9045659331416,4.53905865130646,5.23184615384615,0.278308500232701
3.47947484936327,4.59906411675245,3.83471428571429,0.440952123830019
4.78979196033283,5.82042863026427,3.84935714285714,0.440952123830019
4.78979196033283,5.82042863026427,3.864,0.440952123830019
4.9045659331416,4.53905865130646,5.23,0.279453185417946
4.9045659331416,4.53905865130646,5.22815384615385,0.28059109206592
4.9045659331416,4.53905865130646,5.22630769230769,0.281722302314357
4.9045659331416,4.53905865130646,5.22538461538462,0.282285421464867
4.9045659331416,4.53905865130646,5.21707692307692,0.287280659834234
4.03556899860879,4.9481552875794,5.25030769230769,0.266469355010596
4.03556899860879,4.9481552875794,5.328875,0.268368188083089
4.63865243992239,7.19124403354524,5.90415384615385,0.266469355010596
2.71675616636258,5.37436448335987,5.20031354642313,0.287183596105224
2.71675616636258,5.37436448335987,5.08322255192878,0.329096038765858
2.71675616636258,5.37436448335987,4.91514285714286,0.377964473009227
4.03556899860879,4.9481552875794,4.57986666666667,0.249443825784929
3.83529965526993,4.68301620219277,5.05161832061069,0.26553476535765
3.90551728529137,4.75374491848269,5.11251987767584,0.265720905152642
4.00875310176596,4.90083571954825,5.29750702028081,0.268176496687536
4.45954750545227,6.27525622982839,5.80563493312352,0.269235855739869
4.63865243992239,7.19124403354524,5.9839344773791,0.268176496687536
4.446372922798,6.21646127229954,5.81630830039526,0.269818943334008
3.65848472055263,4.59293378463047,5.07392761605035,0.269235855739869
4.75646422349896,7.91296978068285,6.06569230769231,0.266469355010596
4.03556899860879,4.9481552875794,5.36099371069182,0.269139037242511
3.58503294864781,4.58575956085794,4.86242553191489,0.264978659181804
3.75001751098846,4.62523953433765,4.98691228070175,0.265441840447068
3.47947484936327,4.59906411675245,3.83471428571429,0.440952123830019
3.47947484936327,4.59906411675245,3.83471428571429,0.440952123830019
5.39298870946592,5.70995739388658,5.43244689221086,0.269235855739869
4.54968458544814,4.43821466808445,4.89239631336406,0.266281656272807
4.95837661191614,4.59830375682164,5.34531126871552,0.293945550119983
5.55814433994387,6.47607021580217,5.54814516129032,0.441015760653337
5.32876814648097,5.46601989019433,5.40355971896956,0.395145812277666
5.39298870946592,5.70995739388658,5.40619496855346,0.270365967200175
5.11491720186535,4.85990261630827,5.29163565891473,0.394934910229914
5.16059335658217,4.96386920053299,5.25870769230769,0.284632681387098
5.16059335658217,4.96386920053299,9.59089743589744,0.389941256875242
4.03556899860879,4.9481552875794,5.28928682170543,0.2674137722583
3.80319043931996,4.8868604891075,5.36199515347334,0.296235294282936
3.80319043931996,4.8868604891075,5.26740506329114,0.301507679684131
5.16059335658217,4.96386920053299,5.25838461538462,0.283964953250496
5.16059335658217,4.96386920053299,5.25838461538462,0.283964953250496
5.16059335658217,4.96386920053299,5.26646153846154,0.3
4.03556899860879,4.9481552875794,5.25030769230769,0.266469355010596
5.16059335658217,4.96386920053299,5.25273076923077,0.271887713944714
5.16059335658217,4.96386920053299,5.25273076923077,0.271887713944714
5.16059335658217,4.96386920053299,5.25596153846154,0.278881695347687
2.33194601005358,5.44287459344784,8.57974440894569,0.482417535800048
2.33194601005358,5.44287459344784,5.13237148217636,0.443277295205597
2.33194601005358,5.44287459344784,9.47341636003397,0.365227509214943
2.33194601005358,5.44287459344784,9.47341636003397,0.365227509214943
2.33194601005358,5.44287459344784,9.34611304954641,0.386024192210449
2.33194601005358,5.44287459344784,9.5390763968073,0.35375352468617
2.33194601005358,5.44287459344784,9.51664723446609,0.357734839340513
2.33194601005358,5.44287459344784,9.49432624113475,0.36163258961651
4.03556899860879,4.9481552875794,9.56028571428571,0.349927106111883
3.90551728529137,4.75374491848269,9.36028571428571,0.349927106111883
4.63865243992239,7.19124403354524,10.7745714285714,0.349927106111883
4.00875310176596,4.90083571954825,9.51742857142857,0.349927106111883
4.45954750545227,6.27525622982839,10.3602857142857,0.349927106111883
4.03556899860879,4.9481552875794,9.56028571428571,0.349927106111883
3.47947484936327,4.59906411675245,3.83471428571429,0.440952123830019
4.78979196033283,5.82042863026427,3.83764285714286,0.440952123830019
4.78979196033283,5.82042863026427,3.84057142857143,0.440952123830019
4.78979196033283,5.82042863026427,3.84642857142857,0.440952123830019
4.78979196033283,5.82042863026427,6.575,0.498591766879478
3.83958497592852,4.34020541449365,8.11133333333333,0.415739709641549
3.83958497592852,4.34020541449365,8.1002,0.4
4.03556899860879,4.9481552875794,9.56028571428571,0.349927106111883
5.48393303587464,6.10679731446853,9.68028571428571,0.440546969860265
5.48393303587464,6.10679731446853,9.80028571428571,0.511899224776255
5.48393303587464,6.10679731446853,9.92028571428571,0.571249972089492
5.48393303587464,6.10679731446853,10.0402857142857,0.622044030202207
5.48393303587464,6.10679731446853,10.1602857142857,0.666241360934915
5.48393303587464,6.10679731446853,10.2802857142857,0.705083581671604
4.6464334920886,4.36102637460495,8.977,1.11803398874989
4.6464334920886,4.36102637460495,9.10875,1.29903810567666
4.6464334920886,4.36102637460495,10.2767777777778,0.942809041582063
4.6464334920886,4.36102637460495,8.977,1.11803398874989
4.04080998930699,4.11736875200655,3.74737410071942,0.441963238946983
4.03556899860879,4.9481552875794,5.25030769230769,0.266469355010596
5.32876814648097,5.46601989019433,5.3673828125,0.342359367512322
5.58566125144311,6.62348891748148,5.24689706987228,0.539013073182826
4.03556899860879,4.9481552875794,5.3529262166405,0.268945709560625
5.16059335658217,4.96386920053299,5.27861252900232,0.269561237674656
5.16059335658217,4.96386920053299,5.28415170278638,0.273248316776041
5.16059335658217,4.96386920053299,5.28686068111455,0.279088902081704
5.16059335658217,4.96386920053299,5.28835730858469,0.290162379598394
5.16059335658217,4.96386920053299,5.27184615384615,0.309991410455537
4.9045659331416,4.53905865130646,5.26824903325599,0.273151974993252
4.9045659331416,4.53905865130646,5.2589682907966,0.278990997728772
4.9045659331416,4.53905865130646,5.24818125484121,0.290364038618827
4.9045659331416,4.53905865130646,5.19875134719015,0.300102615631694
4.9045659331416,4.53905865130646,5.17646153846154,0.309991410455537
5.39298870946592,5.70995739388658,5.33295571095571,0.267699039268877
5.39298870946592,5.70995739388658,5.38487051482059,0.268176496687536
5.32876814648097,5.46601989019433,5.29409302325581,0.277887244820781
5.32876814648097,5.46601989019433,5.29343962848297,0.29262698670093
5.32876814648097,5.46601989019433,5.34508892355694,0.316926974642223
5.32876814648097,5.46601989019433,5.36525798908807,0.358314344846673
5.32876814648097,5.46601989019433,5.3693602484472,0.394177561515022
5.39298870946592,5.70995739388658,5.35677255204318,0.266751640586063
4.54968458544814,4.43821466808445,5.28000156128025,0.268272291607175
4.54968458544814,4.43821466808445,5.2429538702111,0.26846418629225
4.54968458544814,4.43821466808445,5.21752590266876,0.268945709560625
4.03556899860879,4.9481552875794,5.30900389105058,0.267889719502856
3.90551728529137,4.75374491848269,9.36028571428571,0.349927106111883
4.50776065730661,4.25241924555893,9.36028571428571,0.349927106111883
4.50776065730661,4.25241924555893,9.36028571428571,0.349927106111883
4.50776065730661,4.25241924555893,9.36028571428571,0.349927106111883
4.50776065730661,4.25241924555893,9.36028571428571,0.349927106111883
4.50776065730661,4.25241924555893,9.36028571428571,0.349927106111883
2.62714801506905,4.86453910972047,4.060125,0.504225891838172
2.62714801506905,4.86453910972047,4.00734939759036,0.555258319543758
4.6464334920886,4.36102637460495,8.977,1.11803398874989
4.6464334920886,4.36102637460495,8.977,1.11803398874989
4.03556899860879,4.9481552875794,5.25030769230769,0.266469355010596
4.45954750545227,6.27525622982839,5.68107692307692,0.266469355010596
3.75001751098846,4.62523953433765,5.02723076923077,0.266469355010596
4.03556899860879,4.9481552875794,5.25030769230769,0.266469355010596
3.83529965526993,4.68301620219277,9.26028571428571,0.349927106111883
4.03556899860879,4.9481552875794,5.328875,0.268368188083089
3.58503294864781,4.58575956085794,8.946,0.349927106111883
4.6464334920886,4.36102637460495,8.977,1.11803398874989
3.47947484936327,4.59906411675245,3.84685714285714,0.43705881545081
4.03556899860879,4.9481552875794,4.86685714285714,0.376883027379226
5.02711324589412,4.87648043572411,4.49493333333333,0.26921779700128
4.03556899860879,4.9481552875794,4.86685714285714,0.376883027379226
4.63865243992239,7.19124403354524,5.90415384615385,0.266469355010596
5.13347689579351,6.51593227711891,5.66953846153846,0.266469355010596
5.13347689579351,6.51593227711891,5.54753846153846,0.266469355010596
5.13347689579351,6.51593227711891,5.43492307692308,0.266469355010596
5.13347689579351,6.51593227711891,5.31292307692308,0.266469355010596
5.13347689579351,6.51593227711891,5.20030769230769,0.266469355010596
3.65848472055263,4.59293378463047,4.96569230769231,0.266469355010596
5.16059335658217,4.96386920053299,9.57028571428571,0.363935405795914
5.16059335658217,4.96386920053299,9.58028571428571,0.376883027379226
5.16059335658217,4.96386920053299,9.59028571428571,0.388875931109034
5.16059335658217,4.96386920053299,9.60028571428571,0.4
5.39298870946592,5.70995739388658,9.61885714285714,0.349927106111883
5.39298870946592,5.70995739388658,9.67742857142857,0.349927106111883
5.32876814648097,5.46601989019433,9.60457142857143,0.413052351280027
5.32876814648097,5.46601989019433,9.69314285714286,0.511899224776255
5.32876814648097,5.46601989019433,9.73742857142857,0.552545131594678
4.54968458544814,4.43821466808445,9.47814285714286,0.349927106111883
