Key_2_4,ParticleID_23,ParticleID_16,ParticleID_36
21029,3.3048800000000003,0.181207,-0.6753020000000001
14058,2.82539,0.190824,0.37356
37208,4.58512,1.06945,1.17929
33035,6.67537,0.434051,0.1085859999999999
64093,2.24675,0.164266,0.02816
11537,4.14156,0.220158,0.412533
50189,2.82758,0.434793,0.322453
5129,3.24585,0.337022,2.2384
51741,4.30889,0.241028,-0.70862
26438,1.97985,0.229032,-0.408642
8125,4.48123,0.169538,0.6480520000000001
12351,3.4103,0.4449,2.4166
47878,3.20141,0.553657,0.8443510000000001
6894,2.41742,0.179563,0.0518161
15954,2.20965,0.1236029999999999,-0.241084
57494,3.27724,0.345508,0.131435
815,2.21603,0.168786,-0.115072
17208,3.7501,0.379826,0.68261
62656,2.44971,0.0683155,-1.02086
3543,2.42865,0.220142,1.7035900000000002
68283,13.6034,0.328544,-0.250173
40830,2.50125,0.120682,-0.302452
1616,3.52444,0.146904,-0.680327
43953,3.891,0.312956,0.456676
29329,7.528469999999999,0.475477,-0.136378
44143,3.83189,0.225153,0.884159
50720,3.47163,0.313506,1.02099
32438,1.72839,0.0477032,0.961597
62133,3.1147,0.231794,0.3104969999999999
35147,4.41951,0.231398,1.39337
63227,2.86121,0.327253,-0.236729
72841,2.32775,0.162148,0.656432
20673,2.69328,0.263921,0.128822
21993,2.45723,0.239472,0.594442
4953,3.76811,0.4257109999999999,-0.443563
24512,2.12127,0.175401,0.785993
67554,4.14325,0.923056,1.08765
44977,4.3371,0.327881,-0.126498
50903,4.848330000000001,0.466128,0.0790651
7519,3.931,1.08802,0.18871
38244,2.22477,0.173894,-0.385849
49597,4.71989,0.6681779999999999,0.342042
6013,4.96253,0.363289,-0.567944
49357,2.68019,0.227898,-0.6977140000000001
39391,2.1667,0.358896,0.676981
29687,9.97783,0.26093,-0.323992
24046,3.05746,0.178179,-0.1630329999999999
55169,3.5901,0.257626,-0.263388
49979,7.7547,0.519604,-0.168095
70343,3.10513,0.249256,0.6104890000000001
18095,6.15749,0.430612,0.0375129
61231,2.98957,0.261056,-0.801959
50194,2.81918,0.742043,0.0396805
32275,6.663530000000001,0.3099929999999999,-0.535233
38615,3.81177,0.281301,-0.284696
50758,3.30024,0.270004,0.223782
8997,4.17788,0.265128,-0.3966989999999999
23113,2.32298,0.2393469999999999,-0.327275
60316,3.16811,0.189909,1.56302
15308,3.03195,0.232379,-0.333995
12538,3.39216,0.263007,-0.3148019999999999
38461,1.92288,0.161025,-0.33077
16753,7.73572,0.327741,-0.398481
62879,3.08697,0.273108,-0.0587889
1569,3.3949800000000003,0.388397,0.355777
11891,2.55763,0.14941,-0.0725063
33139,3.610430000000001,0.199158,0.295331
27238,2.54842,0.350906,0.6093310000000001
53908,4.07016,0.452003,0.469189
11443,2.45134,0.0320355,-0.7779510000000001
57643,3.77195,0.309483,-0.167581
54072,2.6009900000000004,0.187477,0.213901
30293,3.18848,0.278943,-0.332265
65931,2.31449,0.0625668,-1.07233
8645,3.49876,0.171691,-0.674158
5964,2.3365,0.155359,-0.0643104
55533,2.38354,0.206637,-0.715827
26600,2.79735,0.379294,0.241986
7885,4.8267,0.3294809999999999,0.838482
13383,6.36495,0.525649,-0.549122
21561,2.30666,0.204754,-0.102531
58918,2.66921,0.437313,-0.0866057
10190,4.716069999999999,0.265437,-0.3215139999999999
15719,2.69506,0.25864,0.169079
47330,3.66435,0.199739,0.896267
53717,2.6027,0.205896,1.12345
28824,7.47203,0.6208279999999999,-0.424096
54414,1.73573,0.1099599999999999,-0.428496
15780,2.29731,0.2324679999999999,0.507479
71784,3.59774,0.301752,1.03142
3261,3.15837,0.202168,-0.130627
21465,3.10421,0.218454,-0.181309
46094,6.96585,0.5356920000000001,0.481861
51394,3.4393300000000004,0.470854,-0.0130984
36659,3.11256,0.301177,-0.0510695
42009,2.12371,0.210586,0.91421
23453,2.21316,0.158281,0.124788
22279,3.0402400000000003,0.310231,0.0892585
31917,3.16804,0.2828699999999999,1.25175
37452,5.75766,0.458639,-0.30327
31948,2.1649700000000003,0.207219,-0.0940389
18753,3.2001,0.165404,0.497293
12135,2.83066,0.138201,1.12932
36916,4.073119999999999,0.371304,-0.21556
56864,2.37817,0.4308439999999999,0.716147
16456,4.47994,0.6902510000000001,1.62806
34698,3.82057,0.286414,0.379317
69888,6.70978,0.595011,0.424962
22059,1.91694,0.201598,-0.0105843
14378,5.17868,0.284771,0.538886
64703,2.1936,0.1550609999999999,0.264073
1494,2.2723,0.188038,-0.549542
59498,7.35026,0.344916,0.4390699999999999
16772,2.26985,0.275163,0.748883
44821,1.74676,0.431277,-0.4793479999999999
43105,3.89823,0.368831,-0.320229
567,5.48548,0.354506,-0.291199
39823,2.8614,0.288338,0.669126
68566,1.59303,0.155466,-0.504417
50742,6.07293,0.577849,0.434933
70367,2.6896,0.203102,-0.2486409999999999
12363,1.54336,0.35395,-0.8166260000000001
20306,4.83816,0.2332969999999999,0.518179
19465,6.69233,0.434708,1.15349
16745,2.0216,0.2036609999999999,0.818894
9860,4.22666,0.679338,0.841199
48946,1.9994,0.194529,-0.30304
5709,3.0672200000000003,0.695025,0.205521
71151,2.85696,0.204614,-0.5343439999999999
14385,5.90303,0.3783829999999999,-0.35989
59413,2.28047,0.0774029,-1.16152
34279,2.47355,0.350543,-0.353276
50848,4.0209,0.3950079999999999,1.96887
70428,1.6327,0.171207,0.434383
25913,2.4072,0.29052,-0.417153
35029,3.10101,0.184395,-0.413554
16813,4.20452,0.135907,-0.245477
9135,2.63852,0.21139,-0.0552623
45326,4.616619999999999,0.158601,0.119372
59910,4.20207,0.343362,0.155948
47065,4.87384,0.506343,0.808366
25603,2.56682,0.351205,0.284678
68171,3.5578800000000004,0.6443399999999999,-0.220738
25789,2.83931,0.147276,-0.130693
44624,1.53867,0.20177,0.430867
60560,2.28396,0.1698619999999999,-0.186059
9852,3.90437,0.233213,-0.6192439999999999
68363,4.00079,0.877293,-0.1967549999999999
35658,2.38738,0.371455,0.235504
24149,3.94861,0.219604,0.643794
58288,2.80492,0.335239,0.73492
12652,2.51965,0.334903,0.641147
45834,2.98415,0.278531,-0.3179639999999999
31414,2.88631,0.210107,0.241708
20102,1.77086,0.127054,0.746536
29391,6.72077,0.4152619999999999,1.10384
42701,2.8614,0.372453,0.7237
36571,3.28812,0.0798018,-0.946647
62171,3.93855,0.348064,0.125045
36967,5.56916,0.186249,1.14609
909,4.26767,0.361931,0.364293
59412,2.50805,0.353226,0.601772
47971,3.80548,0.379281,-0.14126
12606,3.621280000000001,0.333783,-0.4503109999999999
23541,3.13376,0.180532,0.550479
18375,4.4612300000000005,0.4616,0.904062
11659,4.73231,0.2625429999999999,0.2388719999999999
44655,4.62054,0.0611771,-0.7716689999999999
59572,4.1036,2.27793,2.70952
5201,5.16363,0.335847,-0.453928
63281,2.97232,0.257473,0.0484459
41438,2.04049,0.161345,-0.551521
48512,2.39984,0.372721,0.285892
3545,1.54492,0.127734,0.175618
27342,4.95592,0.218996,0.457899
26860,6.66633,0.546027,-0.202891
48349,2.56705,0.3356099999999999,0.112318
65678,2.79608,0.204574,-0.319913
625,2.50326,0.2389889999999999,0.101622
22030,2.3876,0.306294,0.520505
8540,3.42766,0.383705,0.646621
70047,5.05995,0.444759,0.974501
18127,3.656730000000001,0.2302239999999999,-0.18139
72394,1.6422900000000002,0.21577,0.746996
35888,6.829560000000001,0.342902,0.4035289999999999
9916,3.82994,0.36294,1.12809
3113,3.71566,1.20547,-0.415746
9796,3.36696,0.00790697,-0.869741
55377,2.22916,0.215429,0.915582
30289,5.02409,0.179148,0.117498
59860,2.34851,0.280962,0.137537
64455,3.44776,0.277165,-0.598306
30878,2.09753,0.171867,-0.460293
36239,6.00795,0.5714,0.287673
48025,2.14667,0.186341,0.0327347
16316,8.6923,0.26703,1.53028
53364,2.9533400000000003,1.1334,0.972261
70453,3.3567,0.217934,0.119905
580,7.4778,0.288806,-0.558465
50114,5.48867,0.442882,0.220013
42787,1.65672,0.0659279,0.155774
32832,4.54286,0.6494310000000001,3.07552
48947,2.56196,0.2164489999999999,-0.459634
40557,2.43177,0.17131,0.495519
45132,1.72495,0.110971,0.0400258
36953,2.6017200000000003,0.244732,0.541369
55552,3.02606,0.216348,-0.142076
26306,3.22692,0.442222,0.217105
71529,3.66386,0.239034,0.47902
1025,5.70392,0.382528,2.43819
42208,3.22856,0.334874,1.19658
49495,2.7886,0.249438,-0.488243
32070,3.30839,0.178562,-0.510602
18107,3.74969,0.1357809999999999,-0.434047
57793,2.26077,0.182805,-0.2529099999999999
19704,9.24338,0.499901,0.1572319999999999
5901,1.93315,0.4230609999999999,-0.144346
29875,3.36905,0.40438,1.18367
7042,2.99638,0.224602,-0.37262
21972,3.4124800000000004,0.2089219999999999,-0.25677
38574,2.38738,0.145314,0.642034
36986,3.90695,0.821227,2.20375
21770,1.47164,0.1186779999999999,1.24765
35194,3.13338,0.360478,1.49015
8608,3.30677,0.17473,1.7611599999999998
19217,2.50123,0.159709,-0.8039350000000001
70454,4.13628,0.187906,-0.820116
65417,3.30228,0.104549,0.942079
44665,3.36884,0.3729409999999999,0.0320906
68961,2.45238,0.266869,0.545992
29671,9.8056,0.3987,-0.376172
45790,2.75755,0.1698859999999999,0.8093819999999999
45616,2.98068,0.1391089999999999,0.1806569999999999
4030,6.14144,0.721973,3.35269
7343,5.87525,0.260437,-0.073058
536,3.86895,0.410284,0.624753
29273,3.04413,0.270972,0.547895
39404,3.39001,0.447918,0.00333002
49667,5.79884,0.5645140000000001,3.38621
42101,2.34121,0.290718,0.635579
47740,2.19038,0.181362,1.42938
4299,2.55074,0.226334,-0.860906
64261,6.764810000000001,0.3966969999999999,0.0577258
69450,2.43572,0.154414,-0.576017
72432,2.56436,0.206914,0.2120639999999999
44375,1.69803,0.0878409,-0.591568
28935,4.82033,0.19022,-0.134142
34875,3.42423,0.311607,-0.345426
11975,2.47505,0.180947,-0.420137
4992,1.97654,0.161839,-0.165524
56346,3.03946,0.287611,0.1215
26895,3.71445,0.186755,-0.513538
69848,6.23424,0.438688,-0.116058
11389,2.5061,0.338615,0.464418
61954,2.6657,0.183418,0.637508
52311,2.35648,0.1164549999999999,-0.43365
14048,2.66803,0.360531,1.40966
43340,2.39208,0.207641,0.418149
59941,2.52244,0.191686,0.0948693
38182,2.66203,0.107693,-0.425751
40952,3.69398,0.417877,-0.135722
31869,5.341880000000001,0.478706,1.7363400000000002
7966,2.40715,0.139958,-0.0396333
1449,4.7451300000000005,0.387225,-0.242745
60062,2.11783,0.15175,-0.0353459
30406,4.10414,0.1929809999999999,-0.507815
10176,5.794630000000001,0.539138,-0.341445
8116,4.35291,0.500313,0.820887
62759,2.0061400000000003,0.281157,1.07099
13106,4.60088,0.340792,1.76615
16702,2.7739,0.20253,-0.223073
72263,2.85299,0.22036,0.345167
44398,1.43868,0.0717945,-1.08228
67882,2.3267,0.26154,1.93149
42392,3.08192,0.261705,-0.223123
65569,2.59923,0.284267,-0.394268
6302,2.96644,0.240134,-0.257801
47777,3.81293,0.439106,0.18267
65774,2.89761,1.02821,0.301045
58983,2.06717,0.237035,0.148309
