Key_1_2,ParticleID_4,ParticleID_49,ParticleID_21,Key_2_8
18443,0.00717703,0.189042,0.270335,57794
8239,0.00188324,0.1995289999999999,0.295669,10061
71728,0.00370828,0.294377,0.351051,57160
23660,0.00135501,0.354055,0.330623,2289
19518,0.0,0.204251,0.24878,24480
54378,0.00921659,0.2236409999999999,0.271889,11726
34437,0.0,0.312117,0.295806,19675
34463,0.0225564,0.2026859999999999,0.340852,66531
6109,0.00196078,0.219659,0.3176469999999999,64875
21156,0.00404858,0.190052,0.277328,33615
15360,0.0114942999999999,0.133567,0.176245,62882
72215,0.00477327,0.214015,0.272076,50637
64503,0.0265655,0.219521,0.352941,16152
45523,0.0,0.2585,0.270968,59215
33239,0.00250627,0.142339,0.2330829999999999,24992
57289,0.0183946,0.139923,0.249164,17539
9574,0.0,0.251332,0.3190949999999999,70678
28848,0.00829876,0.50426,0.2800829999999999,64087
23068,0.00414938,0.130542,0.232365,49085
71091,0.0,0.179011,0.2894739999999999,61305
61168,0.0315789,0.272572,0.263158,26598
30341,0.00475059,0.173694,0.263658,19840
68420,0.00980392,0.154566,0.27451,263
37352,0.0199637,0.229373,0.284936,46196
9699,0.0,0.27533,0.400366,54313
3257,0.00773196,0.201627,0.224227,20557
38282,0.00271739,0.151311,0.220109,59681
61916,0.0,0.243915,0.25,4921
8835,0.00200401,0.183383,0.296593,40577
60725,0.00257069,0.16457,0.2416449999999999,10720
4411,0.00351494,0.211247,0.370826,35513
67931,0.00243309,0.233392,0.328467,45654
30104,0.00421053,0.201153,0.267368,16201
11581,0.0199203,0.235882,0.334661,65338
9223,0.00687758,0.209587,0.328748,72251
4275,0.0,0.204756,0.290411,33035
19260,0.00813008,0.2293639999999999,0.360976,63344
19172,0.0,0.275513,0.397516,71639
67687,0.0224439,0.335583,0.32793,53670
31966,0.0213904,0.262828,0.336898,22976
63389,-0.00220751,0.255181,0.384106,69013
41157,0.0114796,0.234604,0.322704,71517
7813,0.0167598,0.261927,0.328212,9032
5518,0.002331,0.193842,0.321678,13559
14411,0.0113379,0.236857,0.321995,40320
2146,0.0,0.287074,0.2786889999999999,69437
42307,0.00222717,0.273814,0.327394,64349
41314,0.00364964,0.2173409999999999,0.242701,6037
16319,0.0013587,0.298988,0.326087,37351
19230,0.00485437,0.148411,0.252427,72984
19672,0.00888889,0.153969,0.333333,27847
38442,0.00168067,0.15839,0.3462179999999999,52079
36150,0.041866,0.148822,0.2846889999999999,45272
6817,0.00504202,0.320279,0.290756,69520
72995,0.0,0.221581,0.313008,35466
14750,0.00330033,0.246429,0.310231,35144
40982,0.00162075,0.222142,0.317666,51123
49311,0.00330033,0.229238,0.285479,10431
10109,0.0,0.158738,0.344118,21189
29492,0.00218818,0.213763,0.439825,23072
56960,0.0121317,0.1249619999999999,0.4488729999999999,44430
32526,0.0,0.165056,0.441352,29269
9055,0.0,0.275987,0.326271,61732
15592,0.0,0.218272,0.309859,41556
39174,0.00720721,0.22843,0.331532,50735
59727,0.0,0.203829,0.2338309999999999,52915
4736,0.00791557,0.271534,0.2242739999999999,27487
46119,0.0045045,0.181617,0.344595,18203
63680,0.00380228,0.246782,0.287072,12038
22280,0.0,0.175679,0.353191,47577
69351,0.0,0.16945,0.35307,39831
5944,0.0,0.1920589999999999,0.314721,42381
56489,0.0,0.18556,0.357955,7231
66282,0.014827,0.210101,0.357496,29623
53437,0.0,0.121621,0.279605,19981
45678,0.0,0.164398,0.285388,59169
17938,0.00374532,0.311483,0.265918,36547
66451,0.0117819999999999,0.286488,0.354934,34339
29939,0.0402685,0.1903,0.279642,12096
