Key_1_1,ParticleID_42,ParticleID_13,ParticleID_3,Key_2_5
22426,-0.1168309999999999,0.1555359999999999,0.31256,47115
64182,-0.4293109999999999,0.145342,0.375384,36775
29237,0.92523,0.1503519999999999,0.24528,52990
32949,0.0621418,0.0,0.3023389999999999,24929
61976,0.529369,0.700153,0.312765,72488
64361,1.60287,0.752786,0.230633,25137
40343,1.09104,0.0679827,0.269186,62552
51484,3.223,0.846852,0.249407,21310
70477,-0.237404,0.226579,0.310633,71992
69983,-0.238161,0.7581979999999999,0.337787,18642
39999,1.44609,0.3645219999999999,0.240812,34685
54912,0.917569,0.264909,0.193098,65479
8502,0.744634,0.525247,0.212044,54155
19283,2.24404,0.184894,0.247146,53912
54097,-0.319777,0.420387,0.406911,40435
5743,0.00495969,0.610478,0.258084,63136
6146,0.201138,0.263871,0.322267,30669
15340,1.32062,0.0102189999999999,0.2947619999999999,12844
18779,1.6662,0.434847,0.459776,40907
38605,-0.170268,0.88236,0.287923,22012
22437,0.134742,0.118839,0.2405659999999999,18142
52930,0.732545,0.261025,0.444709,68653
19488,1.62129,0.146047,0.306649,44479
35782,1.49853,0.727301,0.182497,69550
48012,1.07266,0.0931173,0.25859,56493
8727,1.06368,0.548852,0.227069,37319
17498,0.906952,0.46255,0.333499,42515
11099,1.95762,0.578497,0.339649,58024
45474,0.7282689999999999,0.265783,0.307615,57482
16739,1.24209,0.361431,0.2417699999999999,52046
49399,0.819232,0.820772,0.228596,46738
4150,-0.178637,0.151165,0.362097,3257
46628,0.471446,0.711387,0.295092,42926
57905,1.55045,0.711662,0.267186,29552
29320,-0.00586629,0.197857,0.327107,14281
62748,1.64999,0.1542099999999999,0.3543,25183
23809,0.178065,0.109399,0.272912,45423
21245,0.463901,0.0161406,0.2746929999999999,26563
37242,-0.111217,0.043374,0.303575,69398
34281,-0.276002,0.219927,0.221719,70949
20463,0.0690961,0.0785567,0.4429369999999999,63217
52809,0.0574177,0.136747,0.28201,3255
20444,-0.3865659999999999,0.444893,0.303107,27354
6597,0.7534350000000001,0.177829,0.280876,3009
59781,0.310029,0.766818,0.234353,47655
24649,-0.0751907,0.0,0.358107,2180
70635,0.432699,0.0629469,0.354437,40454
27374,0.84498,0.1056339999999999,0.342034,15417
