Key_1_1,ParticleID_10,ParticleID_45,ParticleID_28,Key_2_6
22426,4.37502,0.206118,0.204757,39133
64182,4.32677,0.277303,0.214562,37977
29237,4.19948,0.1097609999999999,0.136299,11659
32949,3.87368,0.0409168,0.162583,10602
61976,4.2415,0.29081,0.146501,27395
64361,4.47525,0.1265069999999999,0.150472,24900
40343,4.16345,0.16205,0.143796,47856
51484,4.455830000000001,0.186052,0.284262,63336
70477,4.3264,0.139595,0.2376579999999999,15148
69983,4.52649,0.276647,0.134926,43679
39999,4.58398,0.0661013999999999,0.144208,31417
54912,4.3326400000000005,0.155643,0.139894,66544
8502,4.34888,0.165927,0.159746,19231
19283,4.16471,0.250979,0.0529711,57192
54097,4.10587,0.3220989999999999,0.2235489999999999,34162
5743,4.8612,0.247556,0.191102,66623
6146,3.9993,0.348408,0.0858266999999999,11122
15340,4.3449,0.0611332,0.175665,15372
18779,4.213830000000001,0.2993699999999999,0.178931,65477
38605,4.37402,0.2362,0.20744,58815
22437,4.78797,0.0309715,0.202539,23826
52930,3.80228,0.299966,0.161239,60059
19488,4.34232,0.14618,0.245846,33347
35782,5.05093,0.140877,0.119281,23896
48012,4.13597,0.0934149,0.199145,48396
8727,4.67331,0.140156,0.197303,7911
17498,4.25432,0.150809,0.272115,26287
11099,4.58205,0.288966,0.101504,53580
45474,4.26531,0.184764,0.198904,6065
16739,4.53589,0.154655,0.1529869999999999,37078
49399,5.71283,0.212769,0.0959086,71425
4150,4.11664,0.272371,0.2391739999999999,12417
46628,4.13736,0.2398239999999999,0.196857,34334
57905,5.05801,0.27424,0.0985128999999999,36281
29320,4.15292,0.156618,0.2137389999999999,28959
62748,4.04035,0.254257,0.165729,4270
23809,4.15522,0.134607,0.185241,21885
21245,4.01507,0.15412,0.162018,38694
37242,4.05775,0.0953783,0.165288,12104
34281,4.2849,0.143003,0.132846,25851
20463,4.111619999999999,0.198964,0.283621,44951
52809,4.4364300000000005,0.1164019999999999,0.180918,55201
20444,4.23979,0.12491,0.239905,56673
6597,4.32284,0.216693,0.149004,13323
59781,4.4145900000000005,0.241984,0.192141,8424
24649,4.05888,0.0565461,0.196869,31273
70635,4.31611,0.236862,0.18503,3409
27374,4.3388,0.151803,0.166015,34047
31432,4.31078,0.0605531999999999,0.149495,31175
72968,4.279669999999999,0.177766,0.149579,36715
6504,4.35585,0.0993291,0.277599,21163
13849,3.47687,0.292559,0.238188,34192
52189,4.3865300000000005,0.371952,0.2254969999999999,70449
27420,4.31353,0.0968515,0.179088,53261
40025,4.3375,0.158096,0.191138,3131
64522,4.215730000000001,0.211664,0.151991,7312
53168,3.97617,0.144017,0.2580389999999999,41101
52138,4.29717,0.257511,0.118623,33929
9594,4.567130000000001,0.154559,0.120679,15956
13783,3.90551,0.190388,0.259979,56546
1808,3.2944400000000003,0.254446,0.232138,27316
72500,3.66354,0.302193,0.210317,24778
29475,4.51002,0.0586452,0.172594,7874
4137,4.38478,0.22008,0.186501,11548
5314,4.19693,0.204595,0.145904,2905
20983,4.0605,0.264382,0.121102,17951
5526,4.34733,0.150315,0.111536,23536
10532,4.142869999999999,0.216219,0.200208,47221
25981,4.35113,0.146738,0.216443,55323
31899,4.542330000000001,0.303817,0.211919,38221
60036,4.02723,0.1618869999999999,0.225027,62251
70721,4.413209999999999,0.21418,0.208436,29743
19242,3.68902,0.195431,0.14706,28163
17967,4.14157,0.210042,0.224152,53649
58329,4.3162400000000005,0.2320739999999999,0.389192,40131
55093,4.13836,0.338572,0.114715,23860
26007,4.4570300000000005,0.20603,0.179638,4409
20908,4.3524400000000005,0.2123489999999999,0.137174,17459
23061,4.8914800000000005,0.119246,0.15428,51253
19845,4.11512,0.0995267,0.130477,5227
61306,4.20073,0.242559,0.146278,19485
70236,4.27271,0.243127,0.202377,17357
21040,4.23112,0.15959,0.0973385,69092
63519,4.08636,0.254423,0.162448,41935
38943,4.27604,0.174447,0.2196469999999999,57471
40441,4.02825,0.2787489999999999,0.1787369999999999,45512
30786,4.2322,0.0661833,0.147965,35524
10309,3.91967,0.3854599999999999,0.194249,38671
33785,5.53976,0.26042,0.192469,59064
12850,4.24089,0.118046,0.201505,53872
10410,4.36488,0.229356,0.243625,23900
6704,4.1891,0.211218,0.207029,17127
18794,4.34974,0.0686673,0.107765,20566
10982,4.66863,0.146839,0.139563,57888
42060,4.11557,0.258194,0.142087,37598
16790,7.990710000000001,0.234035,0.171132,31913
2875,4.21332,0.296284,0.174806,8470
13871,4.95668,0.166277,0.145577,16892
6832,4.9889,0.171368,0.260667,71021
62532,4.60255,0.0987628,0.191118,65433
7567,4.48758,0.286396,0.143875,70794
17243,4.1654,0.226551,0.378655,18492
56914,4.22329,0.1973859999999999,0.121928,17291
9369,4.485119999999999,0.1218279999999999,0.181829,40623
53858,4.42301,0.285348,0.100509,13175
34869,4.286969999999999,0.0820118999999999,0.170351,66815
62508,4.024780000000001,0.132525,0.233494,17596
29052,4.38354,0.100326,0.151862,30381
6618,4.657780000000001,0.3079139999999999,0.145389,54912
58163,4.1378,0.120717,0.186125,7661
13379,4.31449,0.274667,0.161658,26270
72692,3.3111300000000004,0.308753,0.227289,29531
50702,4.19655,0.0480115,0.175798,25879
41078,4.43982,0.292831,0.173946,768
40628,4.51194,0.317706,0.12684,17071
35330,4.38686,0.144003,0.23939,32004
65635,4.47959,0.104373,0.162643,14785
46562,4.03573,0.134025,0.292363,55924
511,4.33133,0.351598,0.197741,10072
23399,4.334569999999999,0.0995396,0.1483539999999999,26299
50019,3.78079,0.249596,0.152383,51309
72220,4.2750900000000005,0.267164,0.171461,69723
9492,4.31856,0.12953,0.1388839999999999,62576
62653,4.20446,0.0156056,0.270364,50578
72668,4.37827,0.275446,0.0904071,12165
6721,4.19811,0.148478,0.122922,56128
11298,4.3516,0.229935,0.1786599999999999,64413
5109,4.20336,0.182476,0.167844,38483
