Key_1_3,ParticleID_9,ParticleID_24,ParticleID_7,Key_2_10
24459,0.151076,0.3189,0.7822680000000001,9760
41661,0.140466,0.280509,0.743477,72819
69730,0.235107,0.4926979999999999,0.898106,72296
45322,0.170073,0.4712699999999999,0.8390200000000001,60803
38657,0.1663349999999999,0.341136,0.763347,28458
30893,0.1910059999999999,0.442111,0.7298479999999999,7497
19545,0.128699,0.41039,0.866771,60176
16346,0.311684,0.449818,0.6339100000000001,70706
58378,0.165199,0.294571,0.760519,49732
36318,0.101026,0.434509,0.771061,18545
25131,0.199595,0.4356069999999999,0.807575,64838
31728,0.206368,0.465175,0.906716,11892
53202,0.195647,0.471591,0.8896120000000001,27039
18525,0.0627793,0.482494,0.805309,40143
61676,0.123773,0.28433,0.806852,36222
55395,0.184647,0.332047,0.816248,48624
6617,0.102552,0.483987,0.776934,54380
46336,0.113122,0.3916969999999999,0.851842,38848
64691,0.137871,0.416176,0.705542,23703
37577,0.1691349999999999,0.402843,0.851914,32363
42520,0.231302,0.476822,0.833571,1975
65360,0.15653,0.393716,0.73415,4852
18589,0.266436,0.442602,0.749,21369
62707,0.1877849999999999,0.487124,0.738387,66258
69997,0.208861,0.405735,0.897373,42998
33158,0.15747,0.456614,0.7832819999999999,21583
52988,0.154616,0.4891609999999999,0.84236,4587
38025,0.126779,0.497897,0.490067,37317
49470,0.134074,0.471508,0.798764,72934
12446,0.16266,0.458435,0.831758,15741
3243,0.167158,0.4356,0.828857,8076
11904,0.134485,0.381855,0.820468,60630
11889,0.2443469999999999,0.464576,0.810886,1718
12538,0.163932,0.479699,0.716333,59088
24945,0.144014,0.433457,0.8103229999999999,50809
31173,0.175398,0.340532,0.813846,656
67897,0.20563,0.498022,0.911953,31402
55136,0.128821,0.408911,0.8869790000000001,55852
12814,0.156396,0.475,0.781764,27895
15412,0.222078,0.4801939999999999,0.8978229999999999,59258
4281,0.133104,0.2102099999999999,0.744197,26340
23756,0.188101,0.451809,0.8423229999999999,70022
37121,0.180107,0.382193,0.8151189999999999,9627
33984,0.112454,0.432181,0.827248,66133
9202,0.153739,0.464728,0.869182,59920
72856,0.181837,0.490436,0.780321,12558
69521,0.194415,0.357337,0.745179,63539
40061,0.187805,0.435656,0.7579239999999999,35416
51558,0.1675559999999999,0.469646,0.799646,37436
45331,0.126539,0.468043,0.836443,55505
16818,0.202958,0.310827,0.869527,68555
65431,0.145674,0.4251189999999999,0.8571620000000001,44781
1277,0.215746,0.272714,0.855984,42010
1338,0.175653,0.420931,0.811037,21090
63575,0.182516,0.299212,0.8115760000000001,50977
72748,0.176451,0.4496449999999999,0.774957,33716
71229,0.172351,0.332484,0.7810229999999999,23130
62185,0.15565,0.448596,0.74165,23015
6622,0.25942,0.494886,0.764605,67850
67089,0.112844,0.401366,0.85829,51081
8164,0.158255,0.451464,0.8521040000000001,40221
32856,0.115198,0.496404,0.804301,14297
69920,0.1943359999999999,0.459251,0.8008,30181
12793,0.16383,0.359597,0.79182,69933
58072,0.166629,0.478551,0.878973,46168
64977,0.153596,0.373205,0.734092,63872
36316,0.13913,0.366464,0.798487,30543
41173,0.137424,0.453735,0.881606,36538
51707,0.2238139999999999,0.445304,0.8653879999999999,10905
21873,0.141519,0.4987359999999999,0.648858,1807
14823,0.123192,0.346627,0.8721059999999999,13293
23263,0.132339,0.324135,0.732804,47905
30705,0.121944,0.445302,0.853938,35853
67983,0.0879035,0.4581939999999999,0.700363,69386
40470,0.166528,0.34164,0.823082,42823
65356,0.1214819999999999,0.3098309999999999,0.6805100000000001,51446
29775,0.15199,0.4810819999999999,0.6868489999999999,54047
52448,0.140155,0.4957689999999999,0.8215290000000001,54248
56994,0.111917,0.495771,0.821866,62570
17789,0.185817,0.476888,0.8078930000000001,68828
67063,0.1141,0.414777,0.778914,69771
9857,0.178039,0.402062,0.82831,31026
12412,0.228834,0.410751,0.8514510000000001,25277
68224,0.181505,0.454416,0.81934,28875
34974,0.231488,0.480055,0.8285309999999999,52770
53140,0.129123,0.271318,0.864642,28027
70589,0.1816569999999999,0.424256,0.8839239999999999,49605
7293,0.140666,0.4097229999999999,0.7884720000000001,1402
29912,0.123178,0.475722,0.8456549999999999,43486
36708,0.2141219999999999,0.480052,0.8877959999999999,53968
9566,0.119839,0.216392,0.802114,24324
1888,0.1862339999999999,0.36706,0.741532,34757
18311,0.246008,0.488637,0.835192,68386
63748,0.1282029999999999,0.476058,0.74625,32998
64793,0.153094,0.454726,0.850672,35518
6066,0.19358,0.478275,0.86067,17323
26104,0.155128,0.4954119999999999,0.759008,12883
30271,0.153651,0.498746,0.77347,14825
40748,0.1719089999999999,0.498783,0.818014,45716
67325,0.141422,0.40785,0.754263,24931
39790,0.126086,0.392347,0.719945,5977
38195,0.177918,0.416542,0.7830600000000001,20858
27353,0.172843,0.477755,0.814242,31645
56669,0.206907,0.489116,0.766336,21100
45852,0.121214,0.391671,0.729816,6061
10674,0.192315,0.480303,0.911015,58142
56759,0.1457119999999999,0.418166,0.834556,29549
55566,0.236277,0.4844699999999999,0.8302510000000001,2399
32420,0.134572,0.395486,0.714802,44628
61874,0.116228,0.457183,0.871604,63052
5680,0.206248,0.475522,0.699195,38708
17381,0.131113,0.434924,0.8237770000000001,60991
3583,0.116702,0.338373,0.916565,28006
9100,0.293249,0.3824099999999999,0.812156,29480
30266,0.17325,0.483741,0.8382799999999999,70615
57305,0.17837,0.408407,0.8239489999999999,25232
36124,0.170198,0.433806,0.7770699999999999,20155
35857,0.126222,0.48147,0.8302139999999999,46559
67260,0.202644,0.371983,0.789745,43239
42515,0.166757,0.449716,0.8283799999999999,38230
7009,0.174768,0.4884409999999999,0.835254,31012
12042,0.114353,0.30053,0.820047,21527
27848,0.205044,0.434422,0.806651,58808
72018,0.19674,0.462472,0.889675,64891
3044,0.143939,0.468614,0.806247,23503
71375,0.211641,0.4911279999999999,0.877818,56604
71043,0.157798,0.38483,0.6808649999999999,64058
45722,0.176603,0.449917,0.857276,24496
30809,0.153075,0.379058,0.796363,37154
34416,0.178244,0.454479,0.8497120000000001,10172
38449,0.117028,0.479702,0.696399,26483
27043,0.1550079999999999,0.4946149999999999,0.793901,42409
33764,0.188015,0.448511,0.891558,66812
42572,0.12193,0.400554,0.8454860000000001,10663
14776,0.0894086,0.467396,0.8675889999999999,62312
27700,0.183468,0.432322,0.788511,62213
36288,0.150981,0.4819819999999999,0.700783,34893
48569,0.186247,0.327544,0.763645,29605
15821,0.170012,0.4669439999999999,0.805175,25176
11378,0.163426,0.443474,0.807987,22902
34867,0.175995,0.457255,0.805639,43299
16091,0.128297,0.371179,0.8665709999999999,27942
23784,0.24956,0.475467,0.89848,70760
63357,0.151099,0.302103,0.790442,31450
21503,0.0960381999999999,0.475066,0.765051,19556
5660,0.145912,0.457916,0.769884,24974
43660,0.163912,0.4610619999999999,0.75374,13631
68866,0.199883,0.498456,0.8832639999999999,37843
52334,0.129385,0.48704,0.871434,29449
37591,0.134221,0.40053,0.801982,24823
10344,0.151374,0.361863,0.862238,57395
28454,0.1443549999999999,0.474836,0.819408,1169
47202,0.1041619999999999,0.465371,0.865123,6390
13904,0.195149,0.430006,0.75721,9454
5341,0.0874985,0.4877939999999999,0.7526470000000001,33514
44290,0.134273,0.40689,0.8366120000000001,9409
29644,0.212231,0.483997,0.798323,14285
31615,0.144701,0.436959,0.636131,52875
5918,0.143854,0.491847,0.845026,56798
13271,0.145189,0.484077,0.8384940000000001,44439
38720,0.118807,0.391413,0.858498,8472
9045,0.133377,0.480556,0.875518,54106
12547,0.16866,0.487935,0.829833,11925
19174,0.142731,0.432992,0.756365,47832
40234,0.1278119999999999,0.362288,0.750885,67976
15925,0.181105,0.400553,0.8490190000000001,56218
42750,0.180929,0.442467,0.74825,10034
26601,0.2121699999999999,0.318176,0.7175050000000001,9393
46708,0.177004,0.49615,0.920849,46088
47304,0.19403,0.434318,0.768193,14953
44834,0.1404369999999999,0.475035,0.77704,27178
32884,0.164816,0.4655399999999999,0.860792,27300
34426,0.09651,0.494117,0.907984,20781
7042,0.116352,0.488655,0.6492829999999999,17459
1787,0.1582839999999999,0.485992,0.7572369999999999,17078
38502,0.196248,0.461712,0.818793,48950
69024,0.0981864,0.493263,0.811696,67142
54271,0.196109,0.332083,0.7938810000000001,21249
2603,0.0988726,0.437699,0.828508,10960
21784,0.115851,0.4225489999999999,0.8815620000000001,70225
13821,0.218686,0.431621,0.892058,52711
2242,0.1905079999999999,0.474841,0.817531,61764
8999,0.136078,0.25184,0.8415959999999999,62480
3782,0.189854,0.395467,0.8024140000000001,55158
20848,0.333805,0.378888,0.869984,26965
33323,0.1602,0.456244,0.865665,14719
28923,0.155993,0.327171,0.8922120000000001,30844
69981,0.105226,0.370622,0.372479,71826
35642,0.171531,0.4805109999999999,0.767617,39343
3344,0.191464,0.4765149999999999,0.814289,53434
48495,0.0948397,0.389682,0.87085,60896
63218,0.147899,0.275738,0.8449450000000001,61837
3215,0.147337,0.4585359999999999,0.866906,16568
32050,0.177022,0.475839,0.8366979999999999,21794
40821,0.166194,0.365198,0.738316,26683
9423,0.251823,0.467983,0.885841,23728
66741,0.163358,0.475797,0.942505,38430
30416,0.145056,0.439295,0.747001,30940
57702,0.194676,0.284946,0.763549,6197
36638,0.197893,0.483083,0.838469,5858
19690,0.0724472,0.420795,0.62027,71466
22948,0.259353,0.488374,0.871041,35165
62152,0.0976728,0.324758,0.7407699999999999,54548
34049,0.101065,0.469105,0.8380639999999999,40532
12520,0.183283,0.433558,0.691667,41877
57151,0.182233,0.4357319999999999,0.754206,12438
70824,0.111854,0.414153,0.821334,66096
7418,0.176522,0.447181,0.7628,47439
55199,0.132425,0.327321,0.8478690000000001,28338
19056,0.227147,0.4760279999999999,0.875466,36784
58704,0.116588,0.465159,0.886706,25621
41471,0.193279,0.410038,0.7764800000000001,42373
67723,0.173006,0.398665,0.8048960000000001,19697
17072,0.155001,0.4001099999999999,0.791238,37133
64309,0.158182,0.334681,0.709434,37413
47463,0.271738,0.4223229999999999,0.8739319999999999,31643
19784,0.101337,0.42823,0.869125,71449
21148,0.230212,0.49449,0.8967950000000001,17615
28234,0.137781,0.333654,0.7724300000000001,44078
18988,0.1625589999999999,0.446592,0.7916920000000001,1384
