Key_0_0,ParticleID_30,ParticleID_40,ParticleID_47,Key_1_1
48633,10.689,132.207,3.03752,22426
26486,10.5939,172.873,4.72848,64182
71275,5.3689800000000005,127.947,0.691036,29237
19584,6.70037,169.459,4.84933,32949
21123,9.63126,145.898,3.2397,61976
53424,6.16137,147.461,2.63366,64361
37241,5.43804,104.845,1.41574,40343
31833,5.74648,109.98,1.60711,51484
12299,9.10705,174.968,3.76031,70477
57230,8.43559,183.797,3.4163900000000003,69983
55840,5.24856,136.395,3.1451,39999
37824,5.685919999999999,105.062,0.675637,54912
36093,5.144830000000001,120.496,1.2017799999999998,8502
21064,7.43863,101.945,1.58699,19283
19747,11.7322,177.91299999999998,4.06317,54097
47679,7.953360000000001,158.374,2.28666,5743
62905,10.3268,149.915,4.87374,6146
7101,4.39481,131.965,2.8211,15340
29824,11.8551,103.822,4.822780000000001,18779
9608,5.7157,164.614,1.6646900000000002,38605
9525,5.5141,116.827,2.88436,22437
28549,12.1453,191.549,9.0491,52930
45648,10.497,146.607,6.78908,19488
28104,7.624810000000001,147.39,3.91457,35782
2856,6.90072,141.961,2.78993,48012
347,6.79135,121.232,2.69064,8727
34304,5.53115,128.971,2.19368,17498
18775,9.18388,135.71,9.05123,11099
10315,7.90233,138.776,3.55425,45474
53936,7.071739999999999,114.979,1.41523,16739
43534,8.16123,151.859,3.75511,49399
49995,11.2555,140.951,3.1235,4150
11723,8.241589999999999,142.858,1.699,46628
67152,9.76645,149.50799999999998,4.08476,57905
43568,9.31726,193.125,3.4415400000000003,29320
7140,9.52263,125.796,2.47867,62748
10598,5.3114,113.531,0.9006,23809
35284,6.365819999999999,149.06,2.86721,21245
22470,8.38609,196.092,4.87038,37242
24507,6.9188600000000005,174.74599999999998,1.24561,34281
62491,11.1324,134.578,4.8644300000000005,20463
54694,6.88232,165.53900000000002,1.6514400000000002,52809
33558,8.86168,207.871,4.90786,20444
64466,9.01272,142.16899999999998,2.80328,6597
26174,5.86421,138.844,1.94721,59781
46781,8.19876,201.716,6.71041,24649
21712,10.5845,155.733,4.86761,70635
11645,8.461110000000001,182.485,4.17044,27374
26903,6.95095,164.94099999999997,2.05771,31432
37549,7.5175,134.377,1.62653,72968
36996,7.240760000000001,127.259,1.69779,6504
60803,11.6498,176.68599999999998,4.87175,13849
56077,8.6279,194.975,1.8394,52189
15814,6.974939999999999,170.764,4.0332,27420
3198,8.42315,152.89700000000002,2.41456,40025
61614,9.42893,164.581,4.20943,64522
31230,9.9831,166.99,6.43618,53168
41572,9.94365,180.292,5.06238,52138
6299,6.25358,97.2729,2.11891,9594
69704,10.7678,111.147,2.02762,13783
32497,10.9044,134.57399999999998,3.20387,1808
71523,12.6342,130.213,4.23824,72500
67546,6.97755,148.155,2.85815,29475
48371,9.78516,142.262,3.34026,4137
38639,7.1217,146.219,2.7053,5314
39108,10.8518,135.983,4.04967,20983
48058,6.979310000000001,167.554,2.6073,5526
2803,7.65171,105.373,1.21688,10532
63044,6.795210000000001,116.771,1.12551,25981
10868,18.7861,230.191,4.04151,31899
